SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household size - 5 groups, collapsed and Number of cars or vans - 3 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household size - 5 groups, collapsed","One person",,,"Two people",,,"Three people",,,"Four people",,,"Five or more people",,,"Total",,,
"Number of cars or vans - 3 groups, collapsed","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans",
"Data Zone (2022)",
"S01017104",100,26,0,47,29,9,18,19,5,13,7,5,5,4,5,180,84,25,
"S01017105",147,43,5,40,46,12,28,16,9,20,24,7,10,9,17,245,138,50,
"S01017106",95,22,3,27,25,3,25,19,5,5,4,4,0,6,0,150,72,15,
"S01017107",238,86,4,52,30,3,13,17,6,2,3,4,1,1,3,303,137,20,
"S01017108",128,47,0,56,60,17,30,36,24,17,29,10,9,9,4,236,183,59,
"S01017109",118,35,1,37,35,34,13,17,13,6,12,15,1,2,5,176,105,66,
"S01017110",120,44,0,41,41,9,14,21,12,8,14,13,9,9,11,192,130,46,
"S01017111",116,41,2,31,36,8,20,15,11,6,13,12,6,1,7,179,106,42,
"S01017112",92,43,0,47,47,18,29,45,26,11,18,24,6,3,9,185,159,76,
"S01017113",79,23,5,34,24,3,27,19,6,9,14,0,10,8,7,159,90,21,
"S01017114",54,41,1,32,45,16,20,24,13,10,19,10,5,8,6,114,137,48,
"S01017115",82,19,0,33,16,4,21,13,4,11,10,3,7,11,3,154,72,14,
"S01017116",175,41,2,51,36,4,13,25,13,25,12,7,13,19,6,277,133,29,
"S01017117",74,22,1,33,26,5,22,10,5,9,8,6,3,4,0,137,73,14,
"S01017118",219,77,4,49,50,11,13,19,17,6,7,8,4,9,5,291,159,45,
"S01017119",111,53,1,39,34,6,15,7,5,10,11,6,0,2,3,169,110,18,
"S01017120",80,51,3,38,63,22,15,28,15,10,14,18,6,10,8,147,164,63,
"S01017121",55,66,2,25,61,14,12,23,17,2,11,8,4,4,7,101,165,49,
"S01017122",51,59,2,16,49,21,10,23,21,7,12,7,13,5,7,101,144,57,
"S01017123",106,45,0,44,53,8,21,13,4,2,32,8,7,8,9,185,148,24,
"S01017124",46,62,5,32,62,19,9,25,18,7,21,12,2,7,4,96,173,60,
"S01017125",46,48,2,22,64,25,11,22,23,4,14,20,5,2,5,89,153,74,
"S01017126",25,39,0,17,55,21,13,22,7,2,14,10,4,6,1,62,133,39,
"S01017127",47,35,1,25,55,9,11,20,14,4,12,11,11,4,0,98,126,34,
"S01017128",38,46,7,20,43,16,10,18,22,9,13,12,3,3,6,83,123,63,
"S01017129",23,32,3,14,43,31,4,18,15,0,4,16,1,7,25,41,102,90,
"S01017130",22,39,0,11,59,33,5,22,25,1,14,24,0,8,9,39,142,87,
"S01017131",38,40,1,25,44,17,5,14,6,2,15,9,5,5,5,76,118,39,
"S01017132",56,39,4,20,38,28,12,21,17,10,24,22,1,4,11,99,128,82,
"S01017133",52,52,0,29,64,24,9,21,19,4,18,10,4,5,11,98,159,68,
"S01017134",29,48,2,14,60,36,4,21,19,5,18,16,0,0,5,57,142,78,
"S01017135",16,22,1,12,52,38,2,22,25,0,16,26,0,3,12,28,114,101,
"S01017136",175,112,6,29,45,13,1,12,5,0,5,6,3,5,7,207,181,37,
"S01017137",30,49,3,18,50,39,2,17,11,1,16,10,1,2,2,52,134,66,
"S01017138",133,91,0,25,43,21,10,6,6,6,9,7,1,4,0,173,152,31,
"S01017139",143,110,2,48,54,25,6,8,4,4,7,4,1,2,1,202,181,39,
"S01017140",75,85,4,31,77,36,3,26,30,1,18,20,0,6,8,107,211,98,
"S01017141",126,170,2,33,58,29,8,12,4,2,0,3,1,0,0,171,237,41,
"S01017142",187,122,4,41,54,12,4,2,4,1,4,0,0,0,0,235,181,20,
"S01017143",62,95,3,15,88,55,7,24,29,0,25,28,0,9,25,84,240,142,
"S01017144",230,95,8,65,65,16,6,6,2,6,3,3,1,1,0,305,168,29,
"S01017145",44,45,3,21,68,38,6,41,26,1,17,26,3,9,7,75,182,102,
"S01017146",136,101,4,59,81,28,6,20,10,6,12,11,2,4,10,206,223,63,
"S01017147",150,87,2,47,96,30,8,29,21,7,13,15,7,5,4,215,229,74,
"S01017148",84,77,3,39,77,32,9,20,11,0,5,4,0,4,7,134,184,56,
"S01017149",86,46,3,23,34,21,7,21,19,10,22,26,4,18,11,133,137,79,
"S01017150",92,29,0,40,34,4,14,11,3,16,13,6,6,11,11,172,98,21,
"S01017151",138,55,0,40,45,9,18,15,3,7,3,6,2,5,0,202,122,18,
"S01017152",54,39,4,34,48,16,8,20,16,2,21,18,2,16,14,100,144,68,
"S01017153",103,34,3,34,48,5,19,29,23,2,9,10,1,4,17,162,124,55,
"S01017154",190,51,0,60,35,9,31,21,13,15,17,12,7,8,7,306,137,41,
"S01017155",14,23,0,12,41,21,4,22,14,3,21,11,0,5,9,36,111,55,
"S01017156",131,57,4,58,57,19,12,13,12,5,10,13,4,8,7,214,148,51,
"S01017157",39,102,4,26,69,40,11,22,21,3,18,11,2,6,2,80,222,80,
"S01017158",50,149,5,20,93,55,1,22,5,1,8,7,1,1,0,77,270,73,
"S01017159",182,39,1,51,31,5,11,7,2,5,5,4,2,0,0,251,82,12,
"S01017160",171,68,4,46,58,19,16,19,11,7,13,8,3,9,3,242,168,45,
"S01017161",133,33,1,37,36,4,12,15,2,5,10,0,3,11,3,192,103,13,
"S01017162",167,85,4,62,59,25,24,22,13,10,19,4,2,14,1,265,195,44,
"S01017163",152,79,2,55,62,19,18,34,9,9,11,10,2,7,5,236,193,45,
"S01017164",145,66,4,53,39,7,16,17,0,3,9,2,3,2,1,217,137,13,
"S01017165",153,43,4,37,28,5,25,15,1,2,10,8,3,5,4,220,98,23,
"S01017166",92,64,0,39,53,23,21,17,10,9,18,7,0,8,7,161,159,47,
"S01017167",84,79,3,69,84,32,23,24,4,3,7,4,1,1,1,180,195,41,
"S01017168",151,53,3,61,44,7,18,12,5,2,4,5,3,8,3,231,120,21,
"S01017169",149,112,6,41,65,10,14,16,5,5,15,3,0,19,3,209,227,25,
"S01017170",157,44,4,57,37,5,23,32,9,7,18,6,3,19,10,247,146,29,
"S01017171",108,65,4,45,74,7,21,24,9,4,20,5,7,8,7,185,194,32,
"S01017172",88,90,6,78,80,25,18,11,6,12,20,5,5,6,2,198,210,43,
"S01017173",99,40,4,98,65,22,27,30,6,10,5,3,5,5,2,241,145,34,
"S01017174",160,43,2,54,37,9,15,17,9,6,13,8,6,4,9,245,114,34,
"S01017175",218,69,3,111,67,5,18,24,8,17,12,7,5,8,3,366,179,25,
"S01017176",123,66,1,109,63,23,23,13,6,5,8,1,0,8,3,260,164,33,
"S01017177",134,75,4,39,59,13,1,7,2,6,7,2,1,3,3,181,151,23,
"S01017178",289,137,9,124,101,24,10,13,11,6,4,2,0,2,0,429,251,43,
"S01017179",152,88,0,90,78,22,21,18,8,7,14,3,3,4,1,269,202,38,
"S01017180",234,85,3,99,81,9,13,18,9,11,10,5,1,9,5,358,207,31,
"S01017181",221,109,3,89,78,23,24,21,5,10,14,10,5,10,4,349,231,41,
"S01017182",74,23,0,31,24,6,19,14,3,15,17,10,13,17,9,152,89,30,
"S01017183",110,51,3,56,41,8,21,13,4,4,17,5,3,14,5,197,136,26,
"S01017184",67,67,6,22,42,28,6,16,3,5,10,6,0,4,6,101,142,51,
"S01017185",207,56,1,59,25,18,14,10,6,12,13,6,9,13,3,302,117,34,
"S01017186",139,56,2,41,34,7,25,16,8,15,10,8,3,4,1,226,120,26,
"S01017187",70,44,1,34,44,13,21,21,10,10,19,12,5,17,10,142,144,47,
"S01017188",25,30,4,14,41,24,6,25,21,11,21,11,3,21,8,65,141,66,
"S01017189",181,42,3,64,36,9,25,23,11,21,18,5,8,5,6,302,124,34,
"S01017190",247,65,4,40,43,12,24,28,2,11,14,0,2,4,0,324,151,20,
"S01017191",205,71,3,72,50,10,25,12,2,9,9,8,4,7,0,313,149,24,
"S01017192",206,134,6,70,59,14,14,20,7,8,13,8,4,3,7,299,229,48,
"S01017193",28,24,0,25,40,12,32,30,9,18,22,17,6,20,4,109,133,43,
"S01017194",95,24,5,33,31,12,13,19,5,12,20,10,18,15,7,169,107,37,
"S01017195",96,24,0,47,35,11,29,25,6,22,11,9,5,9,7,198,101,31,
"S01017196",194,52,1,88,59,11,25,27,11,9,14,10,4,10,4,324,162,38,
"S01017197",95,16,0,37,24,3,12,10,4,6,12,7,3,4,2,153,69,15,
"S01017198",84,17,4,35,39,0,26,24,12,13,20,6,0,2,3,158,101,23,
"S01017199",69,39,4,51,40,10,8,15,4,8,8,6,3,7,4,136,110,31,
"S01017200",82,32,4,39,33,9,22,21,13,6,10,11,5,7,7,154,99,43,
"S01017201",181,102,4,32,40,25,4,9,3,6,1,4,0,2,2,223,156,38,
"S01017202",213,58,4,40,59,26,17,20,15,4,10,1,7,6,3,280,151,46,
"S01017203",51,54,6,7,38,15,7,11,13,5,4,14,3,4,2,78,114,53,
"S01017204",85,66,5,40,49,19,28,42,13,7,25,16,4,3,9,167,186,59,
"S01017205",212,85,1,45,40,12,22,22,12,11,8,9,7,7,4,297,163,35,
"S01017206",54,33,1,32,37,20,10,12,10,1,9,9,1,3,0,98,96,41,
"S01017207",119,45,3,43,37,19,26,14,13,5,11,15,5,10,6,192,121,56,
"S01017208",94,34,3,49,37,11,16,22,16,13,17,17,3,6,3,175,118,50,
"S01017209",99,26,3,41,14,5,32,20,11,8,12,3,8,5,3,192,82,29,
"S01017210",47,48,4,23,50,39,10,33,19,5,24,20,0,10,9,85,162,91,
"S01017211",123,77,7,41,59,26,12,32,15,10,12,7,0,4,6,184,182,61,
"S01017212",44,64,6,14,63,39,3,24,39,1,7,16,0,4,13,62,162,116,
"S01017213",18,36,1,7,55,32,3,9,30,2,10,19,2,0,13,27,109,92,
"S01017214",75,61,6,16,51,36,5,21,31,0,10,13,3,4,13,99,146,99,
"S01017215",75,68,3,24,61,20,6,19,30,0,13,21,2,5,9,107,165,81,
"S01017216",64,39,0,24,64,53,1,14,31,3,9,17,1,5,10,94,137,111,
"S01017217",30,53,5,8,68,44,3,17,31,2,7,15,0,0,6,50,147,103,
"S01017218",70,43,3,18,55,16,8,19,15,3,18,13,0,4,7,98,140,54,
"S01017219",46,36,4,21,49,12,6,25,20,6,18,28,1,4,2,74,127,60,
"S01017220",79,30,6,27,42,19,7,16,20,8,12,5,0,4,9,121,104,56,
"S01017221",18,30,0,6,50,38,0,12,29,2,5,26,0,0,15,26,91,108,
"S01017222",28,53,3,15,72,58,2,15,44,1,14,38,1,3,7,49,158,149,
"S01017223",23,63,2,17,66,40,1,10,32,0,14,17,0,0,4,35,149,105,
"S01017224",37,62,4,10,47,49,3,10,30,0,4,22,0,0,8,50,127,110,
"S01017225",31,104,12,18,77,57,6,24,34,2,6,15,0,4,6,56,211,122,
"S01017226",73,49,5,24,39,26,8,21,12,0,15,19,1,4,0,106,128,61,
"S01017227",108,75,2,39,61,15,11,25,25,4,19,17,5,5,2,165,181,65,
"S01017228",35,38,2,13,75,44,2,23,20,1,6,25,0,3,6,51,150,97,
"S01017229",83,50,0,46,66,24,21,25,16,14,12,16,2,5,6,165,155,62,
"S01017230",31,31,3,10,53,28,2,12,29,1,16,19,0,5,3,45,113,83,
"S01017231",8,34,1,6,40,49,0,37,49,0,18,58,2,6,19,18,143,179,
"S01017232",85,67,5,14,57,11,5,17,12,1,4,10,1,1,7,109,145,45,
"S01017233",66,59,4,11,65,43,9,21,30,4,17,32,4,0,9,94,162,122,
"S01017234",84,64,0,40,72,23,19,31,15,3,10,17,1,6,3,147,180,61,
"S01017235",55,72,2,27,63,36,7,16,29,2,12,18,2,1,7,91,164,94,
"S01017236",2,29,1,3,43,75,5,23,55,0,18,44,0,6,21,9,115,194,
"S01017237",1,20,1,6,24,41,2,22,46,0,17,51,0,6,22,10,89,161,
"S01017238",7,9,1,4,21,32,1,10,35,0,13,52,0,3,21,12,54,144,
"S01017239",6,26,0,6,18,30,2,9,32,1,12,33,1,4,16,14,67,111,
"S01017240",25,55,9,19,54,59,6,16,48,2,12,48,0,4,19,52,146,179,
"S01017241",40,44,1,13,62,24,3,15,30,0,10,16,2,11,8,58,139,79,
"S01017242",25,38,4,11,64,41,2,17,25,2,7,22,0,2,4,40,128,96,
"S01017243",28,37,1,11,61,36,4,25,36,2,12,23,0,1,3,43,136,99,
"S01017244",38,33,5,14,66,42,6,13,31,2,9,19,0,5,8,60,128,108,
"S01017245",23,34,4,9,56,35,0,16,35,1,11,25,1,5,10,35,122,113,
"S01017246",23,37,1,11,60,51,1,12,30,2,6,23,0,2,10,36,120,120,
"S01017247",42,68,5,16,66,51,4,18,36,1,7,21,2,4,5,67,166,118,
"S01017248",43,56,5,12,75,31,4,14,25,2,6,20,3,0,10,65,152,88,
"S01017249",9,32,3,3,55,38,0,15,40,0,14,33,0,5,6,15,126,121,
"S01017250",30,73,2,7,82,66,0,30,63,2,9,47,3,9,11,37,204,188,
"S01017251",23,54,5,11,60,48,5,33,44,2,11,42,0,6,18,43,160,154,
"S01017252",49,27,4,24,31,15,15,13,10,10,4,8,2,2,2,102,77,41,
"S01017253",126,61,3,57,52,6,19,21,15,13,13,5,4,1,3,219,149,32,
"S01017254",152,68,5,33,53,19,11,27,17,4,11,22,0,4,8,199,171,71,
"S01017255",59,27,1,16,15,4,12,19,6,3,5,11,0,4,3,90,71,24,
"S01017256",6,45,3,3,28,64,1,11,45,0,13,34,0,7,11,9,102,157,
"S01017257",170,51,1,52,48,7,28,23,12,7,9,11,4,6,3,264,137,37,
"S01017258",132,39,0,40,46,10,29,16,6,11,16,4,2,4,5,211,125,27,
"S01017259",172,54,5,68,56,10,26,26,10,13,14,13,10,7,8,293,157,46,
"S01017260",83,23,1,46,32,12,21,23,11,13,13,8,7,9,3,168,100,33,
"S01017261",150,22,3,46,37,7,31,19,5,11,4,15,10,7,1,248,89,28,
"S01017262",13,17,1,10,34,13,1,14,21,1,6,15,0,2,12,22,76,59,
"S01017263",20,46,1,15,55,45,5,35,28,5,20,23,0,11,14,45,167,111,
"S01017264",26,21,4,16,38,16,1,23,23,9,18,30,1,6,11,53,104,85,
"S01017265",76,26,5,24,35,22,11,25,25,2,24,42,4,14,21,117,124,116,
"S01017266",75,25,1,45,21,5,28,27,11,11,15,9,12,9,4,172,103,31,
"S01017267",60,15,1,29,21,5,5,12,11,3,7,14,4,10,6,98,73,37,
"S01017268",73,21,0,38,34,9,15,19,8,9,9,3,6,7,0,142,90,23,
"S01017269",56,21,0,27,29,9,15,24,15,11,11,7,2,13,2,109,94,33,
"S01017270",92,32,3,41,29,5,6,24,5,5,6,3,2,5,0,138,94,18,
"S01017271",79,18,0,35,23,5,11,12,7,5,11,1,4,11,4,134,72,18,
"S01017272",92,42,1,33,32,13,17,35,9,8,13,14,5,9,3,157,133,45,
"S01017273",42,51,4,31,40,13,9,16,15,14,15,13,5,7,5,101,131,51,
"S01017274",37,24,1,16,18,12,2,17,12,9,9,7,4,2,6,73,72,37,
"S01017275",51,40,4,31,47,28,13,26,27,2,13,24,4,2,6,101,129,88,
"S01017276",77,37,0,33,42,8,11,21,12,7,10,10,2,4,4,133,107,41,
"S01017277",64,22,3,32,11,1,19,18,3,11,11,5,15,7,2,147,67,13,
"S01017278",135,44,0,37,34,6,34,25,10,14,11,6,11,4,1,230,124,22,
"S01017279",71,37,1,36,62,32,11,22,26,8,19,26,3,6,13,129,149,100,
"S01017280",40,41,5,16,69,40,0,13,38,2,12,35,2,0,9,58,138,125,
"S01017281",137,71,5,65,64,11,15,32,12,8,9,17,4,8,3,233,182,44,
"S01017282",165,57,1,23,43,11,15,18,7,2,4,9,9,5,4,216,127,30,
"S01017283",218,75,0,55,92,17,16,26,13,6,22,13,2,4,6,300,224,49,
"S01017284",94,50,3,27,53,17,12,29,12,10,20,11,6,8,6,148,156,46,
"S01017285",99,47,3,35,61,32,4,22,24,5,9,20,2,2,10,142,139,89,
"S01017286",175,116,8,47,53,21,17,28,14,12,8,7,1,0,0,248,205,48,
"S01017287",355,93,7,39,45,16,5,7,11,7,10,7,4,2,2,410,157,43,
"S01017288",186,73,9,58,58,31,9,21,22,5,10,7,4,5,7,262,171,76,
"S01017289",118,77,4,48,52,21,10,22,17,7,11,15,4,1,3,187,164,62,
"S01017290",204,58,5,64,40,8,41,35,11,12,6,5,2,4,3,323,143,32,
"S01017291",115,55,2,53,50,23,12,16,11,12,7,7,4,5,5,194,137,47,
"S01017292",99,62,4,41,71,16,8,30,17,0,14,8,1,5,4,149,182,49,
"S01017293",136,52,2,51,43,11,24,29,11,20,8,11,2,5,3,233,137,38,
"S01017294",130,61,2,26,69,15,13,19,12,9,14,9,2,4,2,185,168,38,
"S01017295",152,54,4,34,51,9,12,26,6,6,11,6,3,4,0,206,137,24,
"S01017296",175,65,5,81,37,16,25,24,10,5,8,10,6,9,8,293,145,49,
"S01017297",54,31,2,31,23,18,16,18,12,8,15,12,4,10,6,113,99,52,
"S01017298",124,58,4,40,45,31,23,21,30,14,22,24,4,8,8,213,151,94,
"S01017299",48,76,6,32,69,38,14,39,34,6,34,24,1,14,12,97,232,108,
"S01017300",122,63,6,46,74,16,20,26,13,9,16,7,3,7,8,196,186,52,
"S01017301",103,42,1,43,59,16,16,32,11,9,24,7,4,4,6,172,161,37,
"S01017302",95,52,1,52,77,24,12,24,21,0,7,12,0,2,2,161,158,59,
"S01017303",134,95,3,62,59,22,12,31,21,9,19,5,4,0,6,222,205,57,
"S01017304",144,81,1,48,57,22,18,22,11,9,22,8,1,8,5,226,186,49,
"S01017305",153,66,5,38,63,19,10,22,17,3,12,9,2,8,3,205,168,55,
"S01017306",81,41,3,27,32,6,10,18,8,4,2,5,4,6,3,122,98,25,
"S01017307",72,28,1,34,33,7,21,20,13,4,14,7,0,6,9,133,101,37,
"S01017308",127,67,4,54,58,14,20,24,17,0,10,5,0,8,8,203,170,48,
"S01017309",94,56,3,25,59,13,10,25,14,4,8,14,7,5,11,140,150,55,
"S01017310",104,40,2,28,17,8,10,15,7,2,17,2,3,1,0,157,92,20,
"S01017311",58,28,1,22,31,24,11,27,20,7,6,15,0,9,8,99,105,68,
"S01017312",101,25,0,41,26,15,26,19,7,20,21,3,11,19,0,199,113,20,
"S01017313",55,28,3,50,37,15,14,41,11,10,25,14,10,6,8,138,136,56,
"S01017314",60,18,0,19,44,16,16,20,19,7,21,26,6,10,14,107,109,72,
"S01017315",87,49,0,37,43,7,24,20,15,11,8,10,5,14,5,167,134,34,
"S01017316",101,56,4,41,61,34,14,31,34,9,22,31,5,18,11,172,190,114,
"S01017317",169,93,3,37,72,8,2,14,7,8,4,10,0,0,0,218,184,26,
"S01017318",60,26,2,22,35,10,4,11,14,8,6,11,0,1,7,95,81,44,
"S01017319",62,42,1,42,47,26,19,17,13,8,7,12,7,7,3,147,120,55,
"S01017320",71,30,0,28,41,12,10,14,9,7,6,6,0,5,2,117,98,25,
"S01017321",156,50,1,66,49,24,21,29,25,13,21,15,8,7,6,262,156,71,
"S01017322",201,97,8,54,71,16,8,14,9,6,3,6,0,1,1,269,187,38,
"S01017323",57,40,4,27,52,18,4,28,21,2,5,24,5,19,10,93,143,77,
"S01017324",61,26,2,15,34,16,3,21,26,3,9,15,5,3,7,87,93,62,
"S01017325",57,43,2,31,36,11,13,16,10,6,7,4,5,4,3,110,105,29,
"S01017326",95,55,4,49,57,24,11,18,10,0,13,12,0,5,7,156,146,61,
"S01017327",71,33,1,34,29,15,30,14,11,21,13,5,6,8,7,166,99,41,
"S01017328",94,30,0,50,35,17,22,20,8,12,19,15,9,24,11,187,132,47,
"S01017329",124,35,5,63,41,8,15,23,14,9,19,10,4,2,7,215,122,48,
"S01017330",23,19,7,11,28,20,8,23,29,9,22,25,0,10,15,46,102,94,
"S01017331",67,26,1,36,31,9,31,28,6,15,13,12,9,11,4,156,106,35,
"S01017332",44,76,5,13,53,31,4,14,24,3,8,9,1,1,9,70,156,76,
"S01017333",62,27,1,34,28,9,7,15,11,6,12,9,4,2,0,111,90,28,
"S01017334",86,37,0,32,37,12,11,29,11,3,7,4,6,10,6,135,117,33,
"S01017335",83,34,0,38,45,8,22,25,20,13,15,15,4,11,6,162,130,47,
"S01017336",1,23,3,4,26,40,0,19,32,1,14,24,2,5,18,10,84,117,
"S01017337",0,14,3,0,10,22,0,13,27,1,13,30,1,0,24,3,52,106,
"S01017338",9,47,5,3,58,45,1,18,51,2,17,49,0,7,25,18,147,172,
"S01017339",1,18,4,2,25,49,4,16,41,4,7,49,0,5,43,12,74,187,
"S01017340",13,43,4,7,42,28,2,23,38,2,11,27,0,6,11,19,129,114,
"S01017341",15,38,7,6,62,31,1,11,31,1,6,11,1,4,16,25,121,99,
"S01017342",40,96,5,7,35,50,4,6,17,0,6,10,1,2,4,50,151,85,
"S01017343",31,83,8,13,66,61,2,17,30,0,9,23,4,3,7,49,178,129,
"S01017344",4,26,1,7,43,52,4,21,50,2,14,42,1,2,25,13,110,165,
"S01017345",22,66,8,1,57,47,1,16,33,0,9,24,0,2,16,26,148,128,
"S01017346",44,33,4,29,36,17,11,25,15,5,15,16,1,4,8,90,115,59,
"S01017347",37,33,0,21,35,17,8,27,23,5,11,17,4,8,18,75,118,76,
"S01017348",57,31,0,46,50,12,12,21,12,8,12,5,4,2,5,128,112,35,
"S01017349",55,22,4,33,46,8,16,21,16,6,12,10,5,4,4,116,107,42,
"S01017350",49,34,2,32,54,13,13,24,21,9,13,21,8,11,7,119,135,67,
"S01017351",181,64,2,48,73,24,16,29,14,10,12,13,7,14,7,262,193,57,
"S01017352",66,17,1,41,43,6,16,18,12,5,11,10,3,5,7,127,98,36,
"S01017353",77,19,4,34,44,19,15,20,19,6,11,15,4,4,8,136,94,61,
"S01017354",44,29,2,16,24,19,3,16,28,4,18,22,4,10,7,74,95,77,
"S01017355",145,44,1,57,32,3,23,15,6,13,8,4,15,7,8,253,109,22,
"S01017356",47,46,3,15,50,29,12,13,28,3,3,24,1,5,8,76,116,92,
"S01017357",145,44,4,86,51,11,22,24,14,8,15,9,5,10,10,271,145,43,
"S01017358",105,40,1,38,32,16,16,10,8,2,11,1,2,4,1,163,95,28,
"S01017359",209,93,2,72,72,7,26,9,5,7,12,3,8,6,2,319,192,25,
"S01017360",121,55,2,37,37,7,13,16,14,4,8,2,3,2,5,176,119,28,
"S01017361",109,74,0,34,55,22,9,27,25,11,12,12,3,6,11,167,172,70,
"S01017362",202,35,0,64,42,12,24,34,6,11,9,12,9,4,0,309,122,31,
"S01017363",221,86,1,67,52,18,34,15,16,23,25,7,9,7,7,355,189,47,
"S01017364",128,79,3,58,66,15,18,31,12,14,10,9,5,3,5,223,190,44,
"S01017365",55,60,4,28,71,32,13,36,44,0,16,24,3,3,9,99,185,105,
"S01017366",231,73,3,63,29,10,26,26,5,10,13,5,4,6,4,334,147,27,
"S01017367",152,44,1,44,31,5,7,7,0,6,11,1,7,7,3,217,99,12,
"S01017368",95,31,0,26,21,3,18,10,4,17,13,2,11,14,4,167,89,13,
"S01017369",210,110,3,71,26,16,28,30,10,15,11,10,7,5,5,329,180,44,
"S01017370",43,65,5,40,54,23,10,19,4,1,3,5,0,0,0,94,141,35,
"S01017371",150,57,0,54,43,9,15,17,5,3,6,5,7,3,1,229,126,20,
"S01017372",205,45,5,46,42,12,18,20,9,7,11,9,5,18,5,281,136,39,
"S01017373",135,60,1,32,35,10,8,14,4,1,6,5,1,2,0,177,117,21,
"S01017374",171,41,1,65,46,7,28,31,11,24,15,7,13,11,9,298,148,35,
"S01017375",203,103,5,55,56,30,15,21,14,5,13,8,7,17,11,287,210,65,
"S01017376",54,46,4,22,35,18,9,15,15,6,12,8,0,0,10,90,107,54,
"S01017377",104,31,0,50,31,3,23,27,11,4,18,6,6,13,8,184,121,31,
"S01017378",204,57,12,48,31,2,21,17,4,13,12,4,4,12,0,290,129,17,
"S01017379",172,49,2,46,39,5,32,18,0,11,22,3,8,9,4,270,131,13,
"S01017380",132,39,0,74,38,9,17,21,13,15,18,5,4,11,2,244,127,30,
"S01017381",84,24,0,42,42,9,25,17,11,8,23,7,4,22,7,165,120,35,
"S01017382",121,42,0,51,34,7,22,14,3,10,17,7,11,7,7,213,122,27,
"S01017383",168,93,5,80,103,46,18,24,6,5,5,6,1,3,0,273,227,67,
"S01017384",57,72,4,59,111,56,12,16,3,4,5,3,0,3,0,126,207,67,
"S01017385",85,71,2,47,85,27,10,20,8,1,7,6,3,5,6,143,187,49,
"S01017386",60,51,2,70,74,27,15,19,13,7,5,5,1,2,1,153,147,45,
"S01017387",92,72,3,66,74,21,18,21,9,3,5,2,2,7,4,181,184,36,
"S01017388",134,72,4,68,54,13,13,21,11,10,7,3,3,3,3,228,158,31,
"S01017389",133,70,5,61,57,20,13,19,7,7,4,3,0,0,2,211,159,34,
"S01017390",248,118,5,88,94,23,8,18,6,5,6,2,0,1,0,349,237,35,
"S01017391",176,74,1,49,47,10,10,18,4,2,5,4,2,4,0,234,141,22,
"S01017392",275,85,5,81,44,8,25,15,2,10,7,4,14,8,0,405,159,15,
"S01017393",143,45,4,55,40,6,13,15,3,9,0,3,2,1,0,224,102,16,
"S01017394",143,39,4,61,54,7,29,21,10,20,21,6,0,7,1,255,142,26,
"S01017395",131,74,2,35,59,25,5,19,22,6,12,11,2,3,2,179,167,63,
"S01017396",90,77,2,82,98,34,19,28,9,6,5,2,1,0,0,199,209,47,
"S01017397",117,79,3,74,78,17,11,14,5,1,1,1,0,1,2,203,171,27,
"S01017398",76,61,0,62,92,30,12,17,12,5,4,7,1,3,5,158,175,54,
"S01017399",58,55,3,51,76,26,7,6,6,0,8,7,2,3,0,120,149,41,
"S01017400",51,44,2,53,63,19,4,12,5,10,12,4,2,4,2,118,135,36,
"S01017401",140,49,2,45,44,6,17,19,9,7,8,3,3,5,2,212,125,22,
"S01017402",212,64,2,85,62,23,23,23,13,2,5,6,3,2,1,328,155,47,
"S01017403",149,63,4,43,28,7,21,22,5,14,14,5,18,21,8,245,148,32,
"S01017404",292,72,1,69,49,13,26,23,10,6,11,0,5,4,0,400,153,26,
"S01017405",119,38,1,54,47,8,6,6,0,3,5,0,0,0,0,182,99,9,
"S01017406",103,19,2,53,28,3,12,10,1,1,2,0,0,0,0,169,62,7,
"S01017407",124,58,0,108,72,20,6,6,0,8,5,1,2,0,0,245,140,22,
"S01017408",230,69,4,51,29,3,19,17,3,6,8,3,4,6,0,309,131,13,
"S01017409",128,30,1,44,18,0,15,3,3,2,6,0,1,1,0,193,56,5,
"S01017410",208,63,3,128,53,16,17,13,0,5,0,0,0,0,0,359,130,19,
"S01017411",205,54,10,94,39,4,36,18,5,16,12,1,4,11,0,356,132,19,
"S01017412",280,58,1,91,43,2,28,22,10,9,2,4,4,11,4,412,124,24,
"S01017413",169,61,6,113,47,6,13,10,2,2,1,0,1,2,0,296,121,16,
"S01017414",283,79,3,125,55,7,21,2,1,1,1,0,0,1,0,432,142,11,
"S01017415",207,65,5,141,47,10,18,4,1,2,3,0,0,1,0,368,121,16,
"S01017416",84,36,1,60,29,8,14,12,1,5,12,4,4,9,2,167,94,22,
