SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household composition - 10 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household composition - 10 groups, collapsed","One person household: Aged 66 and over","One person household: Aged under 66","One family household: All aged 66 and over","One family household: Couple family: No children","One family household: Couple family: With dependent children","One family household: Couple family: All children non-dependent","One family household: Lone parent: With dependent children","One family household: Lone parent: All children non-dependent","Other household types: With dependent children","Other household types: Other (including all full-time students and all aged 66 and over)","Total",
"Data Zone (2022)",
"S01017248",61,44,48,52,33,36,10,13,4,5,308,
"S01017249",14,33,20,70,48,50,10,4,5,7,258,
"S01017250",29,70,21,106,88,60,25,19,6,7,429,
"S01017251",21,61,12,73,80,51,23,17,12,7,357,
"S01017252",11,73,7,31,33,12,34,15,7,8,220,
"S01017253",44,147,8,49,42,22,42,30,6,12,400,
"S01017254",79,150,24,46,45,33,21,26,8,9,441,
"S01017255",16,68,4,13,22,17,19,11,8,6,185,
"S01017256",0,53,3,86,88,20,10,1,6,0,268,
"S01017257",72,146,18,23,41,22,61,34,11,4,438,
"S01017258",56,116,12,30,27,19,37,43,13,12,363,
"S01017259",61,174,9,43,37,29,67,44,9,18,496,
"S01017260",17,93,10,31,38,25,44,16,10,16,304,
"S01017261",41,134,7,27,45,14,41,31,10,17,365,
"S01017262",12,22,10,28,27,30,8,13,5,5,155,
"S01017263",13,50,11,77,87,30,26,14,4,9,323,
"S01017264",9,42,5,36,88,11,23,15,5,9,240,
"S01017265",41,66,1,39,97,23,32,15,22,14,353,
"S01017266",34,67,3,14,37,21,59,29,13,21,304,
"S01017267",16,57,7,20,27,15,32,11,14,6,208,
"S01017268",28,66,4,29,22,16,43,25,13,9,255,
"S01017269",22,51,4,27,34,22,38,23,5,10,236,
"S01017270",26,97,4,22,16,4,47,21,9,8,254,
"S01017271",28,70,7,13,31,12,15,28,10,12,224,
"S01017272",31,104,8,31,43,15,50,29,15,7,335,
"S01017273",14,85,8,41,45,20,31,20,4,13,282,
"S01017274",9,49,9,15,30,18,19,11,5,6,180,
"S01017275",32,63,15,48,56,31,37,25,3,5,318,
"S01017276",39,78,10,38,33,21,22,20,11,15,285,
"S01017277",20,71,2,10,30,12,56,15,6,10,225,
"S01017278",30,152,3,26,58,8,59,21,8,9,378,
"S01017279",45,66,5,96,76,18,27,19,18,6,378,
"S01017280",52,32,44,66,49,42,7,10,3,14,320,
"S01017281",87,130,21,44,41,20,59,44,4,7,461,
"S01017282",70,153,11,35,26,12,31,21,11,2,373,
"S01017283",116,186,24,65,48,22,50,46,9,12,571,
"S01017284",71,75,18,33,53,26,28,34,5,3,350,
"S01017285",64,85,23,53,44,28,21,35,6,15,374,
"S01017286",107,189,17,50,48,15,29,26,8,15,501,
"S01017287",116,339,23,46,23,11,27,14,4,7,610,
"S01017288",84,184,28,56,32,26,38,35,10,14,506,
"S01017289",31,170,10,81,53,16,17,8,6,24,413,
"S01017290",59,210,4,34,47,16,69,32,8,21,498,
"S01017291",53,118,15,64,38,15,38,22,2,17,375,
"S01017292",86,79,17,52,40,21,25,42,6,9,380,
"S01017293",50,140,10,49,53,16,55,19,7,10,408,
"S01017294",69,127,25,56,37,15,28,12,9,17,391,
"S01017295",47,157,11,38,36,17,41,17,7,3,370,
"S01017296",57,188,7,48,28,16,81,27,20,16,488,
"S01017297",24,63,6,31,54,17,34,17,7,5,261,
"S01017298",28,158,10,60,98,13,42,20,9,16,454,
"S01017299",18,110,8,80,109,24,43,26,8,11,437,
"S01017300",88,103,22,38,43,22,57,38,6,21,442,
"S01017301",73,73,21,37,48,20,30,38,14,12,370,
"S01017302",65,81,40,62,34,23,22,24,7,20,378,
"S01017303",78,153,19,49,42,29,51,42,10,11,484,
"S01017304",87,141,24,41,34,19,51,32,8,17,456,
"S01017305",152,76,29,41,37,24,23,32,3,16,428,
"S01017306",42,78,13,18,22,16,26,18,3,10,252,
"S01017307",49,52,14,18,28,25,28,40,7,9,270,
"S01017308",91,108,18,53,40,17,43,31,8,15,421,
"S01017309",70,81,27,26,31,25,20,32,11,18,343,
"S01017310",8,143,0,27,38,5,20,7,3,15,269,
"S01017311",21,66,8,36,40,34,20,31,8,6,268,
"S01017312",26,103,2,22,50,7,74,22,17,8,331,
"S01017313",20,65,9,41,65,22,51,35,13,9,327,
"S01017314",34,44,10,31,57,39,24,33,9,12,291,
"S01017315",45,92,9,26,37,13,50,37,16,11,333,
"S01017316",61,104,17,73,112,28,33,33,11,8,476,
"S01017317",107,157,32,36,25,12,17,30,1,7,424,
"S01017318",31,55,12,30,36,7,19,12,15,6,224,
"S01017319",30,78,13,52,45,20,50,18,5,8,319,
"S01017320",29,73,19,20,18,11,38,21,4,5,238,
"S01017321",41,166,5,51,60,10,78,46,16,12,489,
"S01017322",79,227,23,54,22,9,25,32,3,20,494,
"S01017323",51,50,22,37,51,34,21,25,9,17,313,
"S01017324",51,37,13,29,39,31,5,21,7,8,242,
"S01017325",22,79,16,29,24,13,19,20,6,21,244,
"S01017326",65,88,25,59,41,20,19,30,6,7,363,
"S01017327",32,74,8,22,54,18,42,29,15,8,302,
"S01017328",43,81,8,26,58,20,57,44,14,15,369,
"S01017329",52,112,16,36,39,14,51,34,14,13,381,
"S01017330",6,41,4,33,93,13,21,16,9,8,246,
"S01017331",36,58,10,23,41,19,48,33,13,17,297,
"S01017332",51,78,28,55,31,24,9,15,6,7,298,
"S01017333",38,56,11,23,27,7,22,26,6,6,226,
"S01017334",46,73,19,24,35,21,31,21,4,17,287,
"S01017335",31,83,8,30,53,17,49,41,10,12,337,
"S01017336",1,26,1,63,92,13,7,6,5,1,214,
"S01017337",0,18,2,27,72,21,6,2,10,4,161,
"S01017338",14,47,12,80,105,45,17,10,10,1,340,
"S01017339",4,21,12,59,92,38,11,11,14,9,273,
"S01017340",21,37,17,46,72,29,14,8,6,8,264,
"S01017341",18,42,25,62,36,20,12,12,7,7,241,
"S01017342",42,102,15,64,23,16,4,13,4,6,286,
"S01017343",38,84,27,94,57,27,11,10,4,5,356,
"S01017344",5,26,13,64,87,44,15,17,9,7,291,
"S01017345",36,56,16,71,51,35,6,16,5,12,303,
"S01017346",43,36,18,27,41,29,16,37,9,14,264,
"S01017347",38,35,9,30,47,37,26,33,11,8,270,
"S01017348",39,47,21,30,19,25,29,43,8,19,275,
"S01017349",36,44,11,34,20,34,24,39,10,13,265,
"S01017350",37,50,22,25,38,31,32,36,16,20,314,
"S01017351",60,187,13,56,48,21,56,50,11,11,512,
"S01017352",28,52,9,25,23,20,38,43,11,10,258,
"S01017353",55,42,23,38,30,34,25,27,7,11,295,
"S01017354",41,34,14,30,44,33,16,20,9,4,246,
"S01017355",37,156,2,23,47,7,60,38,10,7,384,
"S01017356",27,69,13,59,42,39,12,12,7,2,283,
"S01017357",49,142,19,38,40,28,56,58,15,17,458,
"S01017358",34,112,9,36,22,7,27,25,4,12,286,
"S01017359",70,235,10,85,47,6,16,22,11,41,542,
"S01017360",37,138,12,28,18,14,30,22,3,19,322,
"S01017361",72,112,15,57,52,34,16,16,13,19,409,
"S01017362",74,167,15,36,36,15,54,40,5,17,462,
"S01017363",84,224,10,45,47,26,78,34,19,20,587,
"S01017364",92,115,27,51,27,33,48,36,8,17,453,
"S01017365",52,66,31,60,47,53,29,31,6,18,393,
"S01017366",100,206,16,16,43,19,42,43,8,12,508,
"S01017367",40,153,6,32,32,6,18,18,6,14,324,
"S01017368",12,118,0,17,42,5,38,21,9,8,267,
"S01017369",55,269,7,40,71,13,45,13,4,35,553,
"S01017370",2,109,1,70,24,5,7,3,1,48,270,
"S01017371",48,163,10,51,26,8,17,40,7,13,375,
"S01017372",53,205,8,43,39,19,37,24,5,23,456,
"S01017373",51,145,12,31,11,5,19,18,6,17,315,
"S01017374",44,169,7,34,60,17,78,46,11,13,481,
"S01017375",72,243,10,66,44,16,62,28,18,12,562,
"S01017376",30,73,6,47,35,25,15,12,6,7,252,
"S01017377",37,97,10,34,58,21,28,28,9,10,336,
"S01017378",57,214,2,25,60,5,43,13,5,14,440,
"S01017379",19,204,4,38,60,4,37,19,11,26,417,
"S01017380",27,144,6,38,42,13,67,42,13,9,401,
"S01017381",25,79,8,42,48,24,37,33,7,12,323,
"S01017382",36,125,11,23,54,9,43,34,11,13,361,
"S01017383",55,219,15,126,37,13,9,14,8,88,570,
"S01017384",6,123,1,106,32,2,3,6,2,118,399,
"S01017385",38,123,12,85,38,14,5,6,6,61,380,
"S01017386",21,92,9,103,28,9,7,11,3,62,345,
"S01017387",33,137,10,81,25,11,8,17,3,76,401,
"S01017388",68,147,11,54,26,8,28,31,10,41,419,
"S01017389",51,160,9,68,18,11,7,16,4,57,400,
"S01017390",94,277,13,125,28,6,15,17,3,43,621,
"S01017391",28,217,1,49,18,8,33,18,3,19,394,
"S01017392",31,334,1,78,35,12,47,19,9,21,583,
"S01017393",46,146,20,39,19,7,22,20,3,22,344,
"S01017394",37,148,9,43,55,12,58,37,6,19,423,
"S01017395",111,95,23,55,37,25,27,16,5,10,409,
"S01017396",35,133,12,146,33,8,7,10,3,69,455,
"S01017397",30,167,4,106,8,0,8,7,2,67,401,
"S01017398",20,119,5,116,13,1,5,13,6,92,389,
"S01017399",6,108,3,100,19,7,1,3,2,62,316,
"S01017400",13,85,9,74,35,7,5,6,3,51,289,
"S01017401",51,140,5,48,29,7,31,12,3,33,359,
"S01017402",104,177,28,60,25,23,28,26,8,51,528,
"S01017403",45,170,2,36,54,17,44,28,14,21,425,
"S01017404",75,290,6,38,34,16,47,38,2,34,581,
"S01017405",17,137,1,33,8,4,6,17,2,56,287,
"S01017406",4,121,1,42,6,0,1,0,1,58,237,
"S01017407",10,173,0,82,12,1,1,1,0,127,410,
"S01017408",74,230,3,31,26,4,15,22,4,43,453,
"S01017409",31,128,1,27,10,2,8,5,1,36,253,
"S01017410",38,241,5,113,11,4,9,9,0,80,509,
"S01017411",72,195,8,53,38,14,23,19,3,80,507,
"S01017412",121,218,20,54,22,9,16,22,2,77,561,
"S01017413",21,213,1,80,5,1,7,2,0,102,433,
"S01017414",29,338,4,115,11,0,7,2,2,77,585,
"S01017415",14,263,1,116,7,3,5,6,4,87,505,
"S01017416",8,114,5,42,23,5,12,6,7,64,286,
"S01017417",0,108,0,48,24,1,8,5,2,92,287,
"S01017418",29,190,0,80,18,4,7,13,1,86,431,
"S01017419",20,131,1,40,16,3,6,5,5,65,290,
"S01017420",54,186,6,59,20,4,11,7,2,78,432,
"S01017421",173,261,6,33,25,7,10,14,0,16,544,
"S01017422",19,105,7,40,25,10,12,8,2,131,362,
"S01017423",43,307,2,58,18,0,5,4,0,17,444,
"S01017424",30,90,2,16,23,6,27,15,1,7,220,
"S01017425",2,182,0,71,53,5,2,3,4,122,438,
"S01017426",7,158,6,72,18,2,8,2,1,105,380,
"S01017427",7,251,3,81,20,4,3,3,0,131,502,
"S01017428",17,249,11,150,83,3,12,7,3,52,587,
"S01017429",38,82,9,25,30,15,30,25,3,18,275,
"S01017430",48,127,5,42,61,5,33,17,8,18,364,
"S01017431",17,96,5,36,37,8,22,22,2,66,311,
"S01017432",20,163,0,89,62,6,18,10,4,115,485,
"S01017433",21,211,4,103,52,2,8,2,1,77,476,
"S01017434",21,197,6,114,51,5,19,18,2,97,525,
"S01017435",33,158,5,71,36,6,18,13,2,100,439,
"S01017436",12,85,2,57,25,1,3,8,2,122,319,
"S01017437",23,117,13,97,51,10,13,8,6,103,438,
"S01017438",74,292,5,97,22,6,7,7,0,85,597,
"S01017439",28,178,3,92,15,4,4,5,0,46,372,
"S01017440",24,203,3,87,24,4,6,6,3,67,428,
"S01017441",14,89,1,67,47,6,15,7,3,141,392,
"S01017442",16,163,12,132,50,13,13,10,5,52,467,
"S01017443",15,144,6,94,24,8,5,17,5,100,415,
"S01017444",11,95,6,75,26,8,8,10,8,185,433,
"S01017445",17,61,1,33,32,13,10,14,6,57,250,
"S01017446",46,133,3,81,37,18,6,8,3,177,514,
"S01017447",17,95,6,89,26,8,7,8,2,138,395,
"S01017448",20,110,6,46,22,4,19,7,7,108,353,
"S01017449",14,31,3,47,33,5,9,6,5,119,266,
"S01017450",35,212,7,73,33,11,14,27,1,45,451,
"S01017451",103,203,13,45,27,4,17,15,0,74,505,
"S01017452",60,112,8,27,29,13,22,16,7,32,324,
"S01017453",70,165,10,95,26,9,15,19,3,82,494,
"S01017454",13,99,1,36,25,6,7,5,0,31,226,
"S01017455",66,169,7,37,50,6,32,24,1,28,421,
"S01017456",13,73,2,20,76,5,48,11,7,14,265,
"S01017457",72,169,5,51,32,12,19,15,8,43,421,
"S01017458",101,260,11,67,22,22,21,23,5,50,588,
"S01017459",31,192,0,58,18,5,14,14,3,53,388,
"S01017460",34,133,10,109,37,3,7,11,2,48,394,
"S01017461",61,149,16,104,47,16,13,16,0,96,516,
"S01017462",47,94,8,25,25,8,10,19,6,25,269,
"S01017463",22,131,7,29,47,9,27,17,7,30,324,
"S01017464",43,85,8,19,55,22,19,29,3,42,321,
"S01017465",48,144,12,23,45,18,54,52,11,24,430,
"S01017466",38,120,6,20,38,16,34,17,9,12,307,
"S01017467",19,125,5,41,24,10,31,18,7,20,300,
"S01017468",36,114,7,20,15,9,19,15,3,25,263,
"S01017469",56,216,4,126,44,7,9,9,1,106,574,
"S01017470",33,159,5,79,39,4,12,15,2,59,407,
"S01017471",36,265,5,84,17,5,28,9,5,62,513,
"S01017472",52,132,22,138,50,9,5,5,4,67,477,
"S01017473",26,101,11,61,63,31,35,27,10,25,387,
"S01017474",25,158,3,39,37,16,55,16,9,28,391,
"S01017475",33,236,6,56,43,7,44,22,3,47,493,
"S01017476",54,215,4,70,19,6,23,13,8,47,455,
"S01017477",35,169,2,22,19,3,28,22,8,13,318,
"S01017478",75,116,27,30,28,22,29,39,3,16,389,
"S01017479",111,133,39,50,36,21,34,52,8,16,500,
"S01017480",23,97,7,25,52,20,41,21,7,4,294,
"S01017481",13,138,2,24,35,10,23,19,7,10,283,
"S01017482",29,84,14,45,70,30,39,27,14,19,364,
"S01017483",136,104,21,57,68,40,35,35,17,18,533,
"S01017484",51,119,17,35,27,11,26,31,0,11,332,
"S01017485",35,69,9,14,49,12,40,26,5,17,269,
"S01017486",98,152,21,39,37,20,55,46,10,20,498,
"S01017487",33,46,8,29,52,33,39,42,14,20,313,
"S01017488",72,198,22,46,57,30,56,34,9,16,533,
"S01017489",53,127,16,65,72,38,72,30,9,13,497,
"S01017490",68,81,20,36,35,26,32,36,18,21,371,
"S01017491",30,143,5,12,47,6,48,22,7,4,320,
"S01017492",43,83,14,39,47,29,45,23,11,9,346,
"S01017493",31,79,14,12,39,14,29,16,3,7,245,
"S01017494",46,30,14,25,33,20,25,29,7,12,241,
"S01017495",44,105,9,22,47,23,64,28,6,14,359,
"S01017496",38,51,20,30,60,25,23,17,4,5,264,
"S01017497",37,90,25,43,30,27,10,17,2,2,280,
"S01017498",28,77,21,83,56,44,15,25,0,7,353,
"S01017499",47,186,9,14,40,14,47,24,7,6,398,
"S01017500",9,26,15,45,105,39,13,7,7,9,277,
"S01017501",52,108,42,69,55,36,15,32,2,23,431,
"S01017502",83,158,20,56,44,14,58,35,9,12,489,
"S01017503",91,103,26,48,41,23,42,26,10,9,416,
"S01017504",85,90,25,41,42,35,36,31,7,8,397,
"S01017505",66,133,16,37,60,23,71,35,14,24,479,
"S01017506",32,107,10,50,65,22,43,25,10,26,387,
"S01017507",49,94,13,28,35,8,22,18,3,14,285,
"S01017508",68,249,15,41,67,7,50,23,11,30,553,
"S01017509",48,129,13,32,48,23,35,16,9,16,365,
"S01017510",44,166,5,30,61,14,40,19,10,32,425,
"S01017511",24,137,11,68,49,26,30,20,13,17,395,
"S01017512",22,128,8,22,33,10,15,8,5,20,265,
"S01017513",81,241,6,49,37,13,32,27,3,37,526,
"S01017514",99,176,7,41,46,10,62,33,11,17,510,
"S01017515",34,104,4,40,52,10,66,27,6,13,359,
"S01017516",52,230,10,23,33,6,38,17,2,10,428,
"S01017517",61,317,4,34,25,8,11,3,0,28,490,
"S01017518",56,131,20,79,55,15,17,10,5,24,411,
"S01017519",33,21,50,86,104,34,12,13,3,13,368,
"S01017520",75,94,37,104,70,19,9,12,3,21,444,
"S01017521",67,153,45,96,71,25,12,15,2,28,516,
"S01017522",44,80,45,44,45,9,4,8,3,18,301,
"S01017523",28,48,9,54,37,11,7,8,2,28,236,
"S01017524",57,79,41,85,44,16,8,14,12,42,393,
"S01017525",27,154,12,87,39,6,13,2,4,34,379,
"S01017526",26,71,23,89,49,11,12,10,6,44,337,
"S01017527",48,130,21,108,68,22,4,12,2,68,481,
"S01017528",31,93,14,62,72,10,6,5,4,41,338,
"S01017529",45,135,15,86,39,14,17,6,5,66,431,
"S01017530",50,104,26,103,49,26,3,5,2,77,446,
"S01017531",16,55,7,45,21,3,0,4,4,100,255,
"S01017532",18,104,2,50,24,7,7,8,0,137,359,
"S01017533",14,114,5,50,44,6,12,8,8,123,384,
"S01017534",13,62,2,55,20,6,3,4,3,129,297,
"S01017535",29,133,16,71,42,10,17,16,4,159,497,
"S01017536",60,177,21,108,50,10,7,7,3,84,537,
"S01017537",25,147,1,61,5,3,11,8,0,76,333,
"S01017538",35,198,7,88,25,5,5,7,3,94,466,
"S01017539",34,173,5,52,26,4,16,13,0,58,382,
"S01017540",9,74,7,52,30,8,4,5,2,49,239,
"S01017541",31,104,4,38,13,2,2,3,0,64,257,
"S01017542",35,220,4,108,21,3,20,13,0,93,514,
"S01017543",57,242,8,78,19,11,15,15,8,73,530,
"S01017544",25,82,10,56,31,3,17,8,4,48,274,
"S01017545",27,141,3,72,13,4,17,16,1,48,344,
"S01017546",60,225,19,85,36,18,35,24,7,67,570,
"S01017547",24,118,9,75,25,2,11,9,0,46,321,
"S01017548",15,226,2,73,18,3,0,2,0,38,378,
"S01017549",40,461,6,156,23,13,10,18,5,37,770,
"S01017550",45,286,6,99,25,7,13,11,5,27,520,
"S01017551",13,164,10,127,38,3,8,5,3,51,425,
"S01017552",87,303,19,132,31,5,14,9,0,47,651,
"S01017553",69,243,9,40,46,10,59,27,5,38,546,
"S01017554",57,309,8,117,34,6,28,6,4,60,631,
"S01017555",85,194,16,115,48,8,29,26,1,72,596,
"S01017556",58,127,16,84,25,5,9,5,1,46,376,
"S01017557",85,183,21,137,49,13,13,9,4,61,576,
"S01017558",62,224,18,192,59,7,11,5,4,63,641,
"S01017559",72,108,39,106,77,21,21,19,10,39,513,
"S01017560",78,130,22,82,32,11,2,9,0,58,424,
"S01017561",71,134,24,140,66,20,14,1,7,33,514,
"S01017562",87,128,38,139,72,12,11,9,3,33,533,
"S01017563",91,146,29,115,67,16,4,8,3,25,501,
"S01017564",51,128,36,123,61,15,10,11,3,56,495,
"S01017565",43,146,20,103,39,10,13,5,0,89,468,
"S01017566",28,138,11,72,33,9,7,7,6,138,449,
"S01017567",50,76,15,34,69,10,20,3,1,6,284,
"S01017568",26,10,10,21,74,23,13,10,1,3,195,
"S01017569",34,69,23,72,73,26,11,12,2,1,321,
"S01017570",48,31,45,59,151,31,7,12,6,4,392,
"S01017571",47,115,26,91,55,15,9,6,1,22,390,
"S01017572",109,84,80,57,81,17,8,13,4,13,470,
"S01017573",103,90,34,77,108,17,16,15,5,10,473,
"S01017574",81,240,28,91,70,22,35,23,5,24,621,
"S01017575",47,70,25,66,69,7,10,11,3,7,317,
"S01017576",41,68,26,64,50,13,5,1,1,9,281,
"S01017577",61,180,33,124,75,13,11,6,4,45,556,
"S01017578",73,144,33,103,65,31,15,12,4,20,501,
"S01017579",82,21,34,36,76,23,11,8,2,12,302,
"S01017580",55,50,36,51,97,33,3,8,6,5,343,
"S01017581",106,77,31,76,101,35,18,25,4,7,478,
"S01017582",67,247,6,53,44,18,53,39,7,25,561,
"S01017583",53,200,7,46,33,6,24,12,1,21,404,
"S01017584",57,146,12,36,86,25,35,23,4,16,436,
"S01017585",66,49,25,52,58,23,15,11,7,7,313,
"S01017586",48,54,36,77,139,21,9,16,4,10,414,
"S01017587",54,169,12,47,85,11,37,30,9,20,472,
"S01017588",35,22,31,36,71,31,7,13,1,3,252,
"S01017589",70,252,19,47,36,15,48,30,9,15,541,
"S01017590",44,230,10,35,55,6,27,20,7,9,447,
"S01017591",51,205,11,42,43,18,37,28,4,11,452,
"S01017592",11,75,2,19,45,10,41,12,10,4,231,
"S01017593",30,119,6,31,57,6,28,34,4,16,332,
"S01017594",50,228,12,43,44,12,31,32,3,13,468,
"S01017595",36,78,15,33,35,12,18,16,8,13,266,
"S01017596",27,108,8,39,52,22,51,32,10,10,361,
"S01017597",53,212,5,69,43,13,56,23,12,8,486,
"S01017598",46,133,20,47,27,23,29,16,11,19,366,
"S01017599",25,279,14,89,67,13,31,16,3,13,551,
"S01017600",24,166,4,42,38,13,37,32,11,16,381,
"S01017601",36,37,21,27,44,24,26,15,10,3,242,
"S01017602",30,38,19,31,54,20,20,19,6,12,248,
"S01017603",52,55,20,39,48,23,26,25,22,15,328,
"S01017604",43,43,27,54,51,50,17,21,10,9,327,
"S01017605",77,176,13,48,53,23,44,44,12,12,503,
"S01017606",46,54,18,55,55,26,14,25,6,17,317,
"S01017607",70,79,16,49,41,29,25,32,10,11,363,
"S01017608",50,53,9,40,36,26,26,36,8,9,288,
"S01017609",68,118,21,46,59,15,23,23,9,11,399,
"S01017610",45,172,20,37,67,17,44,16,12,18,445,
"S01017611",79,96,21,56,54,17,33,29,3,8,392,
"S01017612",26,141,8,22,55,9,20,7,4,7,297,
"S01017613",73,86,19,69,41,28,20,25,9,10,381,
"S01017614",93,266,9,27,24,5,58,21,1,7,512,
"S01017615",70,79,12,48,34,12,16,14,0,9,297,
"S01017616",28,63,12,31,28,16,7,14,2,10,211,
"S01017617",72,119,28,62,50,12,30,25,8,13,416,
"S01017618",60,46,13,29,24,22,13,18,3,10,237,
"S01017619",57,87,22,64,53,13,11,14,6,13,343,
"S01017620",44,119,13,47,54,17,17,20,5,13,351,
"S01017621",49,115,2,25,89,6,29,16,12,14,367,
"S01017622",64,93,24,52,60,31,11,22,5,9,368,
"S01017623",47,43,10,39,42,22,19,19,2,6,242,
"S01017624",41,138,16,93,69,27,21,19,1,13,442,
"S01017625",45,193,20,75,49,14,9,15,6,34,452,
"S01017626",102,121,30,58,38,13,9,7,4,12,393,
"S01017627",71,89,30,74,62,24,18,22,8,36,431,
"S01017628",58,217,3,61,21,8,7,12,2,21,412,
"S01017629",61,93,11,57,59,18,16,23,6,13,357,
"S01017630",52,81,12,50,49,15,26,29,7,10,331,
"S01017631",20,139,7,58,37,13,26,20,6,19,342,
"S01017632",65,201,22,75,36,17,11,19,0,15,465,
"S01017633",29,141,5,70,25,7,18,17,7,48,370,
"S01017634",59,202,4,102,43,13,20,19,3,27,492,
"S01017635",61,78,17,59,56,23,8,11,0,9,321,
"S01017636",77,58,7,35,34,8,15,25,0,44,301,
"S01017637",68,98,19,55,48,19,20,21,8,12,368,
"S01017638",63,285,7,67,29,8,23,9,10,5,508,
"S01017639",83,140,32,66,66,38,49,23,9,15,524,
"S01017640",53,57,13,41,51,23,6,21,7,8,281,
"S01017641",24,81,4,30,36,13,42,22,6,7,265,
"S01017642",49,69,20,46,58,28,28,32,4,10,345,
"S01017643",83,131,16,93,84,31,35,50,10,14,548,
"S01017644",34,49,11,29,27,29,23,24,9,11,239,
"S01017645",49,54,28,65,73,41,18,36,14,7,388,
"S01017646",55,35,45,97,56,49,8,22,9,10,386,
"S01017647",74,41,31,56,108,47,27,26,9,17,431,
"S01017648",31,90,8,22,50,13,63,30,6,7,321,
"S01017649",70,129,17,53,69,24,51,25,9,6,454,
"S01017650",23,80,3,14,43,9,48,31,13,8,272,
"S01017651",42,145,5,28,43,12,70,27,8,10,394,
"S01017652",40,55,6,23,42,12,34,33,5,1,253,
"S01017653",16,75,3,14,53,18,58,30,12,11,290,
"S01017654",17,65,4,29,39,21,19,17,13,4,225,
"S01017655",32,171,4,38,46,21,54,35,12,4,416,
"S01017656",46,138,12,31,47,12,94,46,10,8,450,
"S01017657",17,67,3,17,26,24,28,27,10,8,231,
"S01017658",38,118,14,42,40,22,68,60,22,6,430,
"S01017659",67,141,8,15,59,9,73,28,18,10,421,
"S01017660",32,83,4,35,65,39,56,44,16,2,372,
"S01017661",63,118,11,70,78,36,57,35,12,11,493,
"S01017662",28,78,9,43,55,26,34,27,10,8,321,
"S01017663",40,80,10,27,24,15,57,29,6,15,302,
"S01017664",53,71,42,60,42,11,7,7,2,5,303,
"S01017665",51,46,30,53,39,9,8,6,4,8,258,
"S01017666",69,86,56,108,61,31,14,10,3,9,451,
"S01017667",51,75,27,65,53,27,15,7,0,9,338,
"S01017668",76,82,76,110,87,23,21,17,6,8,503,
"S01017669",63,71,41,119,66,34,10,13,11,16,438,
"S01017670",86,96,53,79,70,23,39,14,4,6,471,
"S01017671",49,78,25,48,59,27,34,30,6,8,364,
"S01017672",54,47,23,43,43,12,21,20,8,5,280,
"S01017673",46,31,51,65,66,29,7,8,4,7,318,
"S01017674",43,41,21,53,52,19,23,14,4,9,280,
"S01017675",61,75,26,61,52,19,27,15,5,11,352,
"S01017676",49,92,36,48,34,17,16,7,5,16,323,
"S01017677",42,105,21,66,39,19,30,16,8,25,375,
"S01017678",32,66,24,48,46,13,16,12,4,15,276,
"S01017679",32,49,24,62,59,16,36,18,7,7,314,
"S01017680",70,86,30,82,49,39,28,18,3,9,407,
"S01017681",64,140,22,48,56,14,31,16,5,10,409,
"S01017682",54,128,9,36,39,12,12,12,5,6,313,
"S01017683",62,96,12,33,40,13,49,23,6,7,337,
"S01017684",31,37,35,71,29,8,8,2,5,11,240,
"S01017685",44,45,39,72,41,20,4,6,2,14,288,
"S01017686",72,67,31,68,62,19,14,14,7,14,364,
"S01017687",97,154,31,84,49,15,28,20,8,14,497,
"S01017688",46,62,30,92,51,18,5,8,5,13,325,
"S01017689",57,47,43,75,64,22,9,15,5,12,344,
"S01017690",56,43,31,67,53,14,5,8,6,4,291,
"S01017691",99,90,79,104,63,28,23,22,8,16,530,
"S01017692",28,31,33,57,24,9,3,5,7,3,198,
"S01017693",62,55,30,59,30,10,12,10,4,11,277,
"S01017694",41,89,42,73,65,21,13,23,5,11,379,
"S01017695",38,47,52,71,50,15,7,5,0,8,301,
"S01017696",97,91,28,56,49,22,15,11,1,6,376,
"S01017697",58,84,34,52,44,15,23,16,5,13,341,
"S01017698",30,82,31,79,80,21,32,19,10,12,395,
"S01017699",66,110,39,115,53,15,26,17,5,12,457,
"S01017700",57,43,39,62,34,11,9,8,2,2,267,
"S01017701",62,77,62,91,72,30,19,10,3,8,432,
"S01017702",69,54,82,69,60,24,6,13,5,8,393,
"S01017703",40,29,31,57,39,15,10,7,4,10,234,
"S01017704",63,49,42,76,72,23,21,15,7,5,372,
"S01017705",74,83,50,62,53,20,11,8,5,11,369,
"S01017706",85,67,46,63,44,14,21,4,6,6,355,
"S01017707",49,54,46,91,52,25,9,7,9,8,344,
"S01017708",65,31,76,73,45,12,8,10,8,5,334,
"S01017709",24,57,29,90,107,17,22,2,5,8,362,
"S01017710",57,37,65,70,97,22,17,7,1,8,378,
"S01017711",36,39,22,46,41,15,11,7,3,14,235,
"S01017712",32,51,45,79,74,20,9,12,5,8,332,
"S01017713",46,59,36,90,48,21,6,10,2,9,326,
"S01017714",27,51,42,90,35,21,3,3,6,2,276,
"S01017715",85,101,17,63,23,17,15,16,0,12,353,
"S01017716",74,148,27,77,34,18,13,14,4,12,425,
"S01017717",92,79,20,54,43,23,40,24,11,6,393,
"S01017718",50,50,36,52,29,19,15,18,2,3,272,
"S01017719",72,84,56,74,49,28,16,18,0,9,409,
"S01017720",92,58,58,70,33,22,21,11,4,7,368,
"S01017721",54,38,35,71,35,26,1,14,2,6,278,
