SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household size - 5 groups, collapsed and Household tenure - 3 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household size - 5 groups, collapsed","One person",,,"Two people",,,"Three people",,,"Four people",,,"Five or more people",,,
"Household tenure - 3 groups, collapsed","Owned","Social Rented by Council (LA) or Housing Association/ Registered Social Landlord","Private rented or living rent free","Owned","Social Rented by Council (LA) or Housing Association/ Registered Social Landlord","Private rented or living rent free","Owned","Social Rented by Council (LA) or Housing Association/ Registered Social Landlord","Private rented or living rent free","Owned","Social Rented by Council (LA) or Housing Association/ Registered Social Landlord","Private rented or living rent free","Owned","Social Rented by Council (LA) or Housing Association/ Registered Social Landlord","Private rented or living rent free",
"Data Zone (2022)",
"S01016682",66,44,11,77,9,7,33,3,8,30,3,5,11,1,3,
"S01016683",49,33,8,55,13,9,25,3,10,13,1,5,6,3,3,
"S01016684",77,37,16,115,9,12,46,11,10,45,4,7,16,5,4,
"S01016685",108,49,25,99,15,20,33,6,9,22,3,9,7,5,9,
"S01016686",61,43,11,72,15,19,29,5,7,31,4,6,10,4,4,
"S01016687",63,23,11,83,7,12,40,5,4,17,3,6,10,3,3,
"S01016688",46,33,9,51,20,11,25,4,6,13,0,6,5,1,0,
"S01016689",38,38,25,49,35,24,22,20,9,7,9,0,8,8,3,
"S01016690",71,87,33,68,44,13,26,22,15,15,6,18,4,0,6,
"S01016691",42,58,11,45,27,23,27,19,7,13,13,9,8,8,0,
"S01016692",80,60,31,91,29,24,36,8,10,25,6,5,14,6,8,
"S01016693",32,36,6,64,13,10,24,5,4,12,3,3,2,5,0,
"S01016694",51,2,3,107,0,3,18,5,2,17,2,0,3,0,0,
"S01016695",27,5,4,119,4,2,24,9,0,26,3,1,7,2,0,
"S01016696",69,26,16,74,9,6,41,8,4,22,8,3,6,1,5,
"S01016697",67,96,8,97,47,6,38,16,5,23,12,3,4,1,1,
"S01016698",66,0,4,134,1,9,56,1,4,67,0,2,24,0,0,
"S01016699",60,15,6,67,8,11,20,4,3,21,4,7,3,0,8,
"S01016700",60,23,8,51,9,10,16,3,6,36,2,5,5,2,0,
"S01016701",68,52,7,80,14,15,31,17,18,28,7,7,9,4,3,
"S01016702",48,1,3,73,6,7,20,2,3,24,4,1,17,0,2,
"S01016703",71,41,14,103,19,15,38,14,14,35,4,11,4,5,5,
"S01016704",59,66,12,86,11,7,23,3,4,13,6,2,8,0,0,
"S01016705",94,41,21,92,24,12,29,18,8,24,15,3,9,4,1,
"S01016706",96,49,7,108,21,19,49,11,4,40,5,3,18,2,0,
"S01016707",54,23,3,79,18,6,55,14,7,49,7,6,20,1,5,
"S01016708",49,0,2,102,0,2,46,2,0,41,0,0,19,1,1,
"S01016709",85,2,19,121,0,3,29,0,2,28,0,0,4,0,0,
"S01016710",63,6,4,117,2,6,27,1,0,10,0,0,6,0,1,
"S01016711",36,0,2,119,0,1,44,2,2,34,0,2,17,0,0,
"S01016712",68,0,0,108,0,5,35,0,1,36,0,1,9,1,1,
"S01016713",67,63,9,67,27,10,32,10,6,13,9,7,7,3,8,
"S01016714",36,70,13,45,52,13,18,30,7,14,26,10,10,19,4,
"S01016715",6,117,3,22,54,3,5,24,2,7,19,0,4,16,4,
"S01016716",24,0,0,61,1,2,27,0,3,29,2,1,7,0,0,
"S01016717",62,47,11,95,20,11,32,11,1,20,7,4,9,5,0,
"S01016718",24,106,31,31,37,11,14,9,8,12,13,4,3,11,3,
"S01016719",65,61,20,70,23,19,27,6,6,19,10,5,6,10,3,
"S01016720",51,3,2,128,0,1,44,1,2,40,0,3,10,0,0,
"S01016721",24,15,5,83,5,2,15,1,1,10,3,1,4,3,0,
"S01016722",54,58,12,111,23,4,43,8,5,39,2,1,4,4,2,
"S01016723",42,109,4,97,43,6,35,18,4,22,9,0,9,4,0,
"S01016724",25,1,3,63,4,1,39,3,0,56,1,2,13,1,1,
"S01016725",56,4,3,137,3,4,46,0,1,43,4,0,12,0,0,
"S01016726",48,23,29,76,17,17,30,1,5,20,4,2,7,4,0,
"S01016727",88,7,21,121,5,8,34,4,8,39,2,1,9,1,0,
"S01016728",129,51,34,135,10,22,45,8,4,37,4,3,6,0,0,
"S01016729",39,0,11,110,1,14,35,0,1,20,0,3,9,1,3,
"S01016730",62,31,11,73,19,13,31,11,4,15,2,4,7,0,0,
"S01016731",37,0,5,75,0,1,32,1,1,20,0,2,10,0,1,
"S01016732",58,10,12,70,8,20,27,4,2,19,2,3,3,0,3,
"S01016733",118,43,33,150,18,21,48,11,5,39,3,3,9,3,3,
"S01016734",71,4,22,109,3,12,37,1,0,36,0,0,15,1,0,
"S01016735",76,33,38,80,29,20,33,11,5,13,10,1,2,3,0,
"S01016736",42,59,32,58,31,16,22,12,6,15,3,3,4,4,7,
"S01016737",56,82,24,70,51,13,24,18,6,18,8,4,9,15,1,
"S01016738",65,75,42,83,19,16,31,8,6,18,8,5,7,3,3,
"S01016739",54,136,33,54,49,10,19,15,0,10,9,2,6,4,9,
"S01016740",47,45,9,51,33,7,19,9,6,2,6,0,1,1,1,
"S01016741",81,62,14,66,39,7,44,19,10,17,17,5,8,2,0,
"S01016742",70,38,11,63,39,24,36,26,4,23,24,7,4,3,8,
"S01016743",38,29,4,35,25,3,14,16,9,15,23,2,8,10,2,
"S01016744",45,35,5,83,22,7,35,22,9,37,15,4,6,10,3,
"S01016745",50,82,11,37,30,6,18,8,3,8,3,1,3,1,0,
"S01016746",87,41,15,101,34,16,44,21,11,27,20,2,8,9,3,
"S01016747",52,56,4,57,58,4,31,27,11,16,14,1,5,7,0,
"S01016748",33,157,39,47,32,18,8,10,6,9,7,3,3,1,1,
"S01016749",53,94,27,30,38,11,5,14,3,10,7,3,3,6,4,
"S01016750",50,41,20,34,44,13,20,24,9,18,20,3,7,20,5,
"S01016751",50,43,17,48,35,9,8,15,5,10,4,1,5,2,0,
"S01016752",110,55,47,96,23,28,37,17,6,18,5,10,7,2,0,
"S01016753",69,74,58,41,27,27,5,13,10,8,6,5,0,0,4,
"S01016754",88,68,34,73,24,10,27,9,7,10,7,6,2,1,4,
"S01016755",17,23,7,31,22,11,13,16,5,7,12,4,2,20,2,
"S01016756",15,50,10,19,44,3,8,26,3,11,30,0,2,25,0,
"S01016757",97,2,11,126,4,6,42,0,2,31,2,2,13,0,1,
"S01016758",74,97,50,39,27,22,18,3,2,16,4,8,7,0,1,
"S01016759",115,102,79,100,34,29,13,16,11,12,7,6,1,0,6,
"S01016760",114,53,84,105,20,51,32,10,10,22,3,3,9,1,3,
"S01016761",28,4,2,71,15,2,30,21,5,38,7,0,9,3,0,
"S01016762",35,12,3,80,1,4,50,2,0,26,2,2,9,1,0,
"S01016763",68,32,4,84,33,14,40,16,7,43,16,1,3,4,0,
"S01016764",61,41,15,66,21,12,29,8,2,29,2,2,5,2,1,
"S01016765",46,26,3,55,20,9,40,11,0,23,10,7,4,15,5,
"S01016766",70,62,22,52,35,26,14,2,10,6,10,8,4,3,2,
"S01016767",90,43,11,102,33,9,34,18,5,26,7,2,9,8,3,
"S01016768",68,67,13,112,33,11,44,16,4,37,15,7,8,11,11,
"S01016769",95,3,4,197,6,8,67,1,0,46,0,0,12,3,4,
"S01016770",45,24,8,72,14,1,11,4,3,9,0,1,9,0,0,
"S01016771",141,1,16,177,3,14,34,0,3,19,0,0,3,0,0,
"S01016772",64,0,7,96,2,6,26,1,2,15,0,0,5,0,0,
"S01016773",77,17,17,98,14,12,41,8,4,33,6,8,10,3,1,
"S01016774",58,41,4,74,35,5,47,22,2,20,18,5,7,16,1,
"S01016775",59,92,23,75,36,9,19,17,7,18,10,6,3,6,2,
"S01016776",59,44,8,127,25,6,35,14,3,19,8,1,11,1,1,
"S01016777",40,22,2,80,30,3,34,25,1,20,14,3,8,9,2,
"S01016778",40,55,8,66,19,12,16,10,3,15,3,0,7,6,0,
"S01016779",62,40,7,130,44,11,60,31,3,29,17,4,15,2,4,
"S01016780",63,1,14,139,7,19,49,11,10,37,4,0,15,0,2,
"S01016781",52,8,9,115,11,8,34,6,1,25,4,3,9,1,1,
"S01016782",61,21,14,94,6,9,33,6,3,33,2,2,3,0,3,
"S01016783",77,14,21,150,2,30,38,6,9,30,1,4,13,1,4,
"S01016784",70,30,10,87,28,9,28,10,1,20,8,1,8,9,1,
"S01016785",71,39,19,102,10,21,28,4,3,19,0,1,19,0,0,
"S01016786",37,8,5,96,0,11,35,2,2,24,1,2,8,0,0,
"S01016787",59,3,13,92,3,5,21,1,3,27,3,0,15,2,1,
"S01016788",59,8,7,89,7,15,29,0,2,16,1,6,2,0,2,
"S01016789",76,32,19,111,9,16,36,5,3,23,1,1,4,2,2,
"S01016790",48,6,13,94,5,12,22,4,8,24,3,6,2,4,0,
"S01016791",60,60,8,74,33,7,32,14,2,30,14,1,16,7,1,
"S01016792",88,24,13,114,8,11,27,8,0,30,6,1,15,1,0,
"S01016793",73,22,16,132,6,22,43,6,5,35,1,3,18,0,1,
"S01016794",75,16,13,148,14,16,52,5,1,25,1,4,6,1,2,
"S01016795",67,24,22,118,17,14,38,3,5,33,7,1,15,2,5,
"S01016796",61,7,10,86,5,13,24,2,7,16,0,4,17,2,3,
"S01016797",56,23,7,95,5,8,23,2,6,26,4,4,5,0,0,
"S01016798",83,84,49,133,32,19,32,12,7,22,7,4,0,4,1,
"S01016799",85,22,25,99,21,10,29,5,6,23,7,1,13,1,3,
"S01016800",47,18,4,103,7,6,31,9,0,39,8,4,10,4,2,
"S01016801",53,9,16,100,3,16,34,2,3,30,1,5,10,0,0,
"S01016802",86,19,18,100,10,8,23,2,1,25,4,0,10,0,1,
"S01016803",42,4,21,97,10,17,22,7,6,25,4,1,8,3,0,
"S01016804",51,0,3,78,1,6,34,0,3,39,0,2,11,1,1,
"S01016805",34,37,17,66,17,10,26,11,3,16,6,1,5,5,0,
"S01016806",95,96,52,82,32,43,32,11,11,15,11,5,10,2,6,
"S01016807",55,20,3,67,8,14,30,10,15,31,2,6,6,6,2,
"S01016808",60,124,26,37,52,22,14,31,4,11,16,5,4,9,5,
"S01016809",64,74,57,62,19,20,23,7,17,19,3,7,7,2,0,
"S01016810",75,50,22,66,22,14,32,5,10,16,0,5,7,1,0,
"S01016811",89,16,25,117,25,15,30,10,4,21,7,2,8,2,1,
"S01016812",146,2,9,157,9,12,49,2,3,35,4,2,10,0,2,
"S01016813",52,3,4,95,2,7,36,1,6,38,0,0,9,0,1,
"S01016814",158,8,13,167,3,10,37,1,8,32,0,2,10,0,1,
"S01016815",63,14,13,86,7,11,25,2,5,22,4,0,8,1,2,
"S01016816",66,9,11,112,3,13,35,4,9,27,0,3,7,0,0,
"S01016817",85,23,15,176,7,21,60,0,8,30,4,4,15,1,1,
"S01016818",49,0,29,104,0,23,27,0,4,25,0,7,7,0,2,
"S01016819",40,3,18,73,0,15,23,3,6,12,3,5,11,1,1,
"S01016820",53,19,28,93,11,22,21,9,4,21,7,5,9,2,0,
"S01016821",129,34,21,100,23,14,8,14,9,12,4,3,7,2,3,
"S01016822",42,11,15,89,12,20,11,8,10,21,10,9,10,2,2,
"S01016823",61,34,23,75,20,11,24,7,6,20,6,4,4,5,2,
"S01016824",99,31,26,151,10,12,38,6,6,31,2,1,9,1,0,
"S01016825",87,66,16,83,27,20,19,15,3,9,6,8,8,8,5,
"S01016826",110,22,38,123,14,18,27,5,6,18,2,7,9,4,6,
"S01016827",43,8,23,74,3,10,17,0,6,21,0,7,5,0,2,
"S01016828",101,34,18,129,40,19,45,18,4,41,7,4,9,9,1,
"S01016829",123,37,20,131,15,15,31,10,5,25,4,5,10,3,6,
"S01016830",57,12,14,70,12,3,33,8,7,22,8,4,13,5,2,
"S01016831",36,65,23,45,9,16,21,4,5,15,3,6,7,3,5,
"S01016832",65,29,11,91,16,18,21,6,6,23,1,2,8,2,4,
"S01016833",114,33,31,135,24,24,23,2,4,22,3,6,5,0,1,
"S01016834",114,44,25,173,18,15,38,9,3,24,4,3,3,4,2,
"S01016835",71,16,52,104,9,26,29,4,10,15,2,10,2,0,11,
"S01016836",72,7,12,102,6,22,32,5,10,19,0,8,7,0,5,
"S01016837",33,56,23,36,27,38,12,10,15,6,11,10,2,1,4,
"S01016838",47,33,24,61,30,59,21,18,21,8,11,5,0,4,2,
"S01016839",55,44,18,43,25,38,29,6,13,23,5,9,3,6,1,
"S01016840",54,64,31,61,29,57,14,9,16,7,8,5,3,2,7,
"S01016841",10,3,35,11,4,69,2,1,25,0,0,17,1,0,17,
"S01016842",142,52,50,84,15,106,17,7,29,6,8,27,2,1,18,
"S01016843",35,36,49,21,7,62,6,2,21,3,3,16,0,0,21,
"S01016844",61,73,45,30,41,139,9,13,18,8,7,15,0,4,1,
"S01016845",29,7,11,28,5,39,11,0,20,1,0,29,3,0,6,
"S01016846",35,11,30,27,2,61,4,2,29,2,0,17,0,0,17,
"S01016847",37,6,8,78,10,25,26,9,5,24,11,8,8,3,4,
"S01016848",83,0,4,126,0,22,37,3,1,45,0,5,4,0,0,
"S01016849",81,0,7,108,2,8,28,0,7,24,0,2,8,0,4,
"S01016850",61,14,11,63,0,26,11,7,4,11,2,5,4,0,1,
"S01016851",66,0,4,102,0,4,24,0,3,24,1,5,7,0,9,
"S01016852",68,17,23,61,6,67,15,1,24,8,0,23,8,1,18,
"S01016853",44,2,7,75,1,12,21,1,0,21,0,4,6,0,0,
"S01016854",78,8,22,133,5,15,44,2,7,32,0,11,14,0,5,
"S01016855",72,0,9,145,1,7,29,0,2,25,0,5,7,1,5,
"S01016856",72,19,33,59,7,45,14,3,19,7,0,24,4,0,18,
"S01016857",42,45,10,51,36,42,19,16,25,17,14,24,3,11,8,
"S01016858",22,9,32,54,12,43,25,14,35,18,2,31,7,4,25,
"S01016859",44,27,13,52,19,18,16,11,4,11,9,3,4,11,2,
"S01016860",6,11,3,10,6,27,5,6,30,4,6,29,3,3,20,
"S01016861",67,15,28,87,9,53,40,3,4,21,1,6,10,18,7,
"S01016862",29,0,19,73,4,34,22,0,4,13,2,2,7,0,4,
"S01016863",99,15,18,161,2,16,49,2,6,33,2,6,12,4,4,
"S01016864",74,2,11,134,1,10,25,0,3,31,1,7,9,1,0,
"S01016865",106,13,13,162,10,17,50,1,5,59,1,1,15,3,3,
"S01016866",41,0,29,96,3,34,17,0,9,9,0,0,9,0,6,
"S01016867",96,31,29,91,12,38,19,2,11,15,2,5,5,0,4,
"S01016868",53,27,5,132,32,11,44,14,4,33,5,1,7,5,4,
"S01016869",91,30,9,135,14,19,53,6,8,35,4,13,12,3,2,
"S01016870",68,36,9,86,18,12,34,8,7,31,7,3,8,2,3,
"S01016871",58,46,30,90,29,12,30,5,1,15,15,7,13,4,3,
"S01016872",73,2,13,90,1,2,37,1,3,37,0,3,8,0,1,
"S01016873",81,33,14,92,5,7,26,0,6,31,0,1,3,0,0,
"S01016874",105,41,16,124,16,20,41,2,7,36,3,1,11,3,2,
"S01016875",64,1,9,90,4,7,40,5,4,22,2,1,7,0,0,
"S01016876",71,11,2,99,8,9,40,4,4,37,1,2,7,1,3,
"S01016877",59,13,0,137,4,8,37,6,5,37,1,2,11,2,1,
"S01016878",82,4,16,86,2,4,22,0,4,24,3,4,6,1,3,
"S01016879",9,167,15,12,103,3,7,58,9,4,52,1,3,12,7,
"S01016880",63,82,13,46,77,20,12,50,3,16,43,0,2,30,2,
"S01016881",96,5,14,92,7,12,39,6,5,29,2,6,12,2,3,
"S01016882",23,137,12,17,84,7,6,66,1,11,37,2,6,26,3,
"S01016883",49,3,7,67,3,4,42,3,2,45,1,0,19,2,2,
"S01016884",16,84,4,31,25,2,41,17,5,24,12,4,10,0,9,
"S01016885",46,62,12,64,26,3,43,9,3,30,10,6,51,0,6,
"S01016886",54,4,4,73,1,7,31,4,0,19,2,1,15,0,3,
"S01016887",15,47,4,15,28,0,7,21,1,4,17,0,5,7,2,
"S01016888",40,4,4,80,1,3,50,0,1,50,0,0,29,2,7,
"S01016889",39,3,2,76,1,1,58,2,0,77,1,4,44,2,5,
"S01016890",49,85,12,50,33,8,45,16,4,61,12,3,24,4,4,
"S01016891",68,0,14,81,0,8,52,0,6,46,0,5,34,1,0,
"S01016892",50,2,11,81,3,5,23,0,3,38,2,2,24,0,8,
"S01016893",45,0,7,78,0,5,48,0,4,41,0,3,43,0,8,
"S01016894",79,1,8,76,0,8,34,0,0,16,0,5,23,0,1,
"S01016895",9,0,1,28,1,1,34,0,3,46,3,1,50,1,0,
"S01016896",7,1,0,32,0,3,26,0,0,28,0,2,52,2,1,
"S01016897",34,71,5,33,34,4,26,35,2,9,13,1,5,14,0,
"S01016898",41,15,3,88,5,3,41,6,2,26,2,3,18,0,0,
"S01016899",58,4,3,83,0,9,47,2,2,32,1,2,9,1,1,
"S01016900",21,44,6,19,39,0,7,33,1,13,23,1,4,16,4,
"S01016901",13,56,3,33,35,5,15,40,2,8,14,4,2,15,0,
"S01016902",17,92,5,16,80,3,6,33,1,6,27,1,2,21,1,
"S01016903",27,47,39,16,22,16,12,9,4,4,3,3,4,7,0,
"S01016904",37,138,13,37,55,2,18,37,3,13,12,1,11,26,1,
"S01016905",17,129,7,26,47,1,10,29,1,4,8,0,2,5,1,
"S01016906",35,42,3,52,19,4,36,21,7,45,10,4,15,10,1,
"S01016907",26,67,6,36,57,2,24,22,4,10,17,0,5,6,0,
"S01016908",26,103,9,18,83,7,18,58,4,18,43,2,5,26,0,
"S01016909",48,93,11,38,54,4,27,36,3,19,29,2,6,11,0,
"S01016910",49,125,12,35,64,7,25,40,6,17,20,5,10,23,2,
"S01016911",45,85,7,55,60,6,22,49,3,9,26,3,7,17,5,
"S01016912",100,24,6,100,22,5,48,19,5,27,10,4,9,8,4,
"S01016913",78,41,9,78,33,12,38,25,6,27,7,4,10,11,1,
"S01016914",50,27,3,59,18,9,41,8,5,15,5,1,9,5,2,
"S01016915",45,84,6,37,49,9,21,19,11,18,21,3,8,13,1,
"S01016916",45,0,5,89,0,5,56,2,2,67,2,2,40,2,8,
"S01016917",112,17,20,136,10,8,62,1,3,52,3,0,19,0,1,
"S01016918",16,1,0,39,5,2,58,0,2,54,2,0,36,2,1,
"S01016919",44,4,4,71,0,5,38,3,3,34,3,3,8,1,4,
"S01016920",35,0,2,98,2,3,57,1,1,56,0,0,27,0,1,
"S01016921",103,0,7,98,1,1,41,0,4,39,1,0,21,0,4,
"S01016922",75,9,10,102,0,6,49,0,5,40,1,4,17,1,5,
"S01016923",45,0,2,93,1,0,53,1,5,40,0,1,15,0,0,
"S01016924",42,102,14,30,63,10,18,26,1,19,29,6,7,16,4,
"S01016925",79,67,13,70,33,6,36,33,7,29,26,5,12,17,5,
"S01016926",44,41,6,62,33,6,50,35,2,24,34,2,4,16,2,
"S01016927",55,83,8,67,46,5,44,26,3,26,13,0,15,8,4,
"S01016928",98,102,24,100,35,12,44,32,7,20,15,2,18,11,2,
"S01016929",51,51,4,65,37,7,37,21,6,34,17,1,16,7,8,
"S01016930",101,98,20,59,32,13,23,8,7,22,3,7,11,8,2,
"S01016931",76,53,13,84,11,13,34,4,14,22,2,13,11,1,5,
"S01016932",58,52,10,35,19,8,21,7,6,22,11,3,3,2,8,
"S01016933",68,50,21,64,12,25,26,7,13,13,1,7,4,1,5,
"S01016934",42,104,13,41,55,7,18,22,4,10,15,4,4,2,2,
"S01016935",115,106,15,88,54,11,31,10,8,24,12,6,16,2,2,
"S01016936",89,56,11,73,26,12,32,7,6,18,5,7,14,1,2,
"S01016937",32,162,23,18,43,3,6,43,8,1,41,4,6,51,7,
"S01016938",69,13,10,73,10,8,44,0,2,27,0,0,17,1,0,
"S01016939",84,47,17,73,8,13,37,4,12,5,5,9,7,1,1,
"S01016940",104,9,6,94,2,19,34,0,8,14,0,9,2,1,2,
"S01016941",66,80,15,71,17,5,35,11,6,24,4,4,9,3,0,
"S01016942",133,32,15,166,12,9,53,2,3,23,1,1,8,1,1,
"S01016943",54,22,10,71,6,9,28,2,4,25,0,7,7,0,0,
"S01016944",109,51,20,97,18,12,43,10,3,39,6,4,16,5,3,
"S01016945",71,23,13,61,3,7,41,1,5,26,1,6,26,1,4,
"S01016946",36,13,4,35,10,3,23,7,5,36,2,4,8,4,0,
"S01016947",69,27,11,60,22,10,30,17,9,12,8,10,5,12,2,
"S01016948",68,30,10,67,23,6,47,10,4,41,15,4,17,11,3,
"S01016949",73,109,6,63,33,6,41,26,3,30,15,4,16,5,3,
"S01016950",28,28,9,38,20,1,20,16,5,19,11,5,12,15,4,
"S01016951",67,44,8,57,26,3,42,28,4,25,23,10,20,14,9,
"S01016952",41,110,12,38,39,2,14,14,7,13,6,3,11,7,3,
"S01016953",91,145,31,73,19,33,29,11,20,25,3,19,7,1,8,
"S01016954",68,23,18,77,5,25,33,7,9,17,4,4,14,0,8,
"S01016955",60,4,12,65,0,6,32,1,17,19,2,7,2,1,2,
"S01016956",134,46,26,112,13,30,44,1,20,44,1,7,15,2,7,
"S01016957",94,20,25,81,10,20,31,8,4,13,5,0,10,1,0,
"S01016958",47,89,7,49,54,12,17,24,8,33,16,6,19,7,4,
"S01016959",27,54,13,23,54,11,9,31,2,8,11,7,6,8,1,
"S01016960",64,36,2,84,17,6,36,9,8,30,11,7,13,7,1,
"S01016961",70,109,12,42,50,12,22,8,5,8,10,6,1,2,0,
"S01016962",60,162,52,49,47,21,18,32,3,22,18,2,4,7,4,
"S01016963",48,250,46,24,56,28,4,32,5,0,23,4,0,5,0,
"S01016964",104,81,16,80,41,11,38,23,2,19,16,5,9,7,1,
"S01016965",23,195,18,9,74,19,2,42,7,1,17,9,0,7,1,
"S01016966",15,149,14,15,56,10,14,26,0,9,10,4,3,2,4,
"S01016967",26,177,23,33,77,19,17,31,4,8,24,1,2,13,4,
"S01016968",24,236,18,15,80,19,4,42,2,4,19,5,6,16,7,
"S01016969",10,204,26,7,46,21,0,37,23,0,34,3,0,7,3,
"S01016970",74,201,30,57,87,27,27,40,10,13,15,1,5,14,3,
"S01016971",15,188,29,18,52,11,10,35,2,5,18,1,1,7,3,
"S01016972",76,72,9,69,45,12,36,34,8,26,23,2,9,14,3,
"S01016973",126,75,33,55,35,45,20,16,17,10,4,8,1,5,3,
"S01016974",146,71,48,68,31,15,30,9,5,21,7,4,16,6,4,
"S01016975",115,108,27,71,40,38,34,19,5,30,7,1,4,3,2,
"S01016976",68,11,5,67,15,16,19,4,2,21,8,3,10,6,0,
"S01016977",108,47,14,79,34,8,41,10,7,23,3,5,12,4,2,
"S01016978",40,78,7,44,44,6,40,18,9,23,3,10,13,3,2,
"S01016979",59,14,6,74,7,0,23,11,3,24,7,0,12,0,1,
"S01016980",90,32,11,60,10,6,40,5,5,17,2,2,16,4,0,
"S01016981",78,38,10,82,19,8,45,8,0,32,5,6,30,4,3,
"S01016982",82,35,13,76,14,7,48,5,5,22,10,1,15,4,1,
"S01016983",26,78,23,10,51,14,8,21,6,9,12,5,8,15,0,
"S01016984",46,143,23,16,46,10,7,22,1,2,13,7,3,16,4,
"S01016985",80,215,28,38,63,28,16,49,10,5,10,2,6,18,1,
"S01016986",58,157,42,20,82,38,13,26,4,5,40,10,6,19,1,
"S01016987",106,188,130,32,50,55,8,28,18,7,23,6,0,4,8,
"S01016988",78,111,110,39,27,61,15,10,14,12,11,10,6,3,11,
"S01016989",73,101,57,47,42,70,12,20,10,3,10,5,4,10,4,
"S01016990",72,75,79,45,41,67,9,12,18,3,0,6,9,4,6,
"S01016991",119,37,48,75,23,48,25,8,26,15,8,17,8,2,7,
"S01016992",45,92,24,37,28,41,9,4,6,13,2,7,8,0,4,
"S01016993",112,12,46,63,11,59,5,3,13,5,3,4,0,3,2,
"S01016994",64,9,44,43,5,66,13,0,15,10,0,20,2,0,11,
"S01016995",61,61,58,33,27,47,10,10,16,11,10,19,10,1,14,
"S01016996",56,28,41,28,20,27,10,1,12,12,3,3,14,1,11,
"S01016997",89,174,52,37,40,29,11,30,6,11,9,2,23,6,0,
"S01016998",92,17,72,71,6,53,11,0,17,16,0,18,25,0,8,
"S01016999",97,97,42,71,10,22,35,0,4,19,2,10,33,0,9,
"S01017000",86,140,8,92,39,8,34,9,7,22,1,3,27,1,1,
"S01017001",49,61,47,29,23,27,10,10,6,10,14,12,15,17,16,
"S01017002",57,13,17,42,14,16,15,6,1,11,16,4,12,17,2,
"S01017003",56,0,5,67,2,7,29,0,4,23,0,1,32,0,0,
"S01017004",30,27,27,30,6,15,25,10,6,13,3,7,40,10,24,
"S01017005",65,1,4,107,5,11,49,3,1,47,0,2,32,4,2,
"S01017006",51,2,12,43,3,11,35,1,8,24,0,7,52,0,12,
"S01017007",11,32,13,24,37,11,9,31,9,7,24,16,26,16,14,
"S01017008",78,29,44,48,24,67,6,3,9,7,4,8,4,2,6,
"S01017009",94,5,53,58,3,70,10,0,18,4,1,6,4,4,8,
"S01017010",47,5,17,60,3,34,20,0,10,18,3,9,31,0,13,
"S01017011",82,21,27,96,10,32,28,5,9,22,5,7,24,2,13,
"S01017012",56,1,3,48,2,15,32,2,9,20,4,7,41,2,2,
"S01017013",40,29,7,42,18,7,30,0,6,21,4,8,41,12,7,
"S01017014",46,149,35,17,39,33,4,23,7,4,23,6,6,25,18,
"S01017015",36,42,30,24,22,22,15,15,18,10,8,12,19,13,20,
"S01017016",62,45,45,42,13,36,14,6,6,13,6,5,27,17,23,
"S01017017",31,89,34,9,38,22,0,11,2,1,20,10,0,6,1,
"S01017018",89,50,59,50,25,49,11,7,15,3,10,10,13,7,22,
"S01017019",55,194,51,21,50,33,3,19,1,1,19,4,3,19,0,
"S01017020",91,77,77,38,18,52,7,6,13,6,11,9,18,3,33,
"S01017021",45,192,44,31,60,25,9,29,8,3,26,3,11,19,10,
"S01017022",31,135,24,17,55,13,9,27,7,8,22,12,8,10,2,
"S01017023",9,65,9,6,33,4,4,21,8,4,24,5,9,29,9,
"S01017024",31,74,14,24,25,9,5,1,6,7,7,6,10,7,9,
"S01017025",124,70,44,73,16,35,29,7,16,17,7,8,32,6,13,
"S01017026",31,38,13,27,25,16,12,13,6,10,16,6,20,17,17,
"S01017027",151,26,81,98,12,49,11,2,2,7,0,6,7,2,0,
"S01017028",134,2,43,125,4,56,24,0,14,8,0,0,3,0,0,
"S01017029",132,3,57,126,3,73,38,1,6,23,1,5,15,1,2,
"S01017030",123,102,25,92,34,35,25,6,12,25,0,6,17,1,3,
"S01017031",72,33,28,90,2,27,51,1,17,29,0,3,44,1,9,
"S01017032",108,54,58,90,6,55,19,0,7,15,0,4,2,0,1,
"S01017033",77,30,55,67,14,44,19,2,20,9,7,13,11,5,6,
"S01017034",87,4,28,51,4,42,5,1,4,2,6,7,1,7,4,
"S01017035",128,81,174,42,10,61,12,9,6,2,6,7,6,0,6,
"S01017036",142,46,35,110,7,61,40,2,12,30,1,5,17,8,6,
"S01017037",129,18,93,130,0,77,32,1,13,14,1,2,10,3,2,
"S01017038",69,7,34,37,2,42,13,0,10,12,0,4,2,0,1,
"S01017039",109,1,21,104,0,24,39,3,10,46,1,3,17,0,4,
"S01017040",82,24,5,104,2,11,48,0,6,35,4,2,30,1,2,
"S01017041",80,29,4,134,7,12,40,2,4,21,1,2,40,1,2,
"S01017042",132,2,9,132,2,16,45,0,5,32,0,2,46,2,2,
"S01017043",108,2,3,130,0,14,42,0,11,33,0,3,26,0,7,
"S01017044",59,0,4,87,1,6,37,0,5,40,0,1,62,4,4,
"S01017045",106,5,22,82,0,30,39,1,8,26,2,0,9,0,2,
"S01017046",64,9,7,98,3,4,35,0,2,35,1,3,23,0,0,
"S01017047",108,14,72,48,2,61,10,6,16,5,0,5,3,0,3,
"S01017048",67,29,16,51,15,43,12,3,9,5,5,13,10,0,6,
