SuperWEB2(tm)

"Household"
"Data Zone (2022) by Type of accomodation - 3 groups, collapsed and Household size - 5 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Type of accomodation - 3 groups, collapsed","Whole house or bungalow",,,,,"Flat, maisonette or apartment",,,,,"Caravan or other mobile or temporary structure",,,,,
"Household size - 5 groups, collapsed","One person","Two people","Three people","Four people","Five or more people","One person","Two people","Three people","Four people","Five or more people","One person","Two people","Three people","Four people","Five or more people",
"Data Zone (2022)",
"S01017596",41,51,30,20,8,93,44,39,13,20,0,0,0,0,0,
"S01017597",17,14,14,9,6,248,107,50,21,11,0,0,0,0,0,
"S01017598",34,42,13,17,10,148,75,24,6,4,0,0,0,0,0,
"S01017599",6,19,15,18,2,299,127,47,15,5,0,0,0,0,0,
"S01017600",14,4,7,11,3,176,93,51,14,7,0,0,0,0,0,
"S01017601",71,71,47,33,14,0,0,3,0,0,0,0,1,0,0,
"S01017602",55,76,37,35,19,13,6,4,3,0,0,0,0,0,0,
"S01017603",59,63,39,23,25,48,34,19,9,9,0,0,0,0,0,
"S01017604",80,108,59,50,13,3,3,5,0,0,0,0,0,0,0,
"S01017605",71,62,36,24,14,185,62,27,22,3,0,0,0,0,0,
"S01017606",41,59,31,39,11,59,41,24,10,4,0,0,0,0,0,
"S01017607",20,22,10,18,2,129,95,46,19,4,0,0,0,0,0,
"S01017608",44,48,22,17,6,59,44,33,7,3,0,1,0,0,0,
"S01017609",51,41,28,15,11,138,67,27,16,5,0,0,0,0,0,
"S01017610",48,63,24,25,14,166,45,36,15,9,0,0,0,0,0,
"S01017611",43,44,29,18,8,128,76,36,11,5,0,0,0,0,0,
"S01017612",7,14,13,10,4,160,35,28,23,3,0,0,0,0,0,
"S01017613",64,62,40,23,6,95,66,16,7,0,0,0,0,0,0,
"S01017614",17,8,8,4,1,338,87,36,5,5,0,0,0,0,0,
"S01017615",37,36,19,11,3,112,56,12,9,0,0,0,0,0,0,
"S01017616",47,34,26,13,5,44,32,8,4,2,0,0,0,0,0,
"S01017617",39,46,16,13,6,154,86,27,24,4,0,0,1,0,0,
"S01017618",42,40,30,9,6,64,25,17,6,1,0,0,0,0,0,
"S01017619",24,43,18,29,7,122,72,17,6,4,1,0,0,0,0,
"S01017620",48,44,24,13,9,119,45,27,14,8,0,0,0,0,0,
"S01017621",5,3,3,2,6,163,55,21,28,74,0,0,0,1,1,
"S01017622",71,68,36,41,15,86,31,16,6,2,0,0,0,0,0,
"S01017623",38,38,23,23,3,49,40,13,6,2,0,0,0,0,0,
"S01017624",125,118,52,36,11,51,29,6,2,3,0,0,0,0,0,
"S01017625",76,72,32,22,5,154,74,13,1,1,0,0,0,0,0,
"S01017626",22,9,11,6,4,204,99,21,12,3,0,0,0,0,0,
"S01017627",21,46,22,25,10,139,106,41,22,3,0,0,0,0,0,
"S01017628",11,9,4,6,4,264,87,16,3,5,0,0,0,0,0,
"S01017629",75,67,25,28,11,79,42,20,7,4,0,0,1,0,0,
"S01017630",66,45,25,12,6,66,60,29,12,9,1,0,0,0,0,
"S01017631",28,20,24,12,14,131,83,11,10,5,0,0,0,0,0,
"S01017632",51,43,20,17,5,215,94,14,6,0,0,0,0,0,0,
"S01017633",6,7,5,5,0,166,126,31,12,8,0,0,0,0,0,
"S01017634",44,37,23,12,4,218,119,29,10,2,0,0,0,0,0,
"S01017635",39,31,22,25,10,100,65,27,4,0,0,0,0,0,0,
"S01017636",6,1,4,2,4,130,86,46,13,8,0,0,0,0,0,
"S01017637",59,48,24,19,12,107,53,25,15,2,0,0,0,0,0,
"S01017638",54,40,10,9,10,299,53,20,10,5,0,0,0,0,0,
"S01017639",41,50,22,14,3,178,106,55,38,10,0,0,0,1,0,
"S01017640",64,63,26,28,13,46,21,15,12,2,0,0,0,0,0,
"S01017641",23,17,8,7,12,82,54,28,19,13,0,0,0,0,0,
"S01017642",82,86,40,40,14,35,18,16,6,6,1,0,0,0,0,
"S01017643",90,95,40,33,10,124,89,46,20,4,0,0,0,0,0,
"S01017644",49,44,24,12,10,32,27,25,16,5,0,0,0,0,0,
"S01017645",81,116,71,49,24,24,7,0,5,3,0,1,0,1,0,
"S01017646",78,160,66,33,13,12,10,4,1,0,0,0,0,0,0,
"S01017647",107,122,87,84,19,6,1,1,2,4,0,0,0,0,0,
"S01017648",9,22,8,3,4,113,62,44,33,23,0,0,0,0,0,
"S01017649",41,40,22,18,11,158,78,40,38,10,0,0,1,0,0,
"S01017650",15,12,9,8,9,88,58,31,24,18,0,0,1,0,0,
"S01017651",24,15,16,7,1,163,89,46,18,15,0,0,0,0,0,
"S01017652",34,50,32,19,24,61,15,4,5,4,0,0,0,0,2,
"S01017653",20,16,22,23,17,68,48,40,21,14,0,0,0,0,0,
"S01017654",14,33,17,27,7,68,30,15,4,8,0,0,0,0,0,
"S01017655",50,36,18,16,11,156,65,41,23,4,0,0,0,0,0,
"S01017656",32,61,41,22,24,152,62,34,10,8,0,1,0,0,0,
"S01017657",26,40,34,20,21,62,19,10,2,1,0,0,0,0,0,
"S01017658",70,81,41,27,13,86,57,34,17,4,0,0,0,0,0,
"S01017659",45,22,31,30,37,167,44,31,12,4,0,0,0,0,0,
"S01017660",44,51,41,42,34,70,38,27,15,14,0,0,0,0,0,
"S01017661",59,77,58,48,23,123,55,26,22,4,0,0,0,0,0,
"S01017662",51,64,47,39,18,55,33,11,3,2,0,0,0,0,0,
"S01017663",5,5,12,4,3,121,69,51,16,16,0,0,0,0,0,
"S01017664",112,113,24,26,9,7,3,0,0,1,5,4,0,0,0,
"S01017665",98,86,32,16,16,2,1,0,0,0,0,3,0,2,1,
"S01017666",146,182,52,35,14,7,6,2,1,1,3,1,0,0,0,
"S01017667",86,102,52,33,3,41,11,4,0,1,0,0,0,0,0,
"S01017668",139,211,53,45,23,19,7,1,1,0,0,0,1,1,2,
"S01017669",115,175,65,37,15,14,3,2,0,1,1,4,0,1,2,
"S01017670",151,153,60,45,15,29,11,4,1,1,3,0,0,0,0,
"S01017671",111,99,56,43,27,16,7,2,2,0,0,0,0,0,0,
"S01017672",80,89,49,23,12,20,5,1,0,0,0,0,0,0,0,
"S01017673",71,125,48,44,14,7,3,0,0,0,0,0,0,2,0,
"S01017674",79,96,42,34,18,8,4,1,0,0,0,0,0,0,0,
"S01017675",126,122,45,36,9,10,2,4,0,0,0,0,0,0,0,
"S01017676",55,76,35,19,5,86,31,10,3,3,0,0,0,0,0,
"S01017677",60,82,35,31,12,90,46,15,5,0,0,0,0,0,0,
"S01017678",25,53,23,18,7,74,41,21,10,3,0,0,0,0,0,
"S01017679",63,115,39,47,10,18,13,5,3,2,0,0,0,0,0,
"S01017680",125,132,52,39,11,31,17,7,0,0,0,0,0,0,0,
"S01017681",91,65,32,30,6,112,38,20,3,4,2,0,0,0,0,
"S01017682",46,32,29,10,5,136,34,8,3,0,0,0,0,0,0,
"S01017683",107,82,32,23,11,48,14,7,2,0,0,0,0,0,0,
"S01017684",62,115,29,10,16,5,2,0,0,1,1,0,0,2,0,
"S01017685",86,125,33,20,16,0,4,0,0,0,3,0,0,0,0,
"S01017686",122,108,37,53,7,17,13,4,1,0,0,1,0,0,0,
"S01017687",176,121,54,27,9,73,32,3,3,0,0,0,0,0,0,
"S01017688",102,127,36,32,14,5,2,0,0,0,1,4,0,2,0,
"S01017689",98,143,42,44,10,5,0,0,0,0,2,0,2,1,0,
"S01017690",91,106,34,30,14,6,1,4,0,2,0,0,0,0,0,
"S01017691",167,203,61,40,21,22,14,0,0,1,0,0,0,0,0,
"S01017692",56,93,22,16,4,4,1,2,0,0,2,0,0,0,0,
"S01017693",73,93,24,16,10,41,15,1,0,1,0,0,0,0,0,
"S01017694",89,134,45,35,19,41,11,2,1,0,0,0,0,0,0,
"S01017695",75,134,30,27,13,8,3,4,0,0,2,0,0,0,0,
"S01017696",131,90,41,23,13,57,15,3,2,1,0,0,0,0,0,
"S01017697",103,109,40,17,10,39,10,8,2,3,0,0,0,0,0,
"S01017698",59,115,36,49,20,53,41,16,4,4,0,0,0,0,0,
"S01017699",131,169,37,32,12,46,27,0,2,0,0,0,0,0,0,
"S01017700",97,110,26,20,4,3,5,4,0,0,0,1,0,0,0,
"S01017701",124,175,53,50,11,9,2,0,2,0,6,0,0,0,0,
"S01017702",120,169,42,37,14,5,5,3,0,0,0,0,0,0,0,
"S01017703",59,102,33,25,8,0,1,0,0,0,5,0,0,0,0,
"S01017704",108,140,51,44,20,4,4,1,0,0,0,0,0,0,0,
"S01017705",109,103,38,23,16,38,29,6,4,1,2,0,1,0,0,
"S01017706",87,102,24,22,5,65,29,9,5,4,0,0,0,0,0,
"S01017707",94,147,46,30,20,2,0,1,0,0,5,0,0,0,0,
"S01017708",73,149,25,33,15,18,9,0,0,0,3,4,0,0,0,
"S01017709",69,128,64,59,25,12,5,2,0,1,0,0,0,0,0,
"S01017710",81,146,59,58,14,13,4,5,0,0,0,0,0,0,0,
"S01017711",67,79,37,26,8,8,10,1,1,0,0,0,0,0,0,
"S01017712",83,141,42,44,26,0,0,0,0,0,0,0,0,0,0,
"S01017713",97,139,35,29,13,7,1,0,0,0,1,0,0,0,1,
"S01017714",78,133,31,23,7,2,0,0,0,0,1,3,0,0,0,
"S01017715",134,90,32,14,5,52,23,4,1,0,0,0,0,0,0,
"S01017716",115,100,23,22,7,107,29,12,5,0,0,2,0,0,0,
"S01017717",121,105,52,30,24,49,10,1,0,0,0,0,0,0,0,
"S01017718",88,107,36,22,3,10,4,0,0,0,0,0,0,0,0,
"S01017719",99,137,45,27,3,57,26,10,6,0,0,0,0,0,0,
"S01017720",86,130,32,26,6,61,16,4,4,0,0,0,0,0,0,
"S01017721",78,110,33,22,12,14,7,1,1,0,0,0,0,0,0,
"S01017722",73,130,36,27,7,13,7,1,0,0,0,0,0,0,0,
"S01017723",97,108,48,44,8,7,2,0,0,0,0,0,0,0,0,
"S01017724",60,62,33,27,16,7,0,0,0,0,0,0,0,0,0,
"S01017725",85,59,29,9,8,52,3,0,0,0,0,0,0,0,0,
"S01017726",110,96,29,26,11,15,1,1,0,0,0,0,0,0,0,
"S01017727",55,90,27,38,16,2,0,0,0,0,0,0,0,0,2,
"S01017728",48,116,34,37,30,2,0,1,0,0,1,3,0,0,0,
"S01017729",80,151,54,48,28,5,4,0,0,0,0,1,0,0,0,
"S01017730",83,136,42,60,18,20,13,1,2,0,0,3,0,0,0,
"S01017731",82,116,64,43,22,5,3,0,1,0,0,0,0,0,0,
"S01017732",92,168,70,52,17,19,11,3,1,0,0,0,0,0,0,
"S01017733",127,144,72,54,16,11,6,1,0,0,1,0,0,0,0,
"S01017734",103,84,26,25,12,90,35,2,3,0,0,0,0,0,0,
"S01017735",83,64,35,37,14,55,24,4,0,0,0,0,0,0,0,
"S01017736",64,61,31,28,10,10,2,1,1,0,0,0,0,0,0,
"S01017737",63,92,34,30,10,0,1,0,0,0,0,0,0,0,0,
"S01017738",90,120,45,35,10,0,0,0,0,0,0,0,0,0,0,
"S01017739",83,143,43,51,17,1,0,0,1,1,1,0,0,0,0,
"S01017740",89,98,58,38,16,26,2,4,2,0,0,0,0,0,0,
"S01017741",46,79,35,32,10,7,0,2,0,0,0,0,0,0,0,
"S01017742",113,130,30,29,10,8,1,0,1,0,0,0,0,0,0,
"S01017743",63,65,27,13,4,133,44,14,2,2,0,0,0,0,0,
"S01017744",62,56,22,16,13,52,15,0,0,0,0,0,0,0,0,
"S01017745",60,109,46,36,9,23,11,1,0,0,0,0,0,0,0,
"S01017746",21,48,35,22,15,25,38,8,1,0,0,0,0,1,0,
"S01017747",127,152,61,32,8,37,15,6,1,0,0,0,0,0,0,
"S01017748",89,122,61,55,17,22,17,11,2,0,0,1,0,0,0,
"S01017749",26,96,60,55,24,30,20,10,1,0,0,0,0,0,0,
"S01017750",65,126,53,58,6,4,3,2,0,0,0,0,0,0,0,
"S01017751",78,126,38,26,10,16,2,0,2,0,0,0,0,0,0,
"S01017752",40,74,32,28,19,19,9,0,0,0,0,0,0,0,0,
"S01017753",80,62,29,8,7,55,13,3,0,0,0,0,0,0,0,
"S01017754",35,113,49,70,27,2,1,0,0,0,0,0,0,0,0,
"S01017755",36,61,44,56,20,43,13,1,2,1,0,0,0,0,0,
"S01017756",71,64,48,41,18,37,31,1,4,0,0,0,0,0,0,
"S01017757",52,59,19,11,2,90,25,3,1,0,0,0,0,0,0,
"S01017758",61,131,66,47,19,65,29,7,2,2,2,0,0,0,0,
"S01017759",110,146,45,54,16,40,30,6,1,0,0,0,0,0,0,
"S01017760",45,69,33,40,11,47,27,6,0,0,0,0,0,0,0,
"S01017761",40,79,65,61,10,24,17,2,1,0,0,0,0,0,0,
"S01017762",67,95,56,69,26,18,14,5,0,0,2,0,4,0,0,
"S01017763",44,86,42,57,20,39,20,0,2,0,0,0,0,0,0,
"S01017764",35,56,40,26,14,21,8,3,1,0,0,0,0,0,0,
"S01017765",58,105,57,44,12,56,28,4,1,0,0,0,0,0,0,
"S01017766",64,93,59,66,22,41,31,9,5,0,0,0,0,0,0,
"S01017767",41,117,77,74,18,25,12,4,3,0,0,0,0,0,0,
"S01017768",69,134,60,54,28,36,27,4,0,0,1,0,0,0,0,
"S01017769",90,156,43,30,12,64,20,2,1,0,0,0,0,0,0,
"S01017770",103,88,39,34,8,14,7,4,1,0,0,0,0,0,0,
"S01017771",79,65,28,26,8,34,8,2,2,0,0,0,0,0,0,
"S01017772",96,135,42,31,6,34,22,4,0,0,0,0,0,0,0,
"S01017773",42,72,36,18,10,10,4,0,1,0,0,0,0,0,0,
"S01017774",127,178,51,51,22,31,12,0,1,0,0,0,0,0,0,
"S01017775",116,110,54,30,16,30,13,5,3,2,0,0,0,0,0,
"S01017776",83,119,43,34,13,17,4,0,3,0,0,0,0,0,0,
"S01017777",48,47,27,11,11,89,57,27,5,3,0,0,0,0,0,
"S01017778",79,61,37,24,4,22,12,8,5,0,0,0,0,0,0,
"S01017779",78,112,34,27,8,41,30,5,1,0,0,0,0,0,0,
"S01017780",150,113,51,32,8,118,19,0,2,0,0,0,0,0,0,
"S01017781",91,98,57,33,15,1,3,1,0,0,0,2,0,0,0,
"S01017782",126,84,38,35,11,31,14,4,0,0,0,0,0,0,0,
"S01017783",125,68,35,34,10,26,3,9,0,0,0,0,0,0,0,
"S01017784",82,86,45,28,11,94,26,7,3,0,1,0,0,0,0,
"S01017785",104,137,58,35,9,7,1,0,0,0,0,0,0,2,0,
"S01017786",99,134,62,46,11,6,0,0,0,0,0,0,1,0,0,
"S01017787",97,117,52,27,11,5,0,1,0,2,0,0,0,0,0,
"S01017788",39,35,8,8,4,172,52,20,6,0,1,0,0,0,0,
"S01017789",25,8,9,3,0,309,81,11,7,0,0,0,0,0,0,
"S01017790",63,113,32,44,10,118,43,6,8,0,0,0,0,0,0,
"S01017791",97,52,16,15,9,86,25,17,7,3,0,0,0,0,0,
"S01017792",65,63,46,58,37,0,2,5,2,2,0,0,0,0,0,
"S01017793",112,72,22,19,9,59,53,12,2,0,2,0,0,0,0,
"S01017794",82,133,30,25,11,22,11,0,1,0,0,0,0,0,0,
"S01017795",103,132,42,38,10,51,26,2,7,1,0,0,0,0,0,
"S01017796",92,73,30,21,6,115,44,7,3,0,0,0,0,0,0,
"S01017797",120,71,38,37,7,126,44,12,4,1,0,0,0,0,0,
"S01017798",81,114,37,35,7,143,37,20,5,4,0,0,0,0,0,
"S01017799",48,48,14,18,3,64,33,15,8,3,0,0,0,0,0,
"S01017800",49,31,11,5,3,131,77,14,7,2,0,0,0,0,0,
"S01017801",144,100,45,11,10,81,46,25,9,0,0,0,0,0,0,
"S01017802",187,126,60,41,17,50,26,12,7,1,0,0,0,0,0,
"S01017803",79,49,40,23,14,9,8,2,3,1,0,0,0,0,0,
"S01017804",115,61,38,37,12,23,18,18,8,6,0,0,0,1,0,
"S01017805",95,125,36,30,11,42,29,4,2,0,0,0,0,0,0,
"S01017806",67,31,10,8,7,188,41,5,4,2,0,0,0,0,0,
"S01017807",116,120,24,22,0,107,39,4,3,2,2,2,0,0,0,
"S01017808",121,95,31,11,12,261,112,14,11,5,0,0,0,0,0,
"S01017809",70,65,20,10,4,128,56,11,3,0,0,0,0,0,0,
"S01017810",61,55,26,17,7,258,67,17,12,6,0,0,0,0,0,
"S01017811",85,59,23,9,8,77,36,10,13,1,0,0,0,0,0,
"S01017812",47,47,22,15,9,102,41,14,8,3,0,0,0,0,0,
"S01017813",41,84,53,20,19,49,18,9,8,5,0,0,0,0,0,
"S01017814",63,61,25,4,10,162,48,11,7,2,0,0,0,0,0,
"S01017815",85,78,24,23,5,84,16,0,0,0,0,0,0,0,0,
"S01017816",94,132,45,19,11,16,4,3,1,0,0,0,0,0,0,
"S01017817",93,94,28,11,3,50,14,0,0,1,0,0,0,0,0,
"S01017818",86,85,31,21,7,56,15,5,0,1,0,0,0,0,0,
"S01017819",61,74,24,22,7,77,16,3,1,0,0,0,0,0,0,
"S01017820",67,91,46,46,12,58,13,5,6,3,0,0,0,0,0,
"S01017821",57,90,55,37,17,39,36,8,2,0,0,1,0,0,0,
"S01017822",72,80,30,33,16,21,9,1,0,1,0,0,0,0,0,
"S01017823",72,118,60,52,12,26,20,6,2,1,0,0,0,0,0,
"S01017824",63,89,20,10,0,11,9,0,0,0,0,0,0,0,0,
"S01017825",104,110,56,31,8,25,8,3,0,2,1,0,0,0,0,
"S01017826",60,132,52,42,15,7,6,2,0,0,10,4,0,0,0,
"S01017827",75,137,51,25,14,5,2,0,0,1,0,0,0,0,0,
"S01017828",99,83,29,29,6,28,18,3,0,1,0,0,0,0,0,
"S01017829",118,96,38,17,6,58,18,2,4,0,0,0,0,0,0,
"S01017830",92,144,72,35,21,12,1,4,0,0,0,0,0,0,0,
"S01017831",123,182,45,43,21,2,2,3,2,0,2,3,1,0,0,
"S01017832",72,95,59,42,21,7,3,1,2,0,0,0,0,0,0,
"S01017833",46,126,45,33,15,6,3,1,0,0,1,0,2,0,0,
"S01017834",94,163,45,49,20,7,5,0,0,0,4,3,2,2,0,
"S01017835",83,163,32,30,16,0,0,1,1,0,0,0,0,0,0,
"S01017836",146,187,44,53,21,20,6,2,2,0,9,2,0,1,0,
"S01017837",168,196,63,43,21,14,7,2,2,0,1,0,0,0,0,
"S01017838",81,120,42,20,15,4,3,0,0,0,3,1,0,0,0,
"S01017839",98,96,31,26,7,13,2,0,2,2,0,0,0,0,0,
"S01017840",71,136,34,21,8,5,8,0,0,0,0,5,1,0,0,
"S01017841",95,108,23,19,15,3,0,1,0,0,8,6,0,0,0,
"S01017842",128,155,35,34,8,21,5,2,0,4,3,4,0,0,0,
"S01017843",106,129,38,30,12,13,4,0,2,2,2,0,1,0,1,
"S01017844",117,90,41,27,7,53,11,4,0,1,0,0,0,0,0,
"S01017845",170,151,39,40,12,47,10,3,0,0,7,0,0,1,0,
"S01017846",77,60,18,21,1,28,8,0,0,0,0,0,0,0,0,
"S01017847",108,119,28,20,13,7,3,0,0,0,0,0,2,1,0,
"S01017848",129,142,36,31,14,0,3,0,0,0,2,2,1,0,0,
"S01017849",150,194,49,41,18,5,2,0,0,1,2,4,1,0,0,
"S01017850",89,115,38,11,8,2,1,2,0,0,3,0,0,0,0,
"S01017851",119,104,36,33,13,9,3,1,0,0,1,3,0,0,0,
"S01017852",111,70,15,13,5,65,10,2,6,0,0,0,0,0,0,
"S01017853",150,99,35,29,16,40,13,2,0,0,4,0,0,0,0,
"S01017854",134,118,60,50,32,82,17,4,2,0,0,0,0,0,0,
"S01017855",122,181,61,55,30,3,1,3,2,0,1,1,0,2,0,
"S01017856",151,172,62,40,28,3,3,1,0,0,1,2,2,1,0,
"S01017857",129,185,46,23,15,10,6,0,0,0,0,0,1,0,0,
"S01017858",129,142,28,25,4,0,2,0,0,0,1,2,0,0,0,
"S01017859",119,137,19,23,15,6,2,1,0,0,2,2,2,0,1,
"S01017860",152,186,37,20,17,12,6,1,0,0,1,0,0,0,0,
"S01017861",160,143,37,30,6,4,4,0,1,0,4,0,0,0,0,
"S01017862",161,166,32,19,11,7,2,4,1,0,2,0,0,0,0,
"S01017863",123,78,31,28,11,19,4,3,0,0,0,0,0,0,0,
"S01017864",110,148,52,28,10,4,6,1,0,0,5,0,1,0,1,
"S01017865",83,93,40,30,12,60,32,8,2,2,0,0,0,0,0,
"S01017866",80,96,24,25,3,1,4,0,0,2,1,0,0,0,0,
"S01017867",102,123,29,18,8,7,7,1,1,0,0,2,0,0,0,
"S01017868",73,143,41,21,16,4,1,1,0,0,2,2,0,0,1,
"S01017869",103,156,61,47,25,16,17,5,0,1,0,1,0,0,0,
"S01017870",141,194,59,49,26,1,1,0,0,0,1,0,0,2,0,
"S01017871",101,142,37,26,18,9,7,0,2,0,3,0,0,0,1,
"S01017872",71,92,46,26,6,2,1,0,0,0,0,0,0,1,0,
"S01017873",69,104,30,37,8,1,2,0,0,0,0,0,1,0,0,
"S01017874",111,158,67,47,27,26,8,2,3,0,0,0,0,0,0,
"S01017875",106,200,47,37,17,2,3,0,0,0,2,1,0,0,0,
"S01017876",83,152,53,43,24,4,1,2,1,0,0,0,1,0,0,
"S01017877",108,100,42,15,9,12,4,3,0,0,0,0,0,0,0,
"S01017878",81,109,42,31,16,39,15,2,0,0,0,0,0,0,0,
"S01017879",64,113,40,46,10,9,10,2,0,0,0,0,0,0,0,
"S01017880",112,108,42,38,22,14,12,4,1,0,0,0,0,0,0,
"S01017881",67,101,56,42,13,17,6,3,1,0,0,0,0,1,0,
"S01017882",50,88,37,21,10,3,2,0,0,0,0,0,1,0,0,
"S01017883",96,101,31,21,9,2,2,0,2,0,0,0,0,0,0,
"S01017884",95,113,40,36,13,1,2,0,1,0,0,0,0,0,0,
"S01017885",103,112,31,27,21,9,7,4,2,0,0,0,0,0,0,
"S01017886",104,128,51,40,16,8,0,0,0,0,0,0,0,0,0,
"S01017887",68,91,51,31,20,13,9,3,4,0,0,0,0,0,1,
"S01017888",80,77,36,23,13,2,1,0,0,0,0,0,0,0,0,
"S01017889",106,50,23,9,1,97,28,5,3,1,2,1,0,0,0,
"S01017890",144,94,53,31,8,20,15,7,0,0,1,0,0,0,0,
"S01017891",91,76,29,28,14,173,56,11,4,4,0,0,0,0,0,
"S01017892",100,134,43,37,15,12,9,4,1,0,0,0,0,0,0,
"S01017893",92,135,52,62,26,66,26,9,0,0,0,0,0,0,0,
"S01017894",103,148,75,47,16,4,6,2,2,0,0,2,0,2,0,
"S01017895",116,203,67,65,12,8,13,3,0,0,0,0,1,1,0,
"S01017896",154,144,71,36,14,7,0,2,0,0,0,1,0,0,0,
"S01017897",82,110,42,24,15,13,8,0,1,0,0,0,0,0,0,
"S01017898",146,177,58,51,20,8,14,4,4,1,0,0,0,0,0,
"S01017899",96,108,41,27,7,16,7,1,2,0,1,0,0,0,0,
"S01017900",140,135,52,26,22,10,2,0,0,1,0,0,0,0,0,
"S01017901",67,150,75,49,23,11,6,0,0,0,0,0,0,0,0,
"S01017902",57,126,40,38,16,1,5,0,0,0,0,1,0,0,0,
"S01017903",45,89,40,31,14,5,2,2,2,1,0,1,0,0,0,
"S01017904",60,121,56,25,10,2,2,1,0,0,2,1,0,0,0,
"S01017905",112,173,58,41,20,3,2,0,0,1,6,6,0,0,0,
"S01017906",131,152,61,26,17,19,6,1,1,1,2,1,0,0,0,
"S01017907",115,116,50,28,22,1,4,1,0,0,0,0,0,0,0,
"S01017908",85,76,38,19,18,4,0,2,0,0,0,0,0,0,0,
"S01017909",119,98,67,42,21,15,4,1,1,0,0,0,0,0,0,
"S01017910",79,68,47,38,19,24,6,4,5,1,0,0,0,0,0,
"S01017911",59,100,37,29,8,0,4,0,0,0,0,0,0,0,0,
"S01017912",109,89,38,26,14,45,11,3,2,0,0,0,0,0,0,
"S01017913",108,102,31,30,11,27,13,3,1,0,0,0,0,0,0,
"S01017914",71,99,27,26,8,9,6,1,3,0,0,0,0,0,0,
"S01017915",140,121,50,31,13,39,12,3,1,0,0,0,0,0,0,
"S01017916",86,53,22,17,12,49,18,0,1,0,0,0,0,0,0,
"S01017917",67,148,61,76,18,8,3,3,0,0,0,0,0,0,0,
"S01017918",95,90,39,35,12,49,24,1,0,0,0,0,0,2,1,
"S01017919",64,98,38,32,22,10,6,0,1,4,0,0,0,0,0,
"S01017920",145,189,52,42,12,8,4,1,1,0,0,1,0,0,0,
"S01017921",119,67,25,15,7,92,8,3,2,0,0,0,0,0,0,
"S01017922",158,176,49,38,29,8,0,2,0,0,1,1,0,0,0,
"S01017923",115,143,54,25,30,8,1,0,0,0,0,0,0,0,0,
"S01017924",100,123,25,27,9,7,5,0,0,0,0,0,0,0,0,
"S01017925",71,124,42,21,14,2,1,0,0,0,1,1,0,0,0,
"S01017926",86,127,31,26,11,5,2,1,0,0,2,0,0,0,0,
"S01017927",146,127,44,30,17,4,6,3,0,0,0,0,0,0,0,
"S01017928",99,105,56,45,18,22,9,3,3,0,0,0,0,0,0,
"S01017929",127,144,66,47,24,66,14,6,2,1,2,0,0,0,0,
"S01017930",101,92,19,15,11,61,9,5,0,1,0,2,0,0,0,
"S01017931",96,84,33,16,11,8,9,0,0,0,0,0,0,0,0,
"S01017932",91,117,34,28,10,19,2,0,0,0,0,0,0,0,0,
"S01017933",137,163,28,21,4,2,0,0,0,0,2,0,0,1,0,
"S01017934",99,157,46,23,17,5,2,0,1,0,0,0,1,1,0,
"S01017935",102,92,39,15,11,36,7,0,0,0,0,0,0,0,0,
"S01017936",146,126,25,23,10,7,10,4,1,0,0,0,1,0,0,
"S01017937",59,98,23,20,12,1,1,0,0,2,0,2,0,0,0,
"S01017938",87,111,40,24,6,0,0,0,0,0,5,0,0,0,0,
"S01017939",109,120,42,32,9,8,3,2,0,0,2,0,0,0,0,
"S01017940",107,136,25,19,6,1,0,0,0,0,2,3,0,1,0,
"S01017941",180,203,57,30,19,9,4,0,2,0,2,0,1,0,0,
"S01017942",138,145,41,34,14,7,6,5,0,0,0,0,0,0,0,
"S01017943",140,125,30,24,15,24,3,1,0,0,0,0,0,0,0,
"S01017944",135,88,24,16,10,4,1,2,0,0,0,0,0,0,0,
"S01017945",85,114,27,21,6,4,0,1,0,0,0,0,0,0,0,
"S01017946",145,128,38,28,15,18,5,0,0,0,0,0,0,0,0,
"S01017947",195,158,32,31,18,12,2,0,0,0,1,0,0,0,0,
"S01017948",153,160,42,28,10,3,0,0,0,0,3,4,0,0,2,
"S01017949",96,163,47,34,10,0,1,0,0,0,0,8,0,1,0,
"S01017950",124,120,46,26,13,7,2,0,1,0,0,1,1,0,0,
"S01017951",97,130,51,55,15,2,1,1,0,0,3,0,0,0,0,
"S01017952",78,85,28,20,8,32,5,1,2,2,0,0,0,0,0,
"S01017953",84,52,22,11,8,60,7,3,4,1,0,0,0,0,0,
"S01017954",69,66,24,16,11,54,9,8,3,2,0,0,0,0,0,
"S01017955",70,65,34,23,19,106,25,6,1,0,0,0,0,0,0,
"S01017956",79,88,31,25,10,23,6,2,0,0,0,0,0,0,0,
"S01017957",113,89,53,30,10,35,10,5,1,0,0,1,0,0,0,
"S01017958",88,66,20,25,8,61,19,7,6,0,0,0,0,0,0,
"S01017959",76,58,22,15,6,59,22,5,1,0,0,0,0,0,0,
"S01017960",132,91,39,24,21,10,4,0,2,0,0,0,0,0,0,
"S01017961",77,107,32,32,10,20,8,3,2,0,0,0,0,0,0,
"S01017962",83,112,50,40,14,1,0,0,0,0,0,0,0,0,0,
"S01017963",127,156,47,38,22,0,1,0,0,0,2,2,1,0,0,
"S01017964",93,103,35,25,13,13,3,2,1,0,0,1,1,0,0,
"S01017965",103,111,32,32,15,3,0,0,0,0,2,2,0,0,0,
"S01017966",105,116,41,28,21,1,3,0,0,0,2,0,0,2,0,
