SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household composition - 4 groups, collapsed and Number of cars or vans - 3 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household composition - 4 groups, collapsed","One person household",,,"One family household: Couple family",,,"One family household: Lone parent",,,"Other household types",,,"Total",,,
"Number of cars or vans - 3 groups, collapsed","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans",
"Data Zone (2022)",
"S01015476",16,46,3,7,71,140,4,13,9,0,4,10,28,131,163,
"S01015477",3,18,2,1,27,117,3,12,8,2,2,6,8,56,133,
"S01015478",10,19,2,5,63,98,1,8,6,0,2,9,16,87,115,
"S01015479",67,30,3,44,62,47,39,35,11,6,6,7,155,133,65,
"S01015480",139,40,4,28,53,24,43,38,14,11,10,12,221,139,50,
"S01015481",13,33,2,8,51,71,3,11,3,0,1,4,27,95,79,
"S01015482",160,76,2,26,53,43,51,37,4,4,7,6,243,173,58,
"S01015483",30,30,2,12,43,35,25,47,13,4,6,4,68,126,52,
"S01015484",32,17,3,14,48,38,12,18,7,2,5,10,61,89,55,
"S01015485",30,30,1,18,70,81,14,33,6,9,10,18,71,141,106,
"S01015486",33,66,6,18,110,124,1,10,6,0,4,11,50,190,147,
"S01015487",83,41,4,33,78,61,17,27,12,4,9,16,137,155,96,
"S01015488",21,25,2,21,55,45,25,20,1,7,6,7,77,110,54,
"S01015489",18,17,2,9,52,62,7,11,3,1,2,3,35,84,71,
"S01015490",53,38,5,26,59,54,56,29,10,8,10,9,143,140,78,
"S01015491",54,27,3,21,63,48,19,31,8,6,12,5,100,134,64,
"S01015492",33,32,2,15,56,50,11,14,6,3,5,6,64,106,64,
"S01015493",27,58,4,4,90,118,3,20,7,0,6,14,34,174,143,
"S01015494",21,41,0,1,72,83,8,12,8,1,3,1,33,128,91,
"S01015495",25,38,1,17,58,34,13,14,2,1,6,0,52,110,38,
"S01015496",35,55,3,6,70,95,7,17,10,3,1,6,50,147,112,
"S01015497",45,59,11,24,93,97,6,27,3,2,3,7,80,181,122,
"S01015498",74,63,5,10,84,102,16,28,9,0,9,9,106,184,125,
"S01015499",36,50,2,12,49,45,4,22,6,0,6,0,54,128,55,
"S01015500",75,77,3,14,84,86,4,12,8,2,4,4,94,177,103,
"S01015501",29,51,9,6,68,73,2,13,4,1,6,8,39,137,98,
"S01015502",60,75,6,13,98,86,10,28,8,0,4,15,81,205,115,
"S01015503",83,94,6,22,93,107,8,21,4,4,5,11,117,217,129,
"S01015504",61,39,0,12,65,60,17,17,3,5,4,9,95,125,73,
"S01015505",64,63,3,12,61,46,8,8,3,2,8,5,86,138,57,
"S01015506",258,134,4,37,60,16,17,17,4,10,11,4,324,222,30,
"S01015507",226,137,7,36,78,39,16,15,7,10,7,3,290,235,54,
"S01015508",87,74,4,22,51,35,7,7,3,3,2,2,119,136,44,
"S01015509",161,112,5,41,78,33,20,18,4,14,10,6,233,218,48,
"S01015510",217,86,6,52,58,21,27,22,1,10,5,3,306,171,31,
"S01015511",138,84,2,34,85,38,32,27,8,3,10,9,200,206,57,
"S01015512",102,68,5,16,50,29,18,22,1,6,3,2,142,143,39,
"S01015513",165,95,10,21,82,52,16,18,4,4,7,6,208,202,69,
"S01015514",126,74,3,38,61,27,19,22,2,9,9,3,195,166,34,
"S01015515",67,58,2,11,79,49,10,18,7,3,5,4,98,160,62,
"S01015516",92,65,0,7,63,56,6,16,2,1,4,4,110,145,64,
"S01015517",27,51,4,7,75,80,4,13,3,2,2,2,39,145,89,
"S01015518",52,64,5,10,126,145,3,22,3,3,5,5,68,217,158,
"S01015519",97,53,1,23,52,30,10,11,4,1,5,11,131,124,43,
"S01015520",132,96,3,41,78,25,28,26,6,1,8,7,199,208,41,
"S01015521",90,68,1,26,79,61,23,27,7,2,6,6,140,180,72,
"S01015522",111,42,2,19,67,25,33,11,10,4,9,5,165,129,45,
"S01015523",108,51,3,43,52,26,23,27,3,4,5,5,180,133,33,
"S01015524",150,83,3,28,65,26,26,23,7,7,6,2,211,179,37,
"S01015525",123,55,5,28,68,17,42,29,6,4,4,4,197,154,36,
"S01015526",61,43,5,30,69,51,33,31,8,7,4,4,131,151,68,
"S01015527",98,59,4,40,63,48,33,25,4,8,5,3,176,152,59,
"S01015528",150,64,7,34,68,17,23,29,5,10,6,0,221,169,31,
"S01015529",92,69,4,38,95,48,42,49,10,10,9,6,182,223,72,
"S01015530",51,22,3,25,61,50,18,29,7,7,9,8,98,121,70,
"S01015531",130,86,7,24,108,70,12,23,7,2,7,5,169,224,88,
"S01015532",104,57,2,18,41,40,13,17,6,6,7,3,141,122,51,
"S01015533",225,70,7,40,59,22,26,13,5,12,6,4,307,148,38,
"S01015534",149,51,9,25,51,26,38,18,5,8,7,6,220,125,46,
"S01015535",81,71,6,30,64,41,24,21,6,5,8,6,140,164,59,
"S01015536",61,61,4,20,102,101,13,23,8,1,9,9,95,191,125,
"S01015537",50,44,0,14,41,57,19,17,6,3,9,5,90,112,72,
"S01015538",141,88,3,22,94,76,25,42,4,5,7,9,193,232,95,
"S01015539",68,27,1,16,58,33,24,25,6,3,5,5,111,115,43,
"S01015540",37,33,4,10,45,79,14,22,11,4,6,10,63,105,103,
"S01015541",49,23,1,16,65,41,18,23,9,5,5,7,89,114,57,
"S01015542",49,37,0,18,80,51,19,28,5,2,1,6,89,146,66,
"S01015543",119,62,0,31,77,48,42,36,4,2,5,6,191,180,60,
"S01015544",123,88,4,19,65,83,25,29,8,4,12,6,168,194,100,
"S01015545",5,14,4,3,63,172,3,9,5,1,5,5,9,91,185,
"S01015546",6,28,2,5,54,121,3,11,6,1,3,6,11,95,135,
"S01015547",4,30,4,2,30,93,0,6,1,0,0,7,6,66,105,
"S01015548",1,32,1,0,36,118,1,4,1,0,0,1,2,75,122,
"S01015549",2,45,2,2,29,100,2,4,6,0,2,10,4,80,115,
"S01015550",24,50,4,6,126,118,2,14,10,1,3,6,33,193,138,
"S01015551",16,60,0,10,91,144,2,14,8,0,4,16,28,165,169,
"S01015552",58,30,0,16,59,40,24,22,7,8,3,1,105,118,48,
"S01015553",75,50,2,22,45,33,30,33,6,6,4,5,138,136,44,
"S01015554",76,72,5,12,87,119,2,21,8,2,5,14,90,183,144,
"S01015555",87,65,7,10,63,74,14,20,11,3,3,6,114,151,95,
"S01015556",42,54,5,11,67,104,13,24,5,2,1,4,69,146,118,
"S01015557",42,83,5,8,65,126,7,39,10,3,1,10,59,188,148,
"S01015558",65,50,7,22,68,69,9,22,8,2,6,8,98,146,94,
"S01015559",38,38,6,5,29,36,13,12,6,1,4,2,61,81,50,
"S01015560",47,43,5,18,66,76,21,34,11,5,3,6,93,146,102,
"S01015561",21,48,12,2,32,109,1,8,1,0,2,4,22,93,127,
"S01015562",28,58,4,5,41,75,3,10,4,3,4,7,48,115,90,
"S01015563",6,40,5,2,51,148,0,5,8,0,3,15,11,99,178,
"S01015564",50,104,4,9,74,179,9,17,8,1,2,4,69,205,196,
"S01015565",26,47,5,7,66,74,11,27,4,3,2,4,47,145,87,
"S01015566",82,61,4,20,58,47,26,23,10,3,0,7,129,138,65,
"S01015567",93,99,4,11,68,99,8,26,10,0,5,3,112,199,117,
"S01015568",20,47,9,4,38,115,0,7,6,0,0,11,25,89,139,
"S01015569",85,77,8,33,88,68,33,49,12,3,4,4,154,218,92,
"S01015570",55,47,3,9,50,38,11,14,4,2,2,3,74,112,50,
"S01015571",44,50,2,12,61,82,11,20,8,1,5,2,69,136,97,
"S01015572",82,74,4,11,78,127,14,19,7,0,6,14,107,177,149,
"S01015573",50,82,5,9,74,87,6,6,10,1,2,3,70,167,105,
"S01015574",46,82,7,9,89,156,4,14,4,1,6,12,62,191,179,
"S01015575",41,62,5,15,86,127,9,24,7,2,4,7,66,172,146,
"S01015576",28,39,2,3,56,95,1,13,6,0,4,3,29,112,106,
"S01015577",63,77,3,15,45,61,27,24,10,2,7,8,107,153,85,
"S01015578",27,59,9,3,60,148,1,12,10,1,5,21,32,133,184,
"S01015579",9,33,10,2,39,96,1,3,6,0,2,5,12,76,112,
"S01015580",36,33,1,8,50,53,31,21,1,1,4,6,76,108,58,
"S01015581",60,59,6,8,60,87,13,14,5,0,3,11,87,136,113,
"S01015582",70,53,3,19,72,79,19,26,9,3,1,4,111,154,96,
"S01015583",53,62,5,8,64,62,5,13,8,2,6,7,67,145,82,
"S01015584",20,50,6,0,53,164,0,11,9,1,3,16,22,117,195,
"S01015585",61,62,1,26,50,44,27,23,7,4,2,6,112,130,57,
"S01015586",84,69,4,23,59,40,21,23,5,6,4,6,134,155,54,
"S01015587",47,41,5,10,60,51,9,12,6,0,6,4,67,122,63,
"S01015588",63,77,11,11,78,130,4,19,8,0,5,12,78,179,165,
"S01015589",41,36,3,8,49,56,11,28,5,0,4,6,61,119,70,
"S01015590",49,50,7,23,71,75,33,37,16,6,7,4,111,163,102,
"S01015591",28,54,5,13,57,98,8,15,3,2,1,3,57,127,108,
"S01015592",43,53,2,7,75,95,5,21,3,1,2,6,56,151,107,
"S01015593",107,39,4,19,51,41,17,22,7,2,1,2,145,113,53,
"S01015594",56,38,2,11,60,40,15,24,6,3,0,0,85,119,50,
"S01015595",78,64,2,12,87,58,10,25,11,0,6,7,100,184,78,
"S01015596",94,74,6,12,73,71,10,16,8,0,6,2,116,169,86,
"S01015597",79,63,4,16,71,87,15,27,6,1,5,6,111,163,104,
"S01015598",108,58,2,16,70,93,12,14,8,1,3,10,136,144,111,
"S01015599",9,59,4,4,89,140,1,5,8,1,3,6,16,155,155,
"S01015600",10,54,11,3,74,111,5,19,5,1,3,7,19,150,134,
"S01015601",101,54,4,20,72,67,29,35,5,1,8,3,149,170,79,
"S01015602",91,49,4,24,71,58,20,32,10,3,6,7,137,154,77,
"S01015603",68,76,4,12,96,138,7,23,8,2,5,14,86,202,165,
"S01015604",75,85,3,24,80,105,26,22,17,3,8,7,131,195,134,
"S01015605",4,30,4,0,21,112,0,2,5,0,2,4,3,54,126,
"S01015606",0,27,3,0,21,103,0,2,5,0,0,9,0,54,119,
"S01015607",14,50,7,5,49,160,1,9,3,0,1,16,18,109,186,
"S01015608",33,111,11,12,58,174,1,15,16,0,1,7,49,183,208,
"S01015609",6,43,1,2,52,152,2,11,7,0,1,12,12,107,171,
"S01015610",2,22,3,3,48,121,0,6,6,0,0,3,5,74,130,
"S01015611",19,31,5,1,33,146,5,10,5,0,0,12,27,75,168,
"S01015612",5,22,9,3,15,119,0,6,4,0,2,9,8,47,141,
"S01015613",57,82,5,8,107,171,8,21,7,3,4,7,76,215,190,
"S01015614",27,91,7,7,114,172,4,11,6,1,1,8,38,217,194,
"S01015615",21,45,8,6,74,106,7,26,13,0,6,8,37,150,134,
"S01015616",43,44,4,8,50,79,10,18,9,2,6,6,63,119,98,
"S01015617",108,111,6,10,62,63,16,12,3,1,2,4,135,183,78,
"S01015618",29,58,6,8,85,178,1,13,3,0,2,3,38,158,194,
"S01015619",25,84,9,5,92,152,3,31,9,0,2,6,35,208,176,
"S01015620",84,65,7,13,71,61,8,30,7,3,5,12,111,171,85,
"S01015621",71,43,5,16,62,79,26,31,12,4,3,7,117,142,103,
"S01015622",71,103,5,14,98,153,4,16,16,1,3,5,93,224,178,
"S01015623",13,44,1,2,68,107,1,10,7,0,2,4,16,125,121,
"S01015624",25,38,2,3,36,81,4,12,3,0,1,5,36,87,95,
"S01015625",58,60,9,9,72,88,7,10,4,2,2,5,76,145,104,
"S01015626",59,84,3,13,87,83,16,23,6,2,1,0,90,196,93,
"S01015627",75,90,4,15,68,88,4,18,6,1,2,5,95,178,106,
"S01015628",65,56,8,6,51,66,7,8,10,3,1,6,78,120,90,
"S01015629",20,71,5,5,70,108,9,9,6,0,2,8,34,154,130,
"S01015630",58,46,4,13,56,55,15,18,10,2,5,1,85,122,67,
"S01015631",42,64,5,6,60,110,6,11,3,1,2,1,54,136,115,
"S01015632",26,76,7,7,74,170,4,10,6,0,2,3,36,168,186,
"S01015633",56,73,4,13,92,116,8,21,6,3,3,7,83,191,133,
"S01015634",92,71,0,10,60,65,3,24,5,1,0,5,109,156,74,
"S01015635",72,58,5,17,78,97,20,20,13,1,9,10,102,161,125,
"S01015636",47,50,5,15,56,51,17,28,16,3,4,5,79,138,76,
"S01015637",49,40,2,19,68,73,24,26,14,4,1,6,94,136,94,
"S01015638",48,41,9,14,44,68,12,25,17,2,7,10,75,119,103,
"S01015639",141,127,6,21,93,100,10,22,10,4,5,5,176,250,121,
"S01015640",68,59,3,5,39,54,10,10,5,4,3,5,89,112,67,
"S01015641",55,80,10,9,78,87,4,6,5,1,3,9,74,166,111,
"S01015642",52,46,5,13,51,63,18,21,9,0,5,10,85,123,87,
"S01015643",7,63,14,9,54,169,0,2,5,0,3,14,16,122,201,
"S01015644",33,50,7,3,47,60,10,21,3,4,5,2,54,126,72,
"S01015645",90,55,1,39,60,40,59,51,17,7,8,7,198,174,63,
"S01015646",68,52,3,18,67,62,31,30,6,4,8,7,121,157,78,
"S01015647",50,40,5,6,40,37,23,20,8,2,4,1,83,102,51,
"S01015648",80,55,5,32,76,77,46,29,13,3,8,10,162,168,105,
"S01015649",40,29,0,10,45,35,21,34,3,2,6,1,75,117,39,
"S01015650",54,59,7,9,94,86,24,38,8,1,2,9,90,193,113,
"S01015651",74,64,5,15,84,76,11,29,9,0,6,1,100,184,90,
"S01015652",73,96,5,19,100,81,28,40,12,1,3,8,118,243,106,
"S01015653",117,97,7,17,62,81,11,37,12,4,7,4,146,206,104,
"S01015654",56,71,9,14,84,87,12,23,16,2,0,8,86,180,115,
"S01015655",20,70,5,8,86,146,1,6,7,0,0,3,29,165,161,
"S01015656",105,80,6,12,58,47,13,28,2,3,2,4,135,168,57,
"S01015657",93,64,11,21,67,60,11,23,7,4,3,3,129,157,83,
"S01015658",173,108,6,18,58,35,15,11,3,8,2,3,211,173,48,
"S01015659",37,50,4,8,58,66,7,13,8,3,4,3,55,123,82,
"S01015660",149,113,11,17,48,39,8,14,2,3,2,0,177,178,53,
"S01015661",56,68,11,10,99,131,8,14,4,1,1,5,75,178,148,
"S01015662",50,66,10,3,53,82,7,11,7,0,6,6,62,136,106,
"S01015663",13,52,5,3,74,82,1,7,2,0,0,5,18,137,93,
"S01015664",26,37,0,5,59,61,10,10,7,1,0,3,39,104,70,
"S01015665",147,61,0,18,70,56,25,35,12,2,2,6,191,171,73,
"S01015666",58,63,4,13,71,84,8,9,5,0,2,4,81,145,101,
"S01015667",56,43,4,20,94,72,38,29,9,3,10,6,117,173,91,
"S01015668",35,30,0,16,50,63,13,19,10,2,1,5,66,103,78,
"S01015669",74,66,3,21,83,80,12,32,6,10,3,6,117,184,95,
"S01015670",57,32,5,15,73,62,16,33,6,2,1,4,91,139,74,
"S01015671",55,33,2,22,70,72,38,40,8,3,9,10,118,152,92,
"S01015672",24,43,4,14,62,85,12,21,11,1,7,5,51,132,107,
"S01015673",12,59,3,2,76,234,5,13,11,0,1,9,16,147,257,
"S01015674",8,33,3,1,36,117,2,6,11,0,1,4,13,76,135,
"S01015675",21,53,3,4,93,133,1,8,8,0,2,4,26,156,146,
"S01015676",7,23,5,2,54,181,0,11,3,0,2,9,9,90,202,
"S01015677",9,41,4,0,71,158,2,6,11,0,2,7,14,121,181,
"S01015678",18,43,1,6,59,110,1,4,4,0,2,8,24,108,123,
"S01015679",9,54,3,4,39,103,4,7,8,0,3,8,15,103,121,
"S01015680",19,46,6,7,42,87,7,10,3,1,2,0,32,99,98,
"S01015681",76,51,0,17,57,58,13,20,7,1,6,3,108,134,68,
"S01015682",93,51,1,30,71,68,28,31,9,6,4,6,157,158,84,
"S01015683",138,58,5,26,64,43,44,32,7,7,9,9,215,163,63,
"S01015684",89,57,8,20,52,36,44,30,6,3,8,4,155,147,54,
"S01015685",45,41,1,8,46,64,9,15,4,6,1,7,71,103,78,
"S01015686",9,29,4,5,46,108,7,14,11,0,5,4,21,94,127,
"S01015687",15,50,3,5,62,116,8,18,8,8,6,7,36,132,132,
"S01015688",67,23,2,20,42,28,25,27,4,9,8,3,121,98,37,
"S01015689",75,43,7,18,27,19,25,19,4,7,4,1,125,91,31,
"S01015690",71,45,0,18,42,55,28,24,5,3,8,7,115,121,63,
"S01015691",91,63,4,20,53,55,26,30,10,7,12,1,144,156,74,
"S01015692",94,104,4,15,78,125,24,18,7,4,4,5,133,201,141,
"S01015693",179,87,9,22,35,18,8,8,0,3,1,2,212,134,32,
"S01015694",196,123,8,28,44,28,10,9,4,2,1,1,235,173,41,
"S01015695",127,85,5,17,46,42,2,12,6,1,2,2,147,146,60,
"S01015696",48,70,3,10,44,59,3,14,7,0,1,3,62,129,70,
"S01015697",170,113,8,13,71,90,16,35,8,2,2,4,199,221,110,
"S01015698",104,113,6,17,69,78,11,15,8,0,2,3,131,199,95,
"S01015699",31,50,6,4,74,169,8,15,13,1,1,9,43,143,196,
"S01015700",43,77,5,5,60,100,3,14,3,0,2,2,48,152,109,
"S01015701",44,39,2,7,45,106,1,12,2,0,0,5,55,96,115,
"S01015702",39,115,12,12,76,132,9,15,2,0,4,8,57,208,154,
"S01015703",36,71,10,8,54,113,0,5,0,1,2,3,45,134,126,
"S01015704",18,51,7,5,62,162,1,14,12,0,1,5,24,119,186,
"S01015705",7,20,4,0,43,131,4,7,8,0,0,2,15,70,145,
"S01015706",4,15,3,0,31,113,0,7,6,0,0,7,6,53,129,
"S01015707",7,18,2,0,21,145,0,9,3,0,0,4,8,48,152,
"S01015708",19,60,2,11,72,93,3,6,3,0,1,4,33,139,103,
"S01015709",91,79,6,22,86,118,9,29,8,5,1,4,127,196,138,
"S01015710",37,35,2,9,53,57,11,17,7,1,4,1,58,112,69,
"S01015711",22,37,3,4,48,100,8,9,5,2,1,8,37,91,115,
"S01015712",6,39,6,4,53,187,2,13,6,0,3,2,12,108,201,
"S01015713",1,19,4,3,29,127,2,17,2,0,2,4,6,63,137,
"S01015714",24,43,11,0,44,173,0,12,8,0,0,8,25,99,200,
"S01015715",57,95,12,12,106,153,2,13,13,1,4,8,72,220,186,
"S01015716",68,75,6,23,71,72,12,19,5,1,3,7,105,165,89,
"S01015717",37,76,8,3,82,116,8,29,8,1,3,7,52,190,139,
"S01015718",2,32,1,4,41,170,0,5,6,0,3,5,7,81,180,
"S01015719",4,44,3,3,46,133,0,9,9,0,2,7,8,103,148,
"S01015720",21,74,3,10,55,95,2,11,6,0,0,4,31,142,107,
"S01015721",13,34,2,3,64,98,1,11,12,0,2,7,17,113,116,
"S01015722",81,81,1,19,81,96,12,37,17,3,4,4,115,205,114,
"S01015723",46,45,1,11,78,75,16,49,12,5,4,6,78,173,95,
"S01015724",64,57,2,15,65,94,17,23,11,3,2,5,98,147,112,
"S01015725",23,72,6,4,92,133,2,20,10,0,4,4,29,188,150,
"S01015726",75,76,2,7,71,77,4,17,5,0,5,5,90,169,92,
"S01015727",28,60,4,2,44,114,3,13,8,0,6,2,33,123,127,
"S01015728",22,59,5,6,109,181,2,11,5,0,0,5,31,179,196,
"S01015729",53,89,7,9,101,145,1,17,3,0,1,2,66,208,159,
"S01015730",29,97,11,9,74,203,6,23,7,2,1,11,45,195,236,
"S01015731",218,143,12,21,77,40,8,18,8,3,9,6,254,247,66,
"S01015732",24,54,6,6,76,104,1,10,2,1,1,3,33,140,116,
"S01015733",12,41,5,2,55,113,3,5,2,0,1,4,17,98,123,
"S01015734",38,80,6,7,98,151,3,13,4,0,1,2,49,190,163,
"S01015735",14,38,1,5,51,117,0,2,5,0,4,6,14,99,129,
"S01015736",17,54,6,5,83,146,0,12,6,0,0,2,18,148,161,
"S01015737",31,46,2,9,55,132,2,8,1,0,0,2,38,113,136,
"S01015738",17,40,2,2,105,157,0,8,7,2,2,4,21,155,170,
"S01015739",18,43,2,6,70,86,4,11,9,1,4,6,29,125,102,
"S01015740",56,79,6,11,67,118,2,9,9,0,2,6,69,157,139,
"S01015741",12,41,3,0,79,241,1,17,5,0,1,5,15,141,256,
"S01015742",53,62,7,9,71,125,1,9,10,1,1,4,64,143,145,
"S01015743",43,76,7,9,73,154,0,17,6,0,0,5,54,166,172,
"S01015744",4,36,5,2,36,203,2,3,4,0,4,9,9,77,221,
"S01015745",16,38,2,5,71,110,1,4,8,0,0,3,21,110,123,
"S01015746",20,29,4,10,64,130,3,7,5,0,0,3,31,102,142,
"S01015747",32,91,6,1,68,196,5,26,8,1,1,6,39,186,218,
"S01015748",28,75,4,7,95,114,1,32,6,2,2,1,38,204,126,
"S01015749",25,65,4,5,72,164,4,13,4,1,5,8,35,159,182,
"S01015750",29,60,7,7,45,55,23,40,17,1,6,7,56,151,88,
"S01015751",10,41,7,4,70,186,3,11,14,0,2,9,17,124,216,
"S01015752",8,25,1,5,68,190,4,8,7,0,3,2,15,108,207,
"S01015753",16,43,6,6,67,138,2,11,7,0,0,2,27,121,154,
"S01015754",33,67,2,4,111,163,0,20,10,1,2,5,38,200,180,
"S01015755",37,56,2,11,105,122,5,15,6,2,2,5,59,178,137,
"S01015756",39,50,2,12,111,93,13,36,7,5,7,8,68,205,110,
"S01015757",22,33,2,15,99,85,1,13,8,0,2,6,38,150,99,
"S01015758",22,134,2,7,68,89,2,14,14,1,3,9,28,219,117,
"S01015759",6,19,4,2,51,82,1,5,2,0,2,0,10,76,88,
"S01015760",16,41,4,8,105,171,2,13,7,0,6,4,26,163,186,
"S01015761",10,36,2,4,60,115,0,7,6,0,0,10,14,100,130,
"S01015762",36,74,6,6,64,88,2,7,7,1,4,2,45,153,107,
"S01015763",30,64,5,6,84,141,1,8,5,0,5,6,37,161,155,
"S01015764",35,60,0,10,67,155,2,6,16,2,0,9,49,133,178,
"S01015765",18,43,5,4,81,161,0,8,6,0,1,13,23,131,185,
"S01015766",17,43,0,8,68,107,1,11,4,2,2,9,31,125,120,
"S01015767",14,43,0,8,50,104,0,7,5,0,1,7,19,101,117,
"S01015768",24,60,5,5,76,135,1,9,7,0,2,6,27,147,150,
"S01015769",11,30,2,2,66,131,5,15,7,1,1,14,22,114,155,
"S01015770",32,56,4,5,82,150,4,34,13,0,0,6,41,168,173,
"S01015771",9,44,7,5,50,194,2,9,6,2,2,11,18,105,218,
"S01015772",24,75,6,6,88,187,5,18,14,1,2,10,36,183,219,
"S01015773",38,47,2,7,76,134,1,9,10,0,2,5,46,130,150,
"S01015774",59,77,2,12,90,120,2,18,8,1,1,5,77,190,135,
"S01015775",19,34,4,2,79,126,3,9,8,0,4,5,25,125,143,
"S01015776",47,61,3,11,118,163,6,17,8,2,3,11,61,202,178,
"S01015777",45,51,5,12,88,144,1,15,3,1,0,2,61,153,154,
"S01015778",32,50,1,5,81,101,3,9,8,3,4,5,43,145,115,
"S01015779",25,46,3,6,78,137,3,14,10,2,0,9,32,138,159,
"S01015780",55,54,3,11,76,80,10,18,11,0,0,5,78,153,101,
"S01015781",36,50,3,17,94,99,6,7,6,0,4,13,62,155,118,
"S01015782",59,44,6,9,69,63,2,10,8,2,0,10,73,123,86,
"S01015783",18,49,0,9,88,98,6,12,10,1,1,10,34,150,118,
"S01015784",17,32,1,8,61,63,2,8,2,0,0,6,27,106,71,
"S01015785",69,66,2,16,92,123,2,10,6,0,3,9,89,173,142,
"S01015786",88,89,6,12,59,99,3,23,6,2,4,6,104,174,118,
"S01015787",39,47,2,10,65,65,6,25,6,2,5,8,54,142,81,
"S01015788",133,91,3,20,66,52,21,43,10,4,3,5,178,203,68,
"S01015789",79,70,1,24,96,63,16,46,12,1,8,8,120,218,84,
"S01015790",121,99,6,13,76,82,35,38,9,3,6,3,171,219,100,
"S01015791",95,76,1,21,78,61,15,39,11,3,5,7,130,198,82,
"S01015792",19,31,1,3,39,104,9,21,12,0,5,11,31,96,130,
"S01015793",1,6,0,4,38,146,1,7,12,0,1,5,7,56,165,
"S01015794",11,29,4,13,75,125,2,16,7,0,0,9,26,122,145,
"S01015795",35,36,2,11,84,130,2,12,8,1,2,7,48,133,150,
"S01015796",27,49,1,9,83,114,0,13,9,0,6,9,36,151,133,
"S01015797",60,58,4,4,80,120,2,10,5,1,5,5,67,153,132,
"S01015798",34,36,0,13,94,111,0,16,5,0,6,5,47,155,126,
"S01015799",36,90,3,8,110,126,2,21,6,0,4,7,46,221,142,
"S01015800",18,37,1,5,69,101,5,11,7,0,0,6,26,118,115,
"S01015801",38,69,6,8,85,114,7,29,14,0,4,11,53,187,143,
"S01015802",23,55,0,4,86,133,8,18,8,0,0,8,32,161,158,
"S01015803",37,50,4,8,77,126,4,18,3,2,3,7,50,145,141,
"S01015804",40,45,2,12,74,124,10,40,12,2,3,8,63,162,143,
"S01015805",45,31,1,8,58,54,12,28,7,2,5,6,71,118,65,
"S01015806",57,44,7,10,59,78,5,15,8,1,4,4,70,122,97,
"S01015807",7,33,2,2,74,119,1,4,8,0,1,10,12,112,139,
"S01015808",8,30,10,6,62,131,0,4,7,0,2,12,14,96,156,
"S01015809",28,58,9,6,80,192,1,11,4,1,0,2,35,151,210,
"S01015810",17,59,5,7,90,148,0,7,5,0,2,4,28,158,162,
"S01015811",34,58,6,11,75,138,4,14,2,0,3,6,46,150,155,
"S01015812",10,49,2,4,73,135,0,17,7,0,1,6,14,136,151,
"S01015813",17,27,6,2,68,144,1,14,8,0,2,8,17,107,166,
"S01015814",25,56,4,10,97,130,3,7,9,0,3,1,38,163,144,
"S01015815",94,76,3,20,77,73,5,33,11,0,3,11,119,185,98,
"S01015816",119,93,8,17,72,74,22,39,7,4,5,8,160,209,97,
"S01015817",104,101,5,26,57,48,25,27,5,2,9,3,156,198,59,
"S01015818",16,35,3,4,44,98,1,11,5,0,0,3,22,93,109,
"S01015819",21,38,4,5,55,111,0,5,2,0,0,0,29,99,123,
"S01015820",97,66,4,18,44,66,5,11,8,1,3,2,118,124,82,
"S01015821",80,110,5,6,35,56,7,23,9,3,4,1,96,170,71,
"S01015822",83,88,2,6,53,57,6,16,5,2,5,4,98,166,69,
"S01015823",23,39,6,5,52,127,10,17,6,2,1,8,39,106,149,
"S01015824",119,86,2,16,60,71,10,27,9,1,1,6,146,180,90,
"S01015825",125,57,0,32,52,34,49,48,11,6,9,3,212,159,52,
"S01015826",88,63,3,20,57,46,35,35,10,7,4,4,152,158,66,
"S01015827",55,33,2,14,57,40,29,21,11,6,1,5,104,116,56,
"S01015828",55,48,3,12,37,54,6,23,4,0,4,4,72,111,69,
"S01015829",59,31,0,13,38,39,24,17,9,2,5,4,101,91,53,
"S01015830",29,51,2,6,69,115,2,16,8,0,4,8,38,138,136,
"S01015831",13,31,1,8,82,123,2,11,11,0,3,7,24,125,144,
"S01015832",74,101,1,9,61,116,22,28,18,1,9,9,106,201,144,
"S01015833",16,59,3,1,59,153,2,7,1,0,0,5,20,126,168,
"S01015834",7,54,1,2,53,152,4,15,9,0,1,5,11,123,165,
"S01015835",4,17,1,2,31,115,0,9,3,0,3,3,6,57,122,
"S01015836",5,37,2,1,46,111,0,5,4,0,0,6,6,88,123,
"S01015837",3,13,0,2,30,75,3,10,4,1,0,8,9,54,84,
"S01015838",51,102,5,15,74,118,16,26,14,3,3,6,85,206,143,
"S01015839",43,47,5,11,54,108,11,19,8,2,2,9,67,126,130,
"S01015840",62,61,4,16,71,74,12,20,9,1,1,8,91,152,90,
