SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household tenure - 5 groups, collapsed and Number of cars or vans - 3 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household tenure - 5 groups, collapsed","Owned: Owned outright",,,"Owned: Owns with a mortgage or loan or shared ownership",,,"Social Rented: Council (LA) or Housing Association/ Registered Social Landlord",,,"Private rented",,,"Living rent free",,,
"Number of cars or vans - 3 groups, collapsed","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans","Number of cars or vans in household: No cars or vans","Number of cars or vans in household: One car or van","Number of cars or vans in household: Two or more cars or vans",
"Data Zone (2022)",
"S01017689",5,97,72,0,37,64,10,26,13,2,6,2,5,3,0,
"S01017690",11,67,70,1,22,41,8,16,6,0,18,11,1,9,8,
"S01017691",27,143,95,2,55,72,29,29,8,4,41,15,6,2,0,
"S01017692",8,41,52,2,14,23,7,5,7,2,17,8,2,2,11,
"S01017693",24,65,38,5,29,42,20,21,3,7,11,9,1,5,4,
"S01017694",21,71,63,4,31,64,21,51,17,5,21,11,0,2,0,
"S01017695",3,68,81,0,17,37,5,18,6,5,24,21,3,8,5,
"S01017696",19,54,31,1,46,53,75,54,9,9,11,13,4,1,0,
"S01017697",17,76,40,4,45,39,27,34,10,8,26,8,2,0,1,
"S01017698",6,57,52,4,44,60,32,51,28,5,29,24,1,2,0,
"S01017699",19,95,67,8,39,62,32,36,8,7,34,32,3,3,9,
"S01017700",10,57,72,2,27,36,4,10,6,4,27,11,2,1,3,
"S01017701",16,97,106,4,33,69,13,31,15,6,21,17,6,2,4,
"S01017702",9,91,111,0,16,62,13,32,7,2,14,11,2,9,6,
"S01017703",4,53,68,4,23,41,0,6,3,2,16,16,0,1,2,
"S01017704",11,71,53,1,32,77,28,38,11,5,19,16,2,4,1,
"S01017705",19,86,65,2,48,43,24,23,1,9,34,11,0,3,0,
"S01017706",22,90,51,6,32,36,29,33,3,7,24,18,3,2,1,
"S01017707",9,69,102,3,15,66,5,10,3,0,22,26,3,10,14,
"S01017708",17,95,76,2,15,53,2,3,0,2,25,31,2,6,4,
"S01017709",3,65,58,2,58,110,12,21,6,4,12,8,0,1,1,
"S01017710",13,95,63,2,50,85,12,12,7,1,18,13,0,8,3,
"S01017711",7,46,37,1,26,49,8,20,8,5,10,5,0,2,4,
"S01017712",9,67,86,0,33,62,2,13,11,2,24,19,0,1,1,
"S01017713",6,61,75,1,15,62,6,11,2,2,44,22,1,7,11,
"S01017714",0,53,66,0,11,50,4,1,2,3,34,37,0,7,11,
"S01017715",50,82,34,7,37,22,12,11,1,30,39,15,3,6,0,
"S01017716",45,74,28,14,50,44,39,16,0,41,56,11,1,3,1,
"S01017717",20,48,28,11,31,34,95,69,24,7,13,6,3,2,2,
"S01017718",19,54,36,3,23,34,40,23,7,7,14,4,5,1,0,
"S01017719",29,110,58,4,35,49,43,25,4,12,26,10,2,2,3,
"S01017720",27,99,70,0,33,39,42,19,4,11,16,6,0,0,0,
"S01017721",21,97,51,6,29,43,2,7,0,6,12,2,0,0,4,
"S01017722",21,88,76,4,25,55,7,2,0,2,9,7,0,2,0,
"S01017723",31,104,46,6,33,48,3,7,4,3,19,5,2,4,2,
"S01017724",12,34,12,2,31,30,33,30,12,2,5,2,1,2,0,
"S01017725",9,38,15,0,10,24,72,57,11,6,2,7,4,2,0,
"S01017726",20,56,43,6,33,32,32,36,11,2,6,1,6,1,0,
"S01017727",4,33,50,0,16,47,2,7,0,3,30,19,0,6,12,
"S01017728",2,53,69,0,19,56,4,7,2,0,16,20,5,2,13,
"S01017729",0,67,117,0,23,103,3,8,4,1,26,12,0,3,0,
"S01017730",2,55,72,3,74,103,0,7,2,0,30,21,0,4,2,
"S01017731",8,43,54,4,52,84,15,27,21,3,14,9,0,2,1,
"S01017732",5,52,76,3,42,105,12,22,18,2,36,45,2,5,5,
"S01017733",29,78,53,6,42,58,44,51,40,7,10,4,4,3,2,
"S01017734",18,94,42,8,63,61,11,5,0,22,30,16,2,2,0,
"S01017735",13,62,11,10,77,33,34,14,6,13,29,10,1,0,0,
"S01017736",15,32,16,12,39,42,22,25,4,6,3,1,0,0,0,
"S01017737",18,68,34,2,31,62,2,1,1,1,8,1,0,0,1,
"S01017738",16,98,84,3,30,44,9,5,0,0,5,3,2,0,0,
"S01017739",19,96,88,1,30,92,0,0,1,2,8,1,0,5,0,
"S01017740",17,37,23,4,40,42,72,55,18,4,10,3,3,0,0,
"S01017741",3,44,18,5,26,39,20,33,6,6,8,5,1,0,0,
"S01017742",38,92,41,5,56,63,0,2,0,6,14,7,1,1,0,
"S01017743",6,47,20,9,53,29,31,25,8,38,67,16,3,5,2,
"S01017744",7,31,27,5,56,31,6,3,1,13,38,10,2,2,0,
"S01017745",19,52,49,10,50,58,7,7,4,2,20,12,0,2,1,
"S01017746",1,22,11,1,63,53,15,32,7,3,5,2,1,1,0,
"S01017747",31,123,71,3,77,79,0,3,1,12,26,9,0,4,0,
"S01017748",6,61,49,1,71,100,20,47,14,4,22,8,0,3,0,
"S01017749",6,24,33,5,62,127,7,17,5,5,18,11,0,2,0,
"S01017750",16,75,86,3,32,77,0,7,1,3,6,4,1,2,0,
"S01017751",18,89,59,2,36,53,7,2,3,2,11,4,2,2,0,
"S01017752",13,41,36,1,37,45,12,14,4,4,12,4,0,3,0,
"S01017753",3,31,17,4,53,28,44,39,7,13,15,4,1,0,0,
"S01017754",2,50,86,5,29,108,1,2,3,0,3,3,1,1,2,
"S01017755",4,21,15,5,68,92,9,19,12,1,20,13,0,1,0,
"S01017756",3,23,12,2,94,101,6,12,10,4,27,14,0,3,0,
"S01017757",14,60,24,3,32,30,1,6,1,30,43,16,0,2,0,
"S01017758",4,59,40,3,81,100,24,47,22,3,28,11,3,2,3,
"S01017759",11,76,54,14,105,100,17,16,2,7,37,15,1,4,0,
"S01017760",8,32,31,4,48,56,8,20,4,13,40,21,0,0,0,
"S01017761",6,34,26,6,61,75,8,16,8,8,36,14,0,1,0,
"S01017762",4,35,58,3,65,106,3,2,0,5,41,22,0,0,3,
"S01017763",2,37,32,7,77,122,0,5,1,0,18,8,1,0,0,
"S01017764",0,10,7,2,39,66,28,28,8,3,7,3,1,0,3,
"S01017765",4,30,26,4,73,85,35,29,7,7,38,20,0,1,0,
"S01017766",11,41,36,6,89,106,8,15,2,7,35,28,0,1,3,
"S01017767",2,24,13,6,96,136,27,40,6,3,10,7,1,1,1,
"S01017768",17,68,51,2,84,106,19,12,3,4,34,16,1,0,2,
"S01017769",28,123,85,4,39,59,18,13,2,7,29,8,2,1,0,
"S01017770",36,83,52,5,44,45,4,4,3,3,10,3,0,5,0,
"S01017771",19,59,17,3,47,51,0,4,0,6,25,13,1,1,0,
"S01017772",24,111,61,8,50,68,4,2,0,3,30,14,0,0,1,
"S01017773",10,54,35,2,23,48,1,3,0,1,7,4,0,3,0,
"S01017774",32,145,69,6,65,85,22,17,4,2,10,7,3,5,0,
"S01017775",31,71,32,16,58,47,36,39,13,13,15,4,3,1,2,
"S01017776",23,79,63,1,38,76,8,7,5,7,9,5,0,0,1,
"S01017777",28,27,10,6,27,28,105,50,8,11,18,7,0,3,0,
"S01017778",31,36,12,7,50,18,31,40,13,2,12,9,0,0,0,
"S01017779",30,97,64,8,25,50,11,10,0,6,18,14,1,0,3,
"S01017780",46,69,23,27,88,28,62,46,8,35,37,17,4,0,0,
"S01017781",27,76,35,4,60,34,19,18,6,4,16,4,1,0,0,
"S01017782",17,59,36,7,31,19,64,41,14,6,20,6,5,2,0,
"S01017783",17,24,7,11,42,21,89,53,15,7,10,9,5,0,0,
"S01017784",22,55,27,12,67,53,23,10,4,20,61,15,6,0,3,
"S01017785",23,99,48,6,57,67,0,1,2,4,20,13,4,0,1,
"S01017786",22,107,63,7,64,57,0,1,3,6,17,6,2,1,0,
"S01017787",9,96,56,7,57,52,1,0,2,7,11,6,2,1,0,
"S01017788",21,43,8,22,36,11,87,29,7,41,40,7,1,2,0,
"S01017789",24,35,3,38,29,12,98,31,2,108,55,10,10,1,0,
"S01017790",22,88,40,14,66,41,27,12,4,42,47,22,5,0,2,
"S01017791",48,39,9,6,30,14,78,44,7,23,24,4,0,0,3,
"S01017792",4,26,18,2,21,16,19,43,8,12,61,52,0,2,0,
"S01017793",43,57,9,8,39,24,64,40,4,16,37,19,2,0,1,
"S01017794",26,106,61,8,27,56,2,0,1,4,20,6,2,2,1,
"S01017795",46,126,82,9,32,58,11,10,3,5,26,10,0,3,0,
"S01017796",29,81,28,17,42,24,33,11,2,54,53,8,4,3,0,
"S01017797",59,89,24,21,83,40,9,10,2,49,52,12,4,6,1,
"S01017798",59,110,59,15,54,38,57,21,4,20,25,12,3,3,0,
"S01017799",19,43,18,7,25,27,48,30,6,8,16,2,3,2,1,
"S01017800",60,43,17,8,33,9,44,16,1,25,42,22,4,4,0,
"S01017801",49,65,26,25,62,41,71,47,24,17,25,13,0,4,1,
"S01017802",46,57,22,17,55,39,133,96,23,12,13,4,6,3,0,
"S01017803",35,31,20,6,32,23,36,15,4,5,11,6,4,2,0,
"S01017804",26,41,18,4,38,38,84,46,6,9,17,4,3,3,0,
"S01017805",27,76,33,11,73,45,30,14,4,14,20,18,0,2,2,
"S01017806",25,22,9,8,35,15,109,36,3,41,46,6,5,2,0,
"S01017807",37,70,30,22,49,35,83,39,7,32,27,2,6,6,0,
"S01017808",45,68,21,21,59,25,184,109,18,54,50,16,5,2,0,
"S01017809",40,48,17,14,46,18,23,14,0,68,57,15,0,2,0,
"S01017810",12,26,4,17,33,8,255,87,19,18,23,9,4,1,3,
"S01017811",25,28,6,10,30,9,113,47,14,10,14,5,3,0,0,
"S01017812",7,18,4,5,14,12,152,66,9,4,9,5,5,1,0,
"S01017813",12,10,6,6,14,16,117,89,24,2,8,2,2,2,2,
"S01017814",6,21,6,0,14,8,223,82,15,4,7,7,4,0,0,
"S01017815",21,71,30,7,58,37,5,1,1,29,37,11,0,3,1,
"S01017816",26,96,76,3,36,53,1,1,1,5,12,8,0,4,0,
"S01017817",19,93,37,10,59,25,0,1,0,15,19,13,2,0,1,
"S01017818",22,59,33,5,53,49,29,15,4,8,24,4,1,2,0,
"S01017819",47,85,32,6,40,29,5,3,2,9,17,3,2,1,1,
"S01017820",14,38,25,3,32,56,53,68,12,4,28,8,0,1,6,
"S01017821",7,41,20,0,65,89,34,42,12,1,14,11,0,3,0,
"S01017822",15,38,27,5,45,38,29,39,11,6,6,4,2,0,0,
"S01017823",25,74,37,9,70,80,18,11,5,8,21,11,0,1,0,
"S01017824",24,69,35,4,21,22,6,1,1,2,8,3,0,2,1,
"S01017825",28,53,23,14,61,49,34,38,6,11,20,5,4,0,0,
"S01017826",4,73,98,5,34,69,2,3,2,4,10,11,1,5,1,
"S01017827",10,68,83,0,14,65,0,0,1,5,32,20,0,2,4,
"S01017828",23,75,38,4,24,40,25,35,5,8,12,11,2,3,0,
"S01017829",25,75,30,2,41,40,51,25,4,18,27,11,4,3,3,
"S01017830",10,74,75,3,64,92,12,18,3,1,8,13,1,0,0,
"S01017831",6,104,109,6,26,85,2,11,1,4,35,24,0,4,6,
"S01017832",9,38,41,2,36,54,17,52,21,4,12,12,2,2,1,
"S01017833",7,68,92,0,16,62,3,2,1,1,7,6,0,1,3,
"S01017834",7,93,113,6,33,87,4,7,5,4,11,15,0,5,3,
"S01017835",7,75,107,2,28,72,0,0,4,1,9,10,2,3,4,
"S01017836",14,126,118,3,50,73,6,14,6,1,25,32,1,6,14,
"S01017837",25,98,66,2,49,96,40,46,15,10,35,23,1,4,5,
"S01017838",15,61,74,4,24,54,4,4,3,3,18,13,1,7,1,
"S01017839",14,50,33,7,24,23,27,42,5,6,15,11,3,17,4,
"S01017840",13,74,80,3,28,42,0,3,2,2,20,8,2,6,1,
"S01017841",16,66,71,2,20,43,4,13,7,2,21,11,2,4,7,
"S01017842",6,80,76,1,32,60,11,59,18,2,22,12,2,6,8,
"S01017843",11,103,74,2,25,46,14,23,12,6,17,5,1,4,1,
"S01017844",25,66,30,6,33,25,48,77,15,3,10,5,1,4,0,
"S01017845",22,118,83,5,44,64,39,48,10,4,15,10,3,9,4,
"S01017846",12,48,27,0,14,21,29,34,17,3,9,1,2,3,2,
"S01017847",19,61,74,4,21,39,19,26,11,7,11,6,0,2,2,
"S01017848",23,105,104,2,25,36,8,12,8,2,16,12,0,0,4,
"S01017849",11,158,112,3,25,60,15,21,13,3,25,13,0,4,6,
"S01017850",19,95,59,2,23,38,6,5,6,0,9,4,0,4,0,
"S01017851",35,62,87,4,25,49,7,22,8,0,6,12,2,1,3,
"S01017852",34,53,35,7,26,21,49,31,3,5,23,6,0,0,2,
"S01017853",8,52,34,5,31,28,77,76,19,16,20,8,1,7,2,
"S01017854",24,58,23,10,62,68,81,94,36,14,7,3,1,7,3,
"S01017855",17,113,120,0,40,88,3,11,11,7,29,12,0,3,5,
"S01017856",28,121,113,2,37,74,12,25,9,4,15,15,4,9,5,
"S01017857",15,127,117,3,36,54,4,18,3,4,16,6,5,9,4,
"S01017858",18,117,74,1,29,34,13,16,12,2,8,3,0,3,4,
"S01017859",22,83,79,2,17,40,13,26,6,5,17,6,2,11,8,
"S01017860",17,120,101,1,43,43,34,29,13,0,12,14,0,13,4,
"S01017861",11,112,89,0,30,32,11,28,13,3,25,16,1,9,8,
"S01017862",15,128,85,4,31,38,23,20,6,2,23,15,3,3,5,
"S01017863",19,72,40,6,29,26,21,31,8,9,19,1,0,4,4,
"S01017864",21,108,101,2,29,39,4,0,1,2,20,22,1,5,7,
"S01017865",18,61,43,7,31,42,41,48,29,8,12,10,3,4,1,
"S01017866",13,81,58,1,14,25,5,9,4,1,5,11,1,8,5,
"S01017867",13,91,84,5,24,24,10,23,5,1,6,9,1,2,3,
"S01017868",10,60,98,3,16,58,1,2,2,2,21,19,2,3,5,
"S01017869",24,75,81,0,32,79,15,52,18,4,20,13,3,5,3,
"S01017870",15,120,111,2,36,84,9,18,2,3,25,34,0,4,7,
"S01017871",8,78,74,0,21,46,11,20,11,5,26,17,6,8,13,
"S01017872",5,38,70,1,21,56,3,5,3,4,18,19,2,1,5,
"S01017873",8,56,59,2,21,55,9,0,2,1,13,8,1,4,7,
"S01017874",18,85,87,2,37,83,16,45,24,5,24,13,4,3,2,
"S01017875",16,113,127,4,24,86,0,1,3,1,15,11,3,7,4,
"S01017876",10,72,116,0,19,79,1,4,0,4,27,26,0,1,1,
"S01017877",13,51,30,6,34,45,32,47,16,1,14,4,0,1,0,
"S01017878",16,52,34,5,41,76,27,43,16,6,11,5,2,2,1,
"S01017879",10,69,42,2,39,79,1,14,10,1,12,9,4,0,2,
"S01017880",13,48,37,4,51,64,26,48,24,5,10,11,4,2,4,
"S01017881",1,46,47,3,51,75,21,28,18,3,4,7,2,0,1,
"S01017882",8,34,74,0,10,39,0,3,0,1,14,22,2,1,4,
"S01017883",17,63,32,4,28,48,10,26,10,1,11,7,1,3,3,
"S01017884",29,64,59,2,33,63,7,21,8,1,8,9,0,0,3,
"S01017885",9,52,30,2,31,30,38,81,24,1,6,6,3,4,3,
"S01017886",23,83,93,3,29,67,12,20,5,3,6,2,3,0,1,
"S01017887",16,44,32,0,26,45,39,46,16,4,12,7,4,2,0,
"S01017888",15,45,24,3,25,38,17,24,9,3,9,6,1,0,2,
"S01017889",22,41,22,1,21,15,87,55,10,15,26,6,7,0,1,
"S01017890",29,59,30,10,58,54,45,38,9,5,13,7,5,2,3,
"S01017891",25,79,37,4,59,35,65,47,10,38,62,21,3,2,1,
"S01017892",24,107,54,4,41,60,13,14,7,4,10,11,2,4,0,
"S01017893",19,92,78,3,39,80,40,58,14,13,22,9,1,4,6,
"S01017894",14,79,97,2,35,75,14,32,7,3,25,14,2,1,2,
"S01017895",4,93,105,3,65,120,10,21,5,6,24,23,2,6,4,
"S01017896",47,112,86,5,40,62,9,29,14,5,6,12,0,1,2,
"S01017897",15,70,54,3,24,51,17,12,8,4,16,9,3,6,0,
"S01017898",22,124,97,4,41,86,29,38,0,5,14,5,5,2,0,
"S01017899",25,86,58,1,31,49,10,4,4,5,18,7,3,5,0,
"S01017900",18,96,51,3,41,59,37,41,7,6,17,9,3,4,3,
"S01017901",6,66,120,2,18,79,10,21,12,2,16,32,0,2,1,
"S01017902",4,62,90,0,12,78,3,4,0,1,16,11,2,4,3,
"S01017903",5,46,62,1,21,58,0,7,8,1,6,8,2,1,0,
"S01017904",13,62,114,0,12,52,3,1,4,1,7,10,0,2,1,
"S01017905",9,106,146,2,17,82,6,10,1,1,18,13,1,3,6,
"S01017906",25,76,68,3,42,57,32,31,21,14,28,15,4,4,2,
"S01017907",17,57,22,8,20,32,53,79,27,3,7,3,5,4,1,
"S01017908",3,30,21,6,26,18,44,63,23,4,6,1,1,1,1,
"S01017909",21,33,26,5,34,43,83,78,23,3,10,5,2,1,2,
"S01017910",3,14,12,2,5,29,91,94,35,3,4,0,2,2,0,
"S01017911",16,56,37,1,24,62,3,7,3,2,11,3,0,0,0,
"S01017912",11,38,24,2,29,25,73,76,20,7,20,4,3,4,4,
"S01017913",20,47,41,4,39,50,55,19,8,9,23,8,5,0,1,
"S01017914",22,44,27,2,26,23,24,44,7,4,7,8,2,2,1,
"S01017915",20,74,25,2,49,71,65,50,11,13,11,11,5,3,1,
"S01017916",10,21,0,2,8,12,88,79,21,6,5,1,2,1,0,
"S01017917",13,51,79,4,55,97,18,28,12,2,22,4,0,1,2,
"S01017918",19,53,32,4,36,42,53,55,13,5,20,5,4,4,0,
"S01017919",12,36,16,4,24,23,59,56,27,1,5,5,0,1,0,
"S01017920",31,123,76,3,44,59,19,37,16,7,18,13,1,2,1,
"S01017921",28,65,28,4,22,23,73,31,5,14,23,10,7,4,2,
"S01017922",14,92,99,4,36,97,11,33,4,8,41,21,2,2,6,
"S01017923",7,63,55,0,30,49,59,57,20,2,13,8,2,2,2,
"S01017924",17,73,78,4,19,45,3,12,7,3,18,10,1,3,5,
"S01017925",15,64,82,0,14,50,4,6,1,5,24,13,2,3,0,
"S01017926",7,74,62,1,21,44,6,7,4,10,27,13,2,3,7,
"S01017927",15,65,41,4,20,24,76,65,20,6,14,9,1,4,3,
"S01017928",19,41,36,7,44,48,42,46,19,15,29,7,3,0,0,
"S01017929",12,75,68,7,41,65,89,97,19,4,11,10,2,2,4,
"S01017930",25,51,28,10,24,25,53,39,6,7,25,9,4,3,2,
"S01017931",15,48,24,5,28,35,24,36,9,8,17,9,2,3,0,
"S01017932",16,80,65,3,39,46,6,15,3,6,13,6,4,5,0,
"S01017933",12,105,97,1,20,38,12,15,9,1,13,17,3,7,8,
"S01017934",14,90,100,2,27,46,7,22,5,2,15,15,0,6,2,
"S01017935",14,54,39,1,28,29,40,38,13,7,24,5,2,4,3,
"S01017936",25,108,51,1,39,33,24,27,10,4,10,16,5,4,1,
"S01017937",9,50,68,0,14,32,2,1,1,1,14,18,1,2,4,
"S01017938",11,52,78,2,16,46,7,19,4,4,14,10,4,4,4,
"S01017939",8,70,81,3,27,32,21,45,14,3,12,9,3,2,0,
"S01017940",5,88,88,0,21,37,8,13,4,3,9,17,2,4,4,
"S01017941",18,146,103,1,23,69,24,56,7,2,22,18,1,8,17,
"S01017942",31,96,64,1,36,52,31,30,14,10,12,3,3,3,4,
"S01017943",26,89,54,6,27,26,46,46,15,4,6,3,4,4,2,
"S01017944",37,53,36,1,33,14,37,29,6,8,12,8,0,4,1,
"S01017945",12,78,76,2,10,33,2,2,3,4,12,12,0,7,3,
"S01017946",27,80,60,1,33,37,37,40,4,9,20,10,2,9,0,
"S01017947",26,116,73,4,27,42,34,37,20,12,24,16,6,6,9,
"S01017948",17,119,96,2,22,39,19,17,7,7,27,14,3,9,8,
"S01017949",19,91,110,2,24,59,7,19,3,2,9,7,1,5,1,
"S01017950",20,96,65,2,22,35,27,32,10,1,13,10,3,1,3,
"S01017951",20,69,86,2,44,90,7,5,3,4,7,6,3,8,2,
"S01017952",18,49,20,4,33,40,40,23,4,9,13,4,4,3,0,
"S01017953",26,35,14,6,22,12,68,28,6,5,16,7,3,3,0,
"S01017954",7,26,16,5,15,18,87,51,16,5,7,3,1,0,0,
"S01017955",30,56,25,7,31,24,84,56,7,8,10,3,2,3,0,
"S01017956",24,59,26,6,24,38,30,24,6,9,7,3,3,3,0,
"S01017957",28,81,42,4,42,50,32,20,1,13,22,4,4,5,2,
"S01017958",26,66,30,4,35,22,49,36,4,9,18,3,2,0,0,
"S01017959",23,43,23,6,23,20,57,36,2,6,13,0,5,2,0,
"S01017960",23,41,24,8,43,27,78,50,9,4,9,4,2,3,0,
"S01017961",23,76,56,0,27,49,21,17,4,0,7,0,2,6,0,
"S01017962",12,82,56,3,54,58,13,9,4,1,7,4,0,4,1,
"S01017963",17,88,107,2,25,69,22,25,12,5,12,7,4,4,4,
"S01017964",22,55,67,2,19,47,13,20,6,6,16,15,0,2,1,
"S01017965",8,64,68,3,25,59,12,35,6,0,8,6,0,3,1,
"S01017966",16,83,98,2,22,49,8,9,3,1,5,13,1,8,2,
"S01017967",25,116,129,5,24,70,9,9,0,1,13,9,0,5,2,
"S01017968",11,58,24,6,17,30,55,44,14,4,5,7,1,1,3,
"S01017969",9,71,80,2,21,57,7,6,6,0,9,8,0,3,1,
"S01017970",9,47,63,6,36,50,13,13,2,7,15,6,1,1,2,
"S01017971",22,120,73,3,40,93,22,40,4,7,30,9,7,8,6,
"S01017972",11,71,114,2,16,72,4,7,1,8,28,17,0,6,2,
"S01017973",15,72,95,0,22,80,9,6,4,2,14,10,2,4,2,
"S01017974",8,76,83,2,14,51,10,10,5,5,19,10,0,3,5,
"S01017975",42,101,17,12,32,22,78,43,8,25,32,3,7,7,1,
"S01017976",27,67,23,11,45,33,63,59,11,7,23,6,7,1,0,
"S01017977",29,60,36,6,42,29,66,33,7,4,15,0,4,3,0,
"S01017978",24,55,29,2,38,27,25,16,7,0,4,5,0,0,3,
"S01017979",26,95,59,10,52,47,30,30,10,18,32,3,0,1,0,
"S01017980",30,71,39,5,34,27,119,78,15,8,16,9,3,0,0,
"S01017981",26,44,14,5,18,30,51,44,10,8,17,7,4,1,0,
"S01017982",25,89,40,2,29,35,23,29,6,7,12,4,3,1,0,
"S01017983",15,47,23,5,22,30,25,39,8,5,13,2,2,0,0,
"S01017984",12,48,22,5,33,33,18,19,15,0,6,5,0,2,0,
"S01017985",15,90,66,2,33,51,15,11,3,0,7,4,0,2,1,
"S01017986",15,65,66,1,15,37,16,20,7,2,10,7,2,5,0,
"S01017987",20,119,121,2,18,38,14,27,8,4,13,12,5,8,12,
"S01017988",23,112,75,0,29,32,21,34,18,5,15,10,0,8,3,
"S01017989",11,55,33,1,18,27,29,28,6,3,11,5,1,8,8,
"S01017990",12,97,91,1,25,31,11,13,13,7,17,17,1,11,15,
"S01017991",34,70,53,2,23,70,17,6,1,10,12,8,1,3,0,
"S01017992",23,93,92,0,37,95,3,2,0,6,14,3,0,2,0,
"S01017993",47,133,80,5,39,107,2,8,1,11,39,16,1,2,1,
"S01017994",20,72,34,5,38,50,11,14,3,8,15,11,1,3,0,
"S01017995",7,51,59,2,23,48,2,2,1,2,6,15,2,2,2,
"S01017996",11,61,80,3,15,53,2,0,1,2,4,10,0,2,1,
"S01017997",8,40,69,4,33,68,2,4,11,5,28,11,1,0,0,
"S01017998",4,36,40,2,30,66,12,5,4,5,15,10,2,2,2,
"S01017999",1,28,43,1,42,111,0,0,0,0,2,7,0,0,0,
"S01018000",5,32,43,4,56,172,2,0,0,2,6,8,0,2,0,
"S01018001",12,77,97,0,31,58,1,0,0,7,23,6,1,2,0,
"S01018002",8,60,59,2,22,54,0,0,0,1,4,1,0,0,0,
"S01018003",8,43,66,3,20,48,2,2,0,2,8,4,1,1,0,
"S01018004",3,39,58,1,22,89,0,3,0,0,2,2,1,0,0,
"S01018005",37,125,103,0,64,73,7,5,0,12,27,5,3,1,2,
"S01018006",27,67,41,4,45,60,2,4,0,4,22,9,0,0,0,
"S01018007",2,17,43,0,20,110,4,0,0,4,4,0,0,0,1,
"S01018008",14,86,109,3,36,86,0,1,1,2,5,6,2,0,0,
"S01018009",49,187,104,3,44,80,0,1,0,5,12,6,0,1,1,
"S01018010",19,57,66,5,24,49,1,1,1,0,6,0,2,0,0,
"S01018011",26,99,76,6,57,62,0,4,0,14,25,8,3,3,0,
"S01018012",37,59,41,9,59,75,10,10,3,5,9,2,0,2,0,
"S01018013",37,59,40,10,45,66,19,10,4,11,7,4,3,2,0,
"S01018014",39,69,44,8,64,49,15,17,3,6,20,6,0,0,1,
"S01018015",52,68,18,13,29,21,7,1,0,32,29,5,0,6,0,
"S01018016",41,113,29,15,71,40,5,3,2,35,37,12,2,1,1,
"S01018017",65,70,9,17,45,16,103,49,9,73,55,9,3,1,0,
"S01018018",57,54,21,17,64,18,62,30,1,48,58,12,1,0,0,
"S01018019",33,71,51,7,44,57,2,0,0,6,7,3,0,2,0,
"S01018020",25,56,39,2,38,39,18,2,1,5,4,3,0,2,2,
"S01018021",26,50,24,19,43,33,32,19,8,9,19,3,3,0,0,
"S01018022",14,66,39,4,45,68,1,2,0,6,5,0,0,0,0,
"S01018023",14,58,49,4,50,49,4,4,2,2,7,2,1,0,0,
"S01018024",33,67,23,14,41,44,36,31,13,4,9,2,0,0,2,
"S01018025",44,68,44,18,52,58,35,40,6,8,17,8,1,3,0,
"S01018026",32,54,45,16,43,58,108,67,23,12,12,12,1,2,1,
"S01018027",27,24,16,7,24,22,61,68,27,13,5,1,0,0,0,
"S01018028",32,46,24,11,29,52,76,47,25,11,6,4,3,1,0,
"S01018029",30,36,19,5,26,24,78,52,22,11,13,1,2,0,0,
"S01018030",42,47,16,10,31,39,90,63,24,12,18,5,2,1,0,
"S01018031",30,24,12,12,21,17,35,20,11,8,16,3,0,1,0,
"S01018032",44,57,22,9,62,41,70,44,8,14,30,0,3,2,0,
"S01018033",14,46,41,13,39,71,33,41,5,9,13,1,4,2,0,
"S01018034",34,41,14,10,26,20,41,53,13,9,13,2,3,0,0,
"S01018035",37,70,22,12,56,46,78,57,28,12,12,2,2,0,0,
"S01018036",33,57,29,17,35,15,54,29,9,9,12,7,0,0,0,
"S01018037",31,39,9,12,31,24,69,45,6,26,15,6,0,0,2,
"S01018038",8,7,7,6,11,11,116,84,29,8,11,2,0,0,0,
"S01018039",16,74,46,3,44,68,5,4,0,9,13,0,1,2,1,
"S01018040",26,78,74,2,24,49,1,3,0,2,6,1,1,1,0,
"S01018041",47,149,97,8,43,55,2,2,2,8,13,7,0,1,1,
"S01018042",34,78,59,5,26,51,6,8,0,15,18,1,0,0,0,
"S01018043",19,87,52,2,21,58,18,8,0,5,14,5,0,2,0,
"S01018044",35,81,45,1,29,55,15,2,2,7,7,2,3,2,4,
"S01018045",19,70,66,6,34,74,0,0,2,1,3,3,0,1,1,
"S01018046",58,109,25,8,32,33,19,13,1,28,33,6,5,3,1,
"S01018047",45,80,39,17,64,62,4,3,1,21,33,11,4,0,1,
"S01018048",42,78,18,29,65,20,35,21,0,57,40,7,4,0,1,
"S01018049",18,28,5,13,18,10,148,25,3,43,27,4,1,0,0,
"S01018050",26,63,38,10,68,46,11,9,2,12,14,6,1,2,2,
"S01018051",34,43,7,12,43,27,23,18,2,26,29,6,0,2,0,
"S01018052",32,53,10,8,34,28,136,49,4,51,37,6,5,2,0,
