SuperWEB2(tm)

"Household"
"Data Zone (2022) by Household tenure - 3 groups, collapsed and Household tenure - 5 groups, collapsed"
"Counting: Households"

Filters:
"Default Summation","Households"

"Household tenure - 3 groups, collapsed","Owned",,,,,"Social Rented by Council (LA) or Housing Association/ Registered Social Landlord",,,,,"Private rented or living rent free",,,,,
"Household tenure - 5 groups, collapsed","Owned: Owned outright","Owned: Owns with a mortgage or loan or shared ownership","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord","Private rented","Living rent free","Owned: Owned outright","Owned: Owns with a mortgage or loan or shared ownership","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord","Private rented","Living rent free","Owned: Owned outright","Owned: Owns with a mortgage or loan or shared ownership","Social Rented: Council (LA) or Housing Association/ Registered Social Landlord","Private rented","Living rent free",
"Data Zone (2022)",
"S01013684",60,67,0,0,0,0,0,165,0,0,0,0,0,17,6,
"S01013685",109,120,0,0,0,0,0,85,0,0,0,0,0,12,2,
"S01013686",69,61,0,0,0,0,0,127,0,0,0,0,0,19,2,
"S01013687",46,73,0,0,0,0,0,142,0,0,0,0,0,12,2,
"S01013688",92,122,0,0,0,0,0,168,0,0,0,0,0,13,9,
"S01013689",67,99,0,0,0,0,0,94,0,0,0,0,0,12,5,
"S01013690",52,52,0,0,0,0,0,92,0,0,0,0,0,13,8,
"S01013691",89,111,0,0,0,0,0,157,0,0,0,0,0,14,4,
"S01013692",95,100,0,0,0,0,0,205,0,0,0,0,0,27,5,
"S01013693",124,112,0,0,0,0,0,154,0,0,0,0,0,19,4,
"S01013694",109,112,0,0,0,0,0,190,0,0,0,0,0,25,7,
"S01013695",84,75,0,0,0,0,0,73,0,0,0,0,0,8,7,
"S01013696",100,113,0,0,0,0,0,204,0,0,0,0,0,24,4,
"S01013697",91,91,0,0,0,0,0,117,0,0,0,0,0,10,0,
"S01013698",41,45,0,0,0,0,0,111,0,0,0,0,0,11,3,
"S01013699",71,47,0,0,0,0,0,101,0,0,0,0,0,12,4,
"S01013700",122,113,0,0,0,0,0,177,0,0,0,0,0,10,3,
"S01013701",65,61,0,0,0,0,0,100,0,0,0,0,0,13,7,
"S01013702",99,126,0,0,0,0,0,135,0,0,0,0,0,14,2,
"S01013703",77,71,0,0,0,0,0,97,0,0,0,0,0,9,3,
"S01013704",104,111,0,0,0,0,0,107,0,0,0,0,0,13,4,
"S01013705",82,93,0,0,0,0,0,105,0,0,0,0,0,16,0,
"S01013706",84,103,0,0,0,0,0,78,0,0,0,0,0,9,1,
"S01013707",33,51,0,0,0,0,0,227,0,0,0,0,0,6,0,
"S01013708",72,84,0,0,0,0,0,105,0,0,0,0,0,1,5,
"S01013709",25,28,0,0,0,0,0,182,0,0,0,0,0,25,2,
"S01013710",37,29,0,0,0,0,0,385,0,0,0,0,0,18,2,
"S01013711",70,104,0,0,0,0,0,130,0,0,0,0,0,22,3,
"S01013712",48,41,0,0,0,0,0,317,0,0,0,0,0,23,1,
"S01013713",78,96,0,0,0,0,0,78,0,0,0,0,0,11,1,
"S01013714",75,53,0,0,0,0,0,118,0,0,0,0,0,8,7,
"S01013715",174,127,0,0,0,0,0,1,0,0,0,0,0,20,1,
"S01013716",147,84,0,0,0,0,0,7,0,0,0,0,0,7,0,
"S01013717",122,228,0,0,0,0,0,13,0,0,0,0,0,39,0,
"S01013718",151,141,0,0,0,0,0,15,0,0,0,0,0,21,0,
"S01013719",69,77,0,0,0,0,0,7,0,0,0,0,0,20,3,
"S01013720",29,192,0,0,0,0,0,80,0,0,0,0,0,62,2,
"S01013721",84,61,0,0,0,0,0,11,0,0,0,0,0,42,1,
"S01013722",133,181,0,0,0,0,0,4,0,0,0,0,0,38,5,
"S01013723",51,180,0,0,0,0,0,61,0,0,0,0,0,22,0,
"S01013724",26,141,0,0,0,0,0,87,0,0,0,0,0,268,2,
"S01013725",64,107,0,0,0,0,0,75,0,0,0,0,0,89,6,
"S01013726",32,240,0,0,0,0,0,47,0,0,0,0,0,39,1,
"S01013727",70,233,0,0,0,0,0,34,0,0,0,0,0,111,4,
"S01013728",109,116,0,0,0,0,0,81,0,0,0,0,0,19,4,
"S01013729",127,82,0,0,0,0,0,104,0,0,0,0,0,16,8,
"S01013730",70,70,0,0,0,0,0,74,0,0,0,0,0,8,2,
"S01013731",121,204,0,0,0,0,0,61,0,0,0,0,0,55,6,
"S01013732",93,103,0,0,0,0,0,50,0,0,0,0,0,38,5,
"S01013733",129,83,0,0,0,0,0,173,0,0,0,0,0,67,6,
"S01013734",116,115,0,0,0,0,0,123,0,0,0,0,0,28,4,
"S01013735",156,89,0,0,0,0,0,1,0,0,0,0,0,7,2,
"S01013736",55,136,0,0,0,0,0,22,0,0,0,0,0,8,3,
"S01013737",106,96,0,0,0,0,0,185,0,0,0,0,0,32,6,
"S01013738",106,148,0,0,0,0,0,54,0,0,0,0,0,52,6,
"S01013739",141,133,0,0,0,0,0,102,0,0,0,0,0,31,4,
"S01013740",114,92,0,0,0,0,0,55,0,0,0,0,0,18,3,
"S01013741",72,57,0,0,0,0,0,46,0,0,0,0,0,15,1,
"S01013742",130,88,0,0,0,0,0,86,0,0,0,0,0,24,2,
"S01013743",211,125,0,0,0,0,0,60,0,0,0,0,0,35,7,
"S01013744",222,126,0,0,0,0,0,19,0,0,0,0,0,24,5,
"S01013745",108,115,0,0,0,0,0,23,0,0,0,0,0,50,0,
"S01013746",62,147,0,0,0,0,0,4,0,0,0,0,0,66,2,
"S01013747",151,154,0,0,0,0,0,5,0,0,0,0,0,29,3,
"S01013748",148,118,0,0,0,0,0,0,0,0,0,0,0,36,3,
"S01013749",161,69,0,0,0,0,0,3,0,0,0,0,0,11,3,
"S01013750",106,118,0,0,0,0,0,0,0,0,0,0,0,31,0,
"S01013751",198,96,0,0,0,0,0,1,0,0,0,0,0,30,6,
"S01013752",76,190,0,0,0,0,0,10,0,0,0,0,0,39,3,
"S01013753",227,109,0,0,0,0,0,75,0,0,0,0,0,13,4,
"S01013754",87,206,0,0,0,0,0,2,0,0,0,0,0,43,3,
"S01013755",134,175,0,0,0,0,0,2,0,0,0,0,0,34,0,
"S01013756",111,133,0,0,0,0,0,0,0,0,0,0,0,23,7,
"S01013757",118,101,0,0,0,0,0,3,0,0,0,0,0,13,1,
"S01013758",145,90,0,0,0,0,0,25,0,0,0,0,0,21,5,
"S01013759",130,75,0,0,0,0,0,0,0,0,0,0,0,6,0,
"S01013760",167,152,0,0,0,0,0,49,0,0,0,0,0,23,4,
"S01013761",160,95,0,0,0,0,0,1,0,0,0,0,0,9,2,
"S01013762",82,62,0,0,0,0,0,1,0,0,0,0,0,5,0,
"S01013763",178,139,0,0,0,0,0,1,0,0,0,0,0,29,1,
"S01013764",176,155,0,0,0,0,0,7,0,0,0,0,0,26,1,
"S01013765",136,76,0,0,0,0,0,5,0,0,0,0,0,5,1,
"S01013766",135,187,0,0,0,0,0,90,0,0,0,0,0,51,6,
"S01013767",82,65,0,0,0,0,0,124,0,0,0,0,0,20,5,
"S01013768",170,75,0,0,0,0,0,1,0,0,0,0,0,11,3,
"S01013769",151,82,0,0,0,0,0,29,0,0,0,0,0,20,2,
"S01013770",84,75,0,0,0,0,0,82,0,0,0,0,0,14,4,
"S01013771",93,71,0,0,0,0,0,47,0,0,0,0,0,16,3,
"S01013772",169,89,0,0,0,0,0,2,0,0,0,0,0,9,7,
"S01013773",163,144,0,0,0,0,0,30,0,0,0,0,0,48,4,
"S01013774",150,57,0,0,0,0,0,29,0,0,0,0,0,12,9,
"S01013775",129,100,0,0,0,0,0,5,0,0,0,0,0,44,5,
"S01013776",116,92,0,0,0,0,0,0,0,0,0,0,0,5,1,
"S01013777",154,137,0,0,0,0,0,12,0,0,0,0,0,24,3,
"S01013778",136,95,0,0,0,0,0,29,0,0,0,0,0,18,2,
"S01013779",58,181,0,0,0,0,0,51,0,0,0,0,0,18,4,
"S01013780",67,169,0,0,0,0,0,16,0,0,0,0,0,25,5,
"S01013781",22,232,0,0,0,0,0,7,0,0,0,0,0,15,0,
"S01013782",155,62,0,0,0,0,0,22,0,0,0,0,0,49,4,
"S01013783",206,71,0,0,0,0,0,130,0,0,0,0,0,38,11,
"S01013784",127,48,0,0,0,0,0,21,0,0,0,0,0,63,30,
"S01013785",109,44,0,0,0,0,0,8,0,0,0,0,0,118,33,
"S01013786",125,43,0,0,0,0,0,48,0,0,0,0,0,41,33,
"S01013787",127,71,0,0,0,0,0,60,0,0,0,0,0,19,7,
"S01013788",180,85,0,0,0,0,0,34,0,0,0,0,0,36,4,
"S01013789",127,121,0,0,0,0,0,23,0,0,0,0,0,6,5,
"S01013790",125,73,0,0,0,0,0,2,0,0,0,0,0,54,21,
"S01013791",115,69,0,0,0,0,0,8,0,0,0,0,0,51,17,
"S01013792",159,117,0,0,0,0,0,109,0,0,0,0,0,31,5,
"S01013793",187,108,0,0,0,0,0,6,0,0,0,0,0,33,8,
"S01013794",135,94,0,0,0,0,0,3,0,0,0,0,0,16,5,
"S01013795",31,122,0,0,0,0,0,70,0,0,0,0,0,10,0,
"S01013796",100,102,0,0,0,0,0,96,0,0,0,0,0,23,0,
"S01013797",84,119,0,0,0,0,0,7,0,0,0,0,0,16,4,
"S01013798",131,159,0,0,0,0,0,67,0,0,0,0,0,51,5,
"S01013799",112,89,0,0,0,0,0,45,0,0,0,0,0,61,18,
"S01013800",89,52,0,0,0,0,0,5,0,0,0,0,0,15,5,
"S01013801",185,178,0,0,0,0,0,34,0,0,0,0,0,65,12,
"S01013802",107,103,0,0,0,0,0,3,0,0,0,0,0,47,12,
