LSOA_code,LSOA_name,Subjective_wellbeing_Likert_score,Subjective_wellbeing_Caseness_score,Physical_Component_Summary,Mental_Component_Summary,Household_net_income_monthly
S01010045,Bridgeton - 04,14.17715618,3.363636364,44.70223776,42.45491841,2437.28546
S01010046,Dalmarnock - 01,13.32980333,2.91225416,47.10697428,44.27288956,2319.49193
S01010047,Dalmarnock - 02,13.61061947,3.064896755,44.05166667,45.04758112,2096.424458
S01010048,Dalmarnock - 03,12.07049283,2.256394261,49.20835933,46.22325016,3127.300339
S01010049,Parkhead West and Barrowfield - 01,13.61742984,3.205317578,45.43181684,43.97929099,2251.076903
S01010050,Parkhead West and Barrowfield - 02,12.52016405,2.460013671,47.46382775,45.5311825,2782.873426
S01010051,Parkhead West and Barrowfield - 03,13.31556196,2.982708934,45.94878963,43.67779539,2212.038298
S01010052,Parkhead West and Barrowfield - 04,12.63157895,2.525062657,48.22310777,45.05669173,2718.386253
S01010053,Parkhead West and Barrowfield - 05,12.66228647,2.592641261,48.46847569,45.08676741,2716.968806
S01010054,Parkhead West and Barrowfield - 06,14.09368192,3.420479303,44.70623094,42.55938998,2285.611371
S01010055,Parkhead West and Barrowfield - 07,12.80420248,2.604584527,45.52707736,45.4269532,2612.439293
S01010056,Parkhead East and Braidfauld North - 01,13.91647856,3.088036117,45.47205418,43.5203386,2172.278495
S01010057,Parkhead East and Braidfauld North - 02,12.52884615,2.439903846,48.58216346,45.42221154,2507.734179
S01010058,Parkhead East and Braidfauld North - 03,12.98074074,2.594074074,47.69848889,44.51911111,2676.644711
S01010059,Parkhead East and Braidfauld North - 04,12.51699463,2.456171735,49.05533095,45.75769231,2594.267702
S01010060,Parkhead East and Braidfauld North - 05,12.94011976,2.608383234,46.83402395,45.18435928,2536.046788
S01010061,Braidfauld - 01,12.3652968,2.180365297,49.47230594,46.07246575,2956.872467
S01010062,Braidfauld - 02,12.78677686,2.553719008,47.61763636,44.80953719,2831.886706
S01010063,Braidfauld - 03,13.96415771,3.221027479,45.43677419,44.33170848,2262.549259
S01010064,Braidfauld - 04,12.27912621,2.368932039,47.70725728,46.17589806,2697.860192
S01010065,Braidfauld - 05,12.62200282,2.43864598,46.0993653,45.88495063,2696.385964
S01010066,Braidfauld - 06,13.4796748,2.956097561,45.86661789,44.04738211,2612.138375
S01010067,Braidfauld - 07,14.06938776,3.302040816,46.03373469,42.90885714,2329.529207
S01010068,Braidfauld - 08,11.88807339,2.123853211,50.55461468,46.19304587,3351.45438
S01010069,Shettleston South - 01,11.12757202,1.626886145,49.85497942,48.95318244,3213.291658
S01010070,Shettleston South - 02,11.28801431,1.82647585,50.17159213,48.36856887,3667.370548
S01010071,Shettleston South - 03,12.11235955,2.18258427,48.55426966,47.10533708,3058.259847
S01010072,Shettleston South - 04,11.63318113,1.904109589,47.93761035,47.83240487,2991.954065
S01010073,Shettleston South - 05,11.31295488,1.834061135,48.69707424,48.56914119,3139.905122
S01010074,Carmyle and Mount Vernon South - 01,11.16946565,1.687022901,47.98842748,49.32123664,3410.756853
S01010075,Carmyle and Mount Vernon South - 02,12.43470149,2.423507463,46.10723881,46.83660448,2612.901752
S01010076,Carmyle and Mount Vernon South - 03,12.56976744,2.38372093,48.01862403,46.28565891,2977.723387
S01010077,Carmyle and Mount Vernon South - 04,12.95463511,2.812623274,45.53540434,45.24327416,2590.853609
S01010078,Mount Vernon North and Sandyhills - 01,10.90037594,1.601503759,49.66449248,49.16650376,3576.439888
S01010079,Mount Vernon North and Sandyhills - 02,11.12330623,1.654471545,49.79761518,48.89177507,3805.974044
S01010080,Mount Vernon North and Sandyhills - 03,10.61929825,1.401754386,49.15892982,49.86203509,3214.729967
S01010081,Mount Vernon North and Sandyhills - 04,11.28235294,1.694117647,48.54401681,49.20858824,3413.711943
S01010082,Mount Vernon North and Sandyhills - 05,11.74411765,1.980882353,49.38494118,47.82970588,3105.666735
S01010083,Baillieston West - 01,12.42487884,2.381260097,47.18765751,46.98252019,2735.088108
S01010084,Baillieston West - 02,12.44752187,2.355685131,46.21803207,46.76925656,2633.529898
S01010085,Baillieston West - 03,10.73728814,1.438983051,49.64013559,50.00338983,3763.273945
S01010086,Baillieston West - 04,12.4815864,2.399433428,46.58873938,45.53203966,2673.71612
S01010087,Baillieston West - 05,10.93067227,1.575630252,48.07768908,48.75836134,3387.815059
S01010088,Baillieston East - 01,11.38344988,1.794871795,51.41713869,47.45832751,3735.324289
S01010089,Baillieston East - 02,11.9789644,2.037216828,47.37839806,47.01279935,2698.320692
S01010090,Baillieston East - 03,11.52135816,1.844468784,49.74452355,47.83777656,3322.318169
S01010091,Baillieston East - 04,11.74744898,1.914540816,50.16950255,47.149375,3329.631088
S01010092,Baillieston East - 05,12.33246073,2.291884817,45.80763089,46.43528796,2830.708876
S01010093,Baillieston East - 06,12.20144928,2.17826087,48.829,47.33775362,3234.927932
S01010094,Garrowhill West - 01,11.12834225,1.73083779,49.2672549,48.96766488,3160.080731
S01010095,Garrowhill West - 02,11.10946197,1.601113173,50.61886827,49.48424861,3682.469684
S01010096,Garrowhill West - 03,10.9527972,1.597902098,50.28047203,48.72956294,3696.102255
S01010097,Garrowhill West - 04,11.68860353,1.908507223,49.34495987,47.92372392,3332.248542
S01010098,Garrowhill West - 05,11.10698366,1.713224368,50.16408618,49.53649331,3904.281944
S01010099,Garrowhill West - 06,11.10806175,1.620926244,49.44646655,49.20276158,3500.703452
S01010100,Garrowhill East and Swinton - 01,11.21104816,1.794617564,48.92583569,49.11327195,3211.453941
S01010101,Garrowhill East and Swinton - 02,11.13953488,1.72923588,49.4367608,48.25784053,3200.79372
S01010102,Garrowhill East and Swinton - 03,11.40915395,1.772538141,51.38643551,48.36238558,3902.864607
S01010103,Garrowhill East and Swinton - 04,11.47555012,1.809290954,51.0951467,48.38149144,3512.858093
S01010104,Garrowhill East and Swinton - 05,11.34185734,1.725437416,52.01658143,47.86325707,3804.227866
S01010105,Easterhouse East - 01,13.35757576,2.854545455,48.84072727,43.8459697,2741.492241
S01010106,Easterhouse East - 02,11.95594714,2.074889868,46.76898678,47.17942731,2740.504318
S01010107,Easterhouse East - 03,12.46884273,2.433234421,47.14402077,45.95283383,2679.493897
S01010108,Easterhouse East - 04,12.36677632,2.376644737,46.76542763,46.32722039,2634.433698
S01010109,Easterhouse East - 05,12.49320652,2.452445652,49.04902174,45.6969837,2836.249632
S01010110,Central Easterhouse - 01,13.78740157,3.201574803,44.07212598,43.93269291,2338.14049
S01010111,Central Easterhouse - 02,13.51313485,2.837127846,45.39549912,43.65416813,2265.332487
S01010112,Central Easterhouse - 03,14.25447043,3.445667125,45.35071527,43.01595598,2199.462476
S01010113,"Garthamlock, Auchinlea and Gartloch - 01",13.20750552,2.938189845,47.80030905,44.8806181,2306.846783
S01010114,"Garthamlock, Auchinlea and Gartloch - 02",13.70477816,2.948805461,44.40590444,43.60769625,2231.068621
S01010115,"Garthamlock, Auchinlea and Gartloch - 03",11.86938776,1.987755102,49.8024898,47.3155102,3215.258736
S01010116,"Garthamlock, Auchinlea and Gartloch - 04",12.22098214,2.160714286,50.96060268,46.25662946,3429.871723
S01010117,"Garthamlock, Auchinlea and Gartloch - 05",11.53409091,1.978219697,50.9404072,47.50715909,3675.170387
S01010118,North Barlanark and Easterhouse South - 01,14.94025157,3.770440252,46.33938679,41.31511006,2182.571452
S01010119,North Barlanark and Easterhouse South - 02,14.24582339,3.422434368,47.08042959,43.79250597,2470.348113
S01010120,North Barlanark and Easterhouse South - 03,13.85925926,3.201234568,44.80518519,43.6507037,2303.670839
S01010121,North Barlanark and Easterhouse South - 04,13.57403651,3.016227181,45.52442191,44.18724138,2173.226475
S01010122,North Barlanark and Easterhouse South - 05,15.3871734,4.007125891,43.32292162,41.87928741,2145.607363
S01010123,Barlanark - 01,13.36951983,2.918580376,46.57734864,44.06093946,2522.501536
S01010124,Barlanark - 02,12.07112971,2.209205021,50.50150628,46.04221757,3021.949073
S01010125,Barlanark - 03,13.23631841,2.741293532,47.30504975,45.02139303,2911.198631
S01010126,Barlanark - 04,11.89906542,2.14953271,48.06607477,47.29841121,3045.654359
S01010127,Barlanark - 05,12.94263862,2.5583174,45.52864245,45.44325048,2612.943112
S01010128,Barlanark - 06,14.09399478,3.342036554,46.01704961,42.98086162,2098.292271
S01010129,Barlanark - 07,14.10496183,3.347328244,46.39385496,43.09103053,2223.17302
S01010130,Barlanark - 08,13.88059701,3.080597015,44.48107463,43.85220896,2489.590208
S01010131,Greenfield - 01,11.27636364,1.801212121,48.2404,48.90150303,3334.644557
S01010132,Greenfield - 02,13.25513906,2.889963724,45.83909311,45.03876663,2677.545334
S01010133,Greenfield - 03,13.20512821,2.806837607,45.41502564,45.01555556,2550.402789
S01010134,Greenfield - 04,12.49482163,2.487917146,46.51851554,46.23467204,2486.650702
S01010135,Greenfield - 05,13.18272425,2.760797342,45.81787375,44.91480066,2512.273953
S01010136,Greenfield - 06,11.82849239,2.078838174,48.80621024,47.10644537,3091.305427
S01010137,Shettleston North - 01,12.29769137,2.269744836,46.40078979,47.21312272,2457.39412
S01010138,Shettleston North - 02,13.77532014,3.133876601,43.64040745,43.36767171,1946.068814
S01010139,Shettleston North - 03,12.5494382,2.450561798,46.9272809,45.78880899,2585.156025
S01010140,Shettleston North - 04,11.86162625,2.074179743,50.60305278,47.18383738,2881.582964
S01010141,Shettleston North - 05,13.69301713,3.096179183,46.68862978,43.01057971,2196.895815
S01010142,Tollcross - 01,12.53707052,2.553345389,47.62104882,45.58546112,2690.349965
S01010143,Tollcross - 02,11.99202552,2.111642743,45.61948963,47.17784689,2596.958503
S01010144,Tollcross - 03,13.27925117,2.865834633,48.33082683,44.11895476,2524.240263
S01010145,Tollcross - 04,12.3364486,2.315086782,48.53325768,46.65190921,2780.996582
S01010146,Tollcross - 05,13.39164087,2.865325077,47.02718266,44.81422601,2521.302646
S01010147,Old Shettleston and Parkhead North - 01,13.77604167,3.109375,45.4594401,43.24420573,2171.860872
S01010148,Old Shettleston and Parkhead North - 02,13.32490975,2.984356197,47.88563177,44.29652226,2595.283612
S01010149,Old Shettleston and Parkhead North - 03,12.13900415,2.156639004,50.63942946,46.23272822,3499.641461
S01010150,Old Shettleston and Parkhead North - 04,13.56410256,3.003418803,45.41215385,44.68524786,2412.960665
S01010151,Old Shettleston and Parkhead North - 05,12.46927374,2.407821229,45.2705959,46.70007449,2433.705327
S01010152,Carntyne - 01,12.26657264,2.345557123,47.23856135,46.49820874,2794.405573
S01010153,Carntyne - 02,12.89084065,2.641154329,46.07117942,45.47693852,2477.945597
S01010154,Carntyne - 03,12.18181818,2.249679898,45.65134443,46.17270166,2523.127153
S01010155,Carntyne - 04,12.32602339,2.314327485,46.13233918,46.67562865,2683.856526
S01010156,"Cranhill, Lightburn and Queenslie South - 01",12.8959276,2.592760181,46.27355204,45.0338009,2663.019972
S01010157,"Cranhill, Lightburn and Queenslie South - 02",13.69094923,3.017660044,43.59576159,44.70293598,2283.14444
S01010158,"Cranhill, Lightburn and Queenslie South - 03",12.48529412,2.466911765,46.48368873,46.37578431,2619.674753
S01010159,"Cranhill, Lightburn and Queenslie South - 04",12.53588517,2.411483254,45.39385965,45.9123126,2651.919506
S01010160,"Cranhill, Lightburn and Queenslie South - 05",13.7219917,3.180497925,46.32585062,43.23290456,2509.773201
S01010161,"Cranhill, Lightburn and Queenslie South - 06",12.53977273,2.429924242,48.17339015,45.64089015,3027.580638
S01010162,"Cranhill, Lightburn and Queenslie South - 07",15.14804469,3.969273743,43.66099162,41.10877095,2067.791056
S01010163,"Cranhill, Lightburn and Queenslie South - 08",13.66419295,3.178107607,46.47762523,43.30760668,2583.936201
S01010164,"Cranhill, Lightburn and Queenslie South - 09",12.83480826,2.581120944,46.44036873,45.42752212,2889.044597
S01010165,Craigend and Ruchazie - 01,13.75100402,3.068273092,46.61349398,43.68871486,2406.643556
S01010166,Craigend and Ruchazie - 02,12.62612613,2.454954955,47.62449324,45.77011261,3028.958747
S01010167,Craigend and Ruchazie - 03,13.1011236,2.806179775,43.44234551,45.85233146,2296.753186
S01010168,Craigend and Ruchazie - 04,12.33665835,2.336658354,48.20558603,45.78084788,2741.713491
S01010169,Craigend and Ruchazie - 05,12.63622291,2.438080495,48.11670279,45.01820433,2657.233236
S01010170,Craigend and Ruchazie - 06,12.71534653,2.492574257,46.94809406,45.43230198,2583.554702
S01010171,Craigend and Ruchazie - 07,14.07403433,3.347639485,45.93817597,43.90843348,2217.478768
S01010172,Riddrie and Hogganfield - 01,12.70550162,2.453074434,44.70855987,45.9681877,2194.327641
S01010173,Riddrie and Hogganfield - 02,12.21590909,2.228896104,47.78443182,46.90047078,3076.449797
S01010174,Riddrie and Hogganfield - 03,11.62573099,2.047619048,47.0715873,48.3145614,2999.820503
S01010175,Riddrie and Hogganfield - 04,11.97772277,2.235148515,49.24311881,46.38346535,2797.566853
S01010176,Riddrie and Hogganfield - 05,12.42607313,2.46899841,46.32759936,46.45236884,2789.263638
S01010177,Riddrie and Hogganfield - 06,13.2185567,2.73814433,46.86305155,44.60496907,2643.860083
S01010178,Riddrie and Hogganfield - 07,13.81208936,3.210249671,46.35819974,43.86396846,2433.042353
S01010179,Blackhill and Barmulloch East - 01,13.29665072,2.781499203,45.55223285,44.29317384,2650.029586
S01010180,Blackhill and Barmulloch East - 02,12.61284404,2.526605505,50.06555963,45.97080734,3266.105924
S01010181,Blackhill and Barmulloch East - 03,12.64897959,2.506122449,46.08814286,46.27281633,2568.011491
S01010182,Blackhill and Barmulloch East - 04,11.27758621,1.643103448,48.80725862,48.69993103,3022.074243
S01010183,Blackhill and Barmulloch East - 05,12.72773537,2.687022901,45.16926209,46.08249364,2380.164452
S01010184,Blackhill and Barmulloch East - 06,13.19700214,2.871520343,46.60584582,44.11036403,2605.24745
S01010185,Blackhill and Barmulloch East - 07,13.12121212,2.761363636,46.6486553,45.02329545,2672.020301
S01010186,Robroyston and Millerston - 01,11.35339806,1.755339806,50.09009709,48.81761165,3357.992332
S01010187,Robroyston and Millerston - 02,11.11293634,1.632443532,50.88264887,48.59942505,3247.660865
S01010188,Robroyston and Millerston - 03,11.71718539,1.936400541,49.63863329,48.29728011,3391.509887
S01010189,Robroyston and Millerston - 04,11.25189873,1.739240506,51.66436709,48.52844304,3808.022427
S01010190,Robroyston and Millerston - 05,10.96,1.521428571,51.73878571,48.66125714,4005.739832
S01010191,Robroyston and Millerston - 06,11.03584906,1.581132075,50.84250943,48.69356604,3618.301751
S01010192,Robroyston and Millerston - 07,11.30769231,1.761217949,51.72173077,48.69153846,3588.604916
S01010193,Robroyston and Millerston - 08,11.27287066,1.750788644,49.43216088,48.01242902,3273.319881
S01010194,Balornock - 01,12.20650096,2.239005736,47.40017208,46.27118547,3015.016505
S01010195,Balornock - 02,12.63436123,2.577092511,47.15803965,45.9454185,2964.084003
S01010196,Balornock - 03,12.5698324,2.387337058,46.73798883,45.99063315,2971.549014
S01010197,Balornock - 04,12.88631579,2.654736842,47.07092632,44.55286316,2878.956776
S01010198,Balornock - 05,12.96785714,2.697619048,46.06803571,45.14333333,2646.86909
S01010199,Barmulloch - 01,12.80467446,2.507512521,48.08161937,44.47888147,2564.012507
S01010200,Barmulloch - 02,12.02712477,2.171790235,46.02379747,47.62264014,2909.710113
S01010201,Barmulloch - 03,11.93567251,2.136452242,47.81658869,47.36294347,2936.24893
S01010202,Barmulloch - 04,14.26002766,3.392807746,46.80532503,42.67399723,2051.24291
S01010203,Petershill - 01,11.3925104,1.778085992,51.00997226,48.02553398,3410.652396
S01010204,Petershill - 02,13.5968,2.9872,45.211584,44.721568,2402.061344
S01010205,Petershill - 03,12.56621881,2.495201536,46.94564299,46.29869482,2758.673635
S01010206,Petershill - 04,11.54252199,2.275659824,49.70357771,46.7088563,2344.315971
S01010207,Petershill - 05,12.25,2.37037037,48.87087963,46.16513889,3045.382273
S01010208,Petershill - 06,11.80879121,2.102197802,48.99175824,46.77495604,2567.156482
S01010209,Springburn - 01,12.96350365,2.736009732,46.79015815,44.87985401,2453.460498
S01010210,Springburn - 02,12.38978102,2.289051095,46.73305109,46.37785401,2839.415064
S01010211,Springburn - 03,13.21417798,2.915535445,45.91241327,44.95820513,2377.964585
S01010212,Springburn - 04,13.21664627,2.82252142,45.53645043,44.65051408,2260.732849
S01010213,Springburn - 05,12.55643045,2.350393701,46.87746719,45.98164042,2603.46262
S01010214,Springburn East and Cowlairs - 01,11.68010403,2.00260078,48.79175553,46.96693108,3181.291967
S01010215,Springburn East and Cowlairs - 02,13.20949074,2.732638889,45.35115741,44.28648148,2108.364028
S01010216,Springburn East and Cowlairs - 03,13.28846154,2.923076923,45.12794231,44.51234615,2295.113286
S01010217,Springburn East and Cowlairs - 04,13.14052698,2.877038896,49.3274655,43.21851945,2214.239035
S01010218,Springburn East and Cowlairs - 05,12.88177874,2.706073753,48.37854664,45.48265727,2476.57241
S01010219,Cowlairs and Port Dundas - 01,12.11726384,2.394136808,47.33749186,45.13029316,2620.726549
S01010220,Cowlairs and Port Dundas - 02,11.4288499,2.019493177,52.71810916,46.86711501,3264.518072
S01010221,Cowlairs and Port Dundas - 03,13.38194444,2.803819444,44.846875,44.62541667,2319.812329
S01010222,Cowlairs and Port Dundas - 04,12.56295224,2.571635311,48.58228654,46.00047757,3041.186132
S01010223,Cowlairs and Port Dundas - 05,12.8697318,2.576628352,46.60530651,45.00971264,2332.611092
S01010224,Cowlairs and Port Dundas - 06,13.63471503,3.011658031,45.79954663,43.60831606,2398.810298
S01010225,Sighthill - 01,13.27785235,2.853691275,47.76703356,45.03056376,2525.359434
S01010226,Sighthill - 02,13.05942275,2.842105263,47.25395586,44.53865874,2350.281339
S01010227,Sighthill - 03,13.42274678,3.135193133,47.19740343,44.39042918,2280.480214
S01010228,"Roystonhill, Blochairn, and Provanmill - 01",13.09315866,2.77147016,45.83582242,44.48669578,2281.015272
S01010229,"Roystonhill, Blochairn, and Provanmill - 02",13.09404097,2.670391061,47.62345438,44.86781192,2673.613236
S01010230,"Roystonhill, Blochairn, and Provanmill - 03",13.31956258,2.980558931,45.95919806,44.38890644,2225.797505
S01010231,"Roystonhill, Blochairn, and Provanmill - 04",12.93965517,2.770114943,46.9687931,45.0508908,2281.284885
S01010232,"Roystonhill, Blochairn, and Provanmill - 05",13.02294686,2.842995169,48.33752415,44.8593599,2565.630217
S01010233,"Roystonhill, Blochairn, and Provanmill - 06",13.42812983,3.029366306,46.6338949,44.08738794,2351.344189
S01010234,Dennistoun North - 01,11.92300289,2.163618864,50.25370549,46.52860443,3230.078894
S01010235,Dennistoun North - 02,11.34081633,2.01122449,52.38844898,46.3295102,3397.278958
S01010236,Dennistoun North - 03,11.98734177,2.140506329,51.03441772,46.19587342,3317.166457
S01010237,Dennistoun North - 04,12.08260105,2.131810193,51.21395431,46.18871705,3205.781463
S01010238,Dennistoun North - 05,12.00380711,2.148477157,50.92366751,46.11982234,2780.195965
S01010239,Alexandra Parade - 01,12.73371105,2.525495751,47.28677054,45.69481586,2593.526107
S01010240,Alexandra Parade - 02,12.52420701,2.398998331,49.49001669,45.20911519,2775.58645
S01010241,Alexandra Parade - 03,12.53734239,2.446168768,48.43396702,45.85880698,2628.266111
S01010242,Carntyne West and Haghill - 01,13.20668693,2.832826748,48.18343465,44.76299392,2440.767193
S01010243,Carntyne West and Haghill - 02,13.36247086,2.886946387,48.28576923,44.21796037,2470.465721
S01010244,Carntyne West and Haghill - 03,13.25043783,3.033274956,46.38446585,44.6725394,2328.886128
S01010245,Carntyne West and Haghill - 04,13.71202532,3.050632911,44.13476266,43.30419304,2194.176128
S01010246,Carntyne West and Haghill - 05,13.74041298,3.067846608,46.86165192,43.58442478,2292.635283
S01010247,Carntyne West and Haghill - 06,11.75734158,2.00927357,47.63205564,47.55411128,2927.215237
S01010248,Dennistoun - 01,11.750934,1.941469489,51.35601494,46.76854296,3195.589751
S01010249,Dennistoun - 02,12.36825886,2.355932203,51.76409861,44.33876733,2976.530291
S01010250,Dennistoun - 03,11.71941489,2.04787234,53.28228723,45.91640957,3274.49568
S01010251,Dennistoun - 04,11.69901547,2.018284107,52.63030942,46.16254571,3205.554882
S01010252,Dennistoun - 05,11.94708029,2.171532847,51.46782847,46.49706204,3332.030143
S01010253,Dennistoun - 06,14.16046967,3.426614481,45.91729941,43.12735812,2451.987394
S01010254,Gallowgate North and Bellgrove - 01,12.73756614,2.580952381,46.40533333,45.46913228,2579.644159
S01010255,Gallowgate North and Bellgrove - 02,13.15780998,2.85668277,47.03033816,43.59413849,2474.018631
S01010256,Gallowgate North and Bellgrove - 03,13.83861671,3.16426513,46.61877522,43.32815562,2093.369282
S01010257,Gallowgate North and Bellgrove - 04,11.92496999,2.198679472,53.32436975,45.76241297,3504.877597
S01010258,Gallowgate North and Bellgrove - 05,11.60514786,2.197152245,54.87349398,45.90596386,3787.606952
S01010259,City Centre East - 01,12.08321377,2.380200861,51.27008608,45.28784792,3243.571166
S01010260,City Centre East - 02,11.67963034,2.164035425,53.55329996,46.49470543,3649.972267
S01010261,City Centre East - 03,11.81575708,2.277800574,53.54075913,45.66736151,3676.413354
S01010262,City Centre East - 04,12.70652174,2.616847826,46.45067935,45.23567935,2277.590401
S01010263,City Centre East - 05,11.25295858,1.99260355,53.57211538,45.47504438,3099.301378
S01010264,City Centre East - 06,12.13709677,2.293778802,51.96891705,44.8687788,2523.863272
S01010265,City Centre East - 07,11.45300752,1.944548872,53.57957707,46.29457707,3048.252167
S01010266,City Centre West - 01,12.04890388,2.217537943,51.54139966,46.26524452,3558.919359
S01010267,City Centre West - 02,11.77614858,2.27370479,54.27552297,45.17223851,3511.037401
S01010268,City Centre West - 03,11.97650131,2.160574413,51.65402089,45.61827676,2989.851033
S01010269,City Centre West - 04,11.78035714,2.133928571,51.98401786,45.54403571,3097.53717
S01010270,City Centre West - 05,12.77334397,2.592178771,46.76636872,45.05942538,2462.264106
S01010271,City Centre West - 06,12.03623188,2.307971014,51.74522947,45.53103865,3242.894853
S01010272,City Centre South - 01,12.70752325,2.523245985,49.51354184,44.54064243,2617.095099
S01010273,City Centre South - 02,11.82398957,2.13559322,53.0858279,45.85910039,3100.988852
S01010274,City Centre South - 03,11.40986133,1.902927581,53.22730354,45.8107396,3283.712184
S01010275,City Centre South - 04,11.57749469,2.134819533,53.44976645,45.95715499,3575.262978
S01010276,Anderston - 01,11.40161725,1.774483378,52.55403414,47.15534591,3123.632861
S01010277,Anderston - 02,13.35170178,2.938411669,46.38743922,44.49552674,2347.069112
S01010278,Anderston - 03,13.12328767,2.839530333,47.86892368,44.1746184,2454.622196
S01010279,Anderston - 04,12.42156863,2.429738562,49.68707516,45.00248366,2718.152521
S01010280,Anderston - 05,11.9,2.182608696,52.24091304,45.86418478,3268.735225
S01010281,Anderston - 06,11.74944812,2.11589404,52.87940397,46.00317881,3227.346527
S01010282,Finnieston and Kelvinhaugh - 01,12.56530409,2.47557328,49.65572283,45.06787637,2591.808355
S01010283,Finnieston and Kelvinhaugh - 02,12.27053824,2.254957507,52.30610482,45.40154391,3085.154303
S01010284,Finnieston and Kelvinhaugh - 03,11.74817938,2.110387122,53.4245458,46.03282484,3799.393384
S01010285,Finnieston and Kelvinhaugh - 04,12.2005988,2.290419162,51.94938623,44.44949102,2923.331784
S01010286,Finnieston and Kelvinhaugh - 05,11.47396427,2.060813379,54.21783732,46.03879133,3820.296479
S01010287,Finnieston and Kelvinhaugh - 06,11.83706468,2.231343284,53.55477612,45.51654229,3346.936229
S01010288,Finnieston and Kelvinhaugh - 07,11.52139738,2.067248908,52.88034061,46.74147598,3684.871505
S01010289,Woodlands - 01,11.59025471,2.025470653,51.58331118,47.3347619,3554.490267
S01010290,Woodlands - 02,11.87697715,2.228471002,51.48725835,45.11035149,3061.319316
S01010291,Woodlands - 03,11.82736455,2.13865932,51.7194674,45.7777135,3176.173077
S01010292,Woodlands - 04,11.54175153,2.083503055,52.98289206,46.13844196,3457.162183
S01010293,Woodlands - 05,11.86630435,2.269565217,52.22741304,46.09270652,3385.264926
S01010294,Woodlands - 06,12.01294498,2.215210356,52.67959547,44.53529126,3260.658643
S01010295,Woodlands - 07,11.75886525,2.060790274,52.92274569,45.87369807,3249.60109
S01010296,Woodlands - 08,11.90863787,2.287375415,50.90888704,46.21940199,2857.439783
S01010297,Woodside - 01,12.81256231,2.585244267,48.3494317,44.70032901,2551.758395
S01010298,Woodside - 02,12.38075881,2.346883469,48.44795393,45.42201897,2623.827926
S01010299,Woodside - 03,12.86826347,2.636726547,46.24149701,44.56305389,2617.801039
S01010300,Woodside - 04,12.48608137,2.473233405,47.86413276,45.47462527,2803.679737
S01010301,Firhill - 01,11.01727447,1.756238004,51.71533589,47.49057582,3019.541748
S01010302,Firhill - 02,13.03303303,2.804804805,46.17992492,44.78618619,2144.337225
S01010303,Firhill - 03,13.37470726,2.882903981,47.22119438,44.79056206,2409.482993
S01010304,Firhill - 04,12.40620384,2.345642541,48.56805022,45.57512555,2779.852748
S01010305,Firhill - 05,12.43381389,2.394495413,48.19720839,45.82644823,2796.284866
S01010306,Firhill - 06,12.19808743,2.321038251,51.97077869,44.56040984,2820.773343
S01010307,Firhill - 07,12.11394102,2.211796247,52.82656836,46.05903485,3511.346156
S01010308,Firhill - 08,11.66736842,2.025263158,52.36950526,46.31466316,3394.047833
S01010309,Keppochhill - 01,12.07518797,2.146616541,45.2393609,46.02304511,2662.65048
S01010310,Keppochhill - 02,12.99116608,2.74204947,48.31908127,44.2654417,2427.494864
S01010311,Keppochhill - 03,14.27366864,3.468934911,46.20936391,43.09519231,2317.946472
S01010312,Keppochhill - 04,14.46367852,3.551777434,43.80763524,42.03950541,2080.989153
S01010313,Keppochhill - 05,13.28688525,2.75204918,45.76768443,44.41643443,2160.842547
S01010314,Keppochhill - 06,12.4173913,2.465217391,48.90996377,45.42671014,3041.294921
S01010315,Ruchill - 01,12.55648536,2.419804742,48.97656904,45.78138075,2888.531425
S01010316,Ruchill - 02,13.59137931,3.051724138,48.49984483,42.48051724,2489.307347
S01010317,Ruchill - 03,11.64449541,2.071100917,52.07547018,46.51854358,3436.784795
S01010318,Ruchill - 04,12.63387574,2.610207101,53.91162722,44.6472855,3577.054382
S01010319,Ruchill - 05,11.80104712,2.09947644,50.53985602,46.86086387,2961.293269
S01010320,Ruchill - 06,12.80412371,2.533136966,49.78667158,44.05195876,2526.979072
S01010321,Ruchill - 07,12.34504391,2.393977415,47.92501882,46.19742785,2719.174114
S01010322,Ruchill - 08,11.51090343,1.998961578,52.16128764,46.98655244,3431.400099
S01010323,Possil Park - 01,13.93001842,3.392265193,44.40604052,42.85219153,1793.023609
S01010324,Possil Park - 02,12.80882353,2.529411765,46.02131016,44.92020053,2505.732097
S01010325,Possil Park - 03,12.46675031,2.43161857,45.84583438,46.22849435,2439.760087
S01010326,Possil Park - 04,14.63245823,3.569212411,45.12922434,42.69268496,2314.096377
S01010327,Possil Park - 05,13.06570302,2.821287779,47.16339028,44.97663601,2901.184337
S01010328,Possil Park - 06,11.76906077,1.988950276,47.65257459,46.97681768,2889.760378
S01010329,Possil Park - 07,12.19957983,2.170168067,46.2939916,46.91098739,2790.343636
S01010330,Milton West - 01,13.6864564,3.126159555,45.67794063,44.42591837,2538.866554
S01010331,Milton West - 02,12.37083333,2.315277778,45.97527778,46.34794444,2454.766443
S01010332,Milton West - 03,13.21579961,2.863198459,46.83953757,44.4626975,2844.787093
S01010333,Milton West - 04,12.37684729,2.383004926,47.43219212,45.84410099,2696.97463
S01010334,Milton West - 05,12.93942993,2.649643705,48.3685867,45.3819715,2854.838619
S01010335,Milton East - 01,12.6185567,2.611192931,45.46480118,45.98733432,2674.859664
S01010336,Milton East - 02,14.25153374,3.253578732,44.68316973,44.04079755,1904.368345
